source_row_number,source_event_identifier,canonical_source_event_key,tic_id,sector,source_start_time,source_peak_time,source_end_time,source_duration,log_duration,source_qpp_selected,source_reference_role,duplicate_status,source_identity_status,sector_assignment_evidence,sector_partition_margin_s
60,SRC_4e3720c3d77b9b7cc8a664d92f50965aafac9fc3cf4c6cb0afc15d3712a51071,BAIIW0001|TIC8114594|S48|SRC_4e3720c3d77b9b7cc8a664d92f50965aafac9fc3cf4c6cb0afc15d3712a51071,8114594,48,2612.616319,2612.61655,2612.619791,0.003472,-5.6630244821840332,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,404935.92
61,SRC_68e6dbbb600828b74d438e61589ff3438a2d2cf5a1d9fce113d357d86cabea22,BAIIW0001|TIC8114594|S48|SRC_68e6dbbb600828b74d438e61589ff3438a2d2cf5a1d9fce113d357d86cabea22,8114594,48,2618.910361,2618.910824,2618.913833,0.003472,-5.6630244821840332,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,948761.1936
62,SRC_f002c8f812d6048f37156267a71624d49a90f59fcf52d40d88378234af3b62b5,BAIIW0001|TIC8246331|S48|SRC_f002c8f812d6048f37156267a71624d49a90f59fcf52d40d88378234af3b62b5,8246331,48,2614.730255,2614.731412,2614.738588,0.008333,-4.7875317435820675,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,587659.9968
63,SRC_0736475edf09014adfc18f28cdb7da842f815fc9471f89781b2a8d4cc50acac7,BAIIW0001|TIC8246331|S48|SRC_0736475edf09014adfc18f28cdb7da842f815fc9471f89781b2a8d4cc50acac7,8246331,48,2628.60049,2628.600953,2628.604657,0.004167,-5.4805589265418204,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,766410.6608
64,SRC_5bb6a8fb50aec1f0616e21e7eefa81a8e39f273876a16c873f1d6b89c2543613,BAIIW0001|TIC8246331|S48|SRC_5bb6a8fb50aec1f0616e21e7eefa81a8e39f273876a16c873f1d6b89c2543613,8246331,48,2632.412742,2632.414362,2632.423159,0.010417,-4.5643161919798256,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,436932.1232
65,SRC_9f686b16d5328dbbc444b2fa22b1f880cf90e71190b493a2172190a21fa0d2d8,BAIIW0001|TIC8501064|S51|SRC_9f686b16d5328dbbc444b2fa22b1f880cf90e71190b493a2172190a21fa0d2d8,8501064,51,2717.007971,2717.008897,2717.012832,0.004861,-5.3265111009188191,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,140161.2992
66,SRC_46a1d43546bafea3ee7f71ebd46dd7f4a32e0499131170e20dd8691a16de981f,BAIIW0001|TIC8501064|S52|SRC_46a1d43546bafea3ee7f71ebd46dd7f4a32e0499131170e20dd8691a16de981f,8501064,52,2726.013926,2726.015084,2726.022259,0.008333,-4.7875317435820675,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,637973.2576
67,SRC_38294afc78ea275e59c6264d328a0f3f1486020c3397f681e910c2b3aa335639,BAIIW0001|TIC8501064|S52|SRC_38294afc78ea275e59c6264d328a0f3f1486020c3397f681e910c2b3aa335639,8501064,52,2733.474712,2733.475406,2733.480267,0.005555,-5.1930568558905437,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,908652.9216
68,SRC_add11eb866c02419e5b3fd0b9f1063f41b423149ed4466ec003963c2ad1d0785,BAIIW0001|TIC8501064|S52|SRC_add11eb866c02419e5b3fd0b9f1063f41b423149ed4466ec003963c2ad1d0785,8501064,52,2741.054894,2741.055589,2741.058366,0.003472,-5.6630244821840332,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,253725.1104
69,SRC_b952a9c7078e276154a623b6d6acd5001fc7075c0e5ceda4d1a54ee95c53454e,BAIIW0001|TIC8676350|S51|SRC_b952a9c7078e276154a623b6d6acd5001fc7075c0e5ceda4d1a54ee95c53454e,8676350,51,2712.958424,2712.958887,2712.962822,0.004398,-5.4266053868495678,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,490082.1632
70,SRC_31be5a84ad23982800100e050d4909d2be81c0ff1b37a3c67fb4e0230ad758f8,BAIIW0001|TIC8676350|S52|SRC_31be5a84ad23982800100e050d4909d2be81c0ff1b37a3c67fb4e0230ad758f8,8676350,52,2738.773998,2738.774461,2738.782099,0.008101,-4.8157677681337825,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,450814.5696
71,SRC_7d0119c1eca14674c6e5f933e37b604a9172375f810ebfa15e17328d83b23051,BAIIW0001|TIC8676350|S52|SRC_7d0119c1eca14674c6e5f933e37b604a9172375f810ebfa15e17328d83b23051,8676350,52,2743.045222,2743.046148,2743.054018,0.008796,-4.7334582062896224,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,81740.8128
72,SRC_483a7bd2dd6589f9cd071503816075c636634ee479fda6a15d358f59855ac68d,BAIIW0001|TIC8988748|S42|SRC_483a7bd2dd6589f9cd071503816075c636634ee479fda6a15d358f59855ac68d,8988748,42,2468.405709,2468.406172,2468.40895,0.003241,-5.731873354822727,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,497645.7392
73,SRC_97e3efd7d8e3b52155ba4d006552e51d2f1a0f199629e5d7e793d6b531a26776,BAIIW0001|TIC8988748|S42|SRC_97e3efd7d8e3b52155ba4d006552e51d2f1a0f199629e5d7e793d6b531a26776,8988748,42,2468.417515,2468.417978,2468.421218,0.003703,-5.5986119770506617,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,496625.7008
74,SRC_1290e784f42c06138342108c7510185c65820034ab5296a391da3a8a85f57582,BAIIW0001|TIC8988748|S42|SRC_1290e784f42c06138342108c7510185c65820034ab5296a391da3a8a85f57582,8988748,42,2468.45895,2468.459413,2468.461959,0.003009,-5.8061474813342286,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,493045.7168
75,SRC_9d11680d818f0c31a6ab1d3049a72fedb0cab05694e883488a83df988f90d1ec,BAIIW0001|TIC8988748|S42|SRC_9d11680d818f0c31a6ab1d3049a72fedb0cab05694e883488a83df988f90d1ec,8988748,42,2468.540663,2468.540895,2468.543672,0.003009,-5.8061474813342286,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,486005.672
76,SRC_4f529e04cbb9acb53e33b4cb2ab956aad80b104df73236d1cc708f79ade2615f,BAIIW0001|TIC8988748|S70|SRC_4f529e04cbb9acb53e33b4cb2ab956aad80b104df73236d1cc708f79ade2615f,8988748,70,3222.158505,3222.158736,3222.16082,0.002315,-6.0683455914439399,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,1025594.2096
77,SRC_cbee64ac4625795be042cf44d24588437ce04d0d805c2663e39111bd46ccdc8a,BAIIW0001|TIC8988748|S70|SRC_cbee64ac4625795be042cf44d24588437ce04d0d805c2663e39111bd46ccdc8a,8988748,70,3222.248317,3222.24878,3222.251789,0.003472,-5.6630244821840332,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,1017814.408
78,SRC_1f8281ed2bd4d5ac36bff63d13166675a9cdd0981a024288ca584beb711ec72e,BAIIW0001|TIC9210746|S29|SRC_1f8281ed2bd4d5ac36bff63d13166675a9cdd0981a024288ca584beb711ec72e,9210746,29,2091.513292,2091.515375,2091.537135,0.023843,-3.7362646057758671,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,283374.4
79,SRC_fa9f48e3f867ff13e977c9c602a9d88d985917db85373b6d2b47ce8ca73fec42,BAIIW0001|TIC9210746|S29|SRC_fa9f48e3f867ff13e977c9c602a9d88d985917db85373b6d2b47ce8ca73fec42,9210746,29,2098.124898,2098.126286,2098.129527,0.004629,-5.3754144169330038,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,854557.1104
80,SRC_8945ab084fa364b9064b340863ab0881d82fb825fb8da92267f82d7ef219d244,BAIIW0001|TIC9210746|S29|SRC_8945ab084fa364b9064b340863ab0881d82fb825fb8da92267f82d7ef219d244,9210746,29,2098.352907,2098.35337,2098.361472,0.008565,-4.7600711472060535,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,874177.168
81,SRC_db68584f1d6337bbdf62cd0d0b49ea1c3f38fc4c581a311ebc57911e910a8305,BAIIW0001|TIC9210746|S29|SRC_db68584f1d6337bbdf62cd0d0b49ea1c3f38fc4c581a311ebc57911e910a8305,9210746,29,2103.332534,2103.333923,2103.33809,0.005556,-5.1928768540900396,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,1084102.0528
82,SRC_d8f43ae5bdcd68dc7c970afd920a45a15772c42da40a724f6972650235709802,BAIIW0001|TIC9354932|S32|SRC_d8f43ae5bdcd68dc7c970afd920a45a15772c42da40a724f6972650235709802,9354932,32,2184.262766,2184.262998,2184.264387,0.001621,-6.4247120362285983,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,867572.0272
83,SRC_bb2bccbcbb6f8864960cfeddb6ecd16cff1f4a8b42031ae8ce593b69645fd852,BAIIW0001|TIC9560459|S64|SRC_bb2bccbcbb6f8864960cfeddb6ecd16cff1f4a8b42031ae8ce593b69645fd852,9560459,64,3041.858118,3041.858581,3041.868303,0.010185,-4.5868392293033677,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,64864.3984
84,SRC_6446530d728b8371f0ebca1d5b43a56a51d0b4a62d63ab7f21b299990a1d4e71,BAIIW0001|TIC9560459|S64|SRC_6446530d728b8371f0ebca1d5b43a56a51d0b4a62d63ab7f21b299990a1d4e71,9560459,64,3043.835217,3043.837068,3043.845402,0.010185,-4.5868392293033677,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,235805.6752
85,SRC_d1f0b7a2ca9f27913c3b0b550a1742d595d8d3380b80eb6751759a0c05fded0b,BAIIW0001|TIC9560459|S64|SRC_d1f0b7a2ca9f27913c3b0b550a1742d595d8d3380b80eb6751759a0c05fded0b,9560459,64,3044.872029,3044.872492,3044.906288,0.034259,-3.3738059750702427,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,325266.3088
86,SRC_a61b1d57398f0ce6c78ad4824e262153b83aedb9385df75cd218132488ff9091,BAIIW0001|TIC9560459|S64|SRC_a61b1d57398f0ce6c78ad4824e262153b83aedb9385df75cd218132488ff9091,9560459,64,3052.057461,3052.057924,3052.070655,0.013194,-4.3279930981814578,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,946087.6336
87,SRC_95c155626faffda241d6008a487bd80ab628f8fc0b39bd66cb06ab0c098377cd,BAIIW0001|TIC9560459|S64|SRC_95c155626faffda241d6008a487bd80ab628f8fc0b39bd66cb06ab0c098377cd,9560459,64,3055.016704,3055.016936,3055.020871,0.004167,-5.4805589265418204,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,1185052.7296
88,SRC_425b7aac38abb4c3256576b59e5df156dd345d407849b649ec4439b0e0feb971,BAIIW0001|TIC9560459|S64|SRC_425b7aac38abb4c3256576b59e5df156dd345d407849b649ec4439b0e0feb971,9560459,64,3058.001617,3058.002311,3058.008561,0.006944,-4.9698773016240878,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,927116.3296
89,SRC_36a5005a3ebce8de27265acdf78fc609c9fbec7ccc12bb6a20d1f1a8ac4722bb,BAIIW0001|TIC9560459|S64|SRC_36a5005a3ebce8de27265acdf78fc609c9fbec7ccc12bb6a20d1f1a8ac4722bb,9560459,64,3060.625185,3060.627036,3060.641157,0.015972,-4.1369180897811626,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,700340.0896
90,SRC_b4d5f2b26f200af7d1b9c27745ec7ae8b6dbe9b717f606d49834204eb793dcaf,BAIIW0001|TIC9708387|S69|SRC_b4d5f2b26f200af7d1b9c27745ec7ae8b6dbe9b717f606d49834204eb793dcaf,9708387,69,3205.307153,3205.308542,3205.325209,0.018056,-4.0142772394669022,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,262651.9712
91,SRC_06ae59ea201625159624b6991e0f871be9ca185b6c214485daf449e57a696087,BAIIW0001|TIC9728611|S79|SRC_06ae59ea201625159624b6991e0f871be9ca185b6c214485daf449e57a696087,9728611,79,3457.968325,3457.968557,3457.969251,0.000926,-6.984636323318095,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,469702.3248
92,SRC_7e879ee8a47679bcbbeae354fdecd31999d2f4c1f4d22256e2aa5e823f4b23f0,BAIIW0001|TIC9835747|S73|SRC_7e879ee8a47679bcbbeae354fdecd31999d2f4c1f4d22256e2aa5e823f4b23f0,9835747,73,3297.5004,3297.501326,3297.503409,0.003009,-5.8061474813342286,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,1011607.5664
93,SRC_1b15ad7f598075dd5a9e5a8ae3620e3bac6dff24f815b8647c6631ae54b14833,BAIIW0001|TIC9835747|S73|SRC_1b15ad7f598075dd5a9e5a8ae3620e3bac6dff24f815b8647c6631ae54b14833,9835747,73,3309.5515,3309.551731,3309.562379,0.010879,-4.5209209535431913,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,285636.4416
94,SRC_28fbc04919bd91a6ecebf2bd9db238b510f71986294590c73a64d35eec0545d8,BAIIW0001|TIC9945024|S31|SRC_28fbc04919bd91a6ecebf2bd9db238b510f71986294590c73a64d35eec0545d8,9945024,31,2154.609288,2154.60952,2154.611603,0.002315,-6.0683455914439399,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,872310.528
95,SRC_ec8a030aa609a4905a83f7c3db01ccbd4f1097abb1a35a5b1580791da894f07f,BAIIW0001|TIC10184244|S49|SRC_ec8a030aa609a4905a83f7c3db01ccbd4f1097abb1a35a5b1580791da894f07f,10184244,49,2645.236794,2645.23772,2645.244896,0.008102,-4.8156443342016386,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,671006.008
96,SRC_644fab1a67411fe4102635128807aebf8facac5ac47e363c0d157e23f4a9237a,BAIIW0001|TIC10863087|S30|SRC_644fab1a67411fe4102635128807aebf8facac5ac47e363c0d157e23f4a9237a,10863087,30,2123.86802,2123.868946,2123.88978,0.02176,-3.8276818569943951,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,690123.9344
97,SRC_c27abcb168b96e588e36e5cc506f0b2cd6150d0de6da8a64059530074192a6e9,BAIIW0001|TIC10863087|S30|SRC_c27abcb168b96e588e36e5cc506f0b2cd6150d0de6da8a64059530074192a6e9,10863087,30,2125.440963,2125.441658,2125.449065,0.008102,-4.8156443342016386,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,826006.2512
98,SRC_9cb2257f817d2ee055add1147877428857ff9fcd1ef9db9833383374cbb91077,BAIIW0001|TIC11310083|S35|SRC_9cb2257f817d2ee055add1147877428857ff9fcd1ef9db9833383374cbb91077,11310083,35,2266.376062,2266.376988,2266.383701,0.007639,-4.8744885744229141,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,984223.7632
99,SRC_f4911822644eaf09e37189044a4bdf778ae50376a2adbb07e5854a9780df0efa,BAIIW0001|TIC11333775|S79|SRC_f4911822644eaf09e37189044a4bdf778ae50376a2adbb07e5854a9780df0efa,11333775,79,3455.940321,3455.940553,3455.947034,0.006713,-5.0037093340255225,true,PUBLISHED_QPP_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,294482.7792
100,SRC_15fb119f0330412aac180a232e19c1b7036a8f63783db6825fe307054eda8248,BAIIW0001|TIC11333775|S79|SRC_15fb119f0330412aac180a232e19c1b7036a8f63783db6825fe307054eda8248,11333775,79,3460.969779,3460.970474,3460.976029,0.00625,-5.0751738152338266,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,729067.9536
101,SRC_063fc3099c0bd96e7ecd5a8ed854b18f14f6a4377240dc0460e71f81cf84c0a2,BAIIW0001|TIC11614485|S30|SRC_063fc3099c0bd96e7ecd5a8ed854b18f14f6a4377240dc0460e71f81cf84c0a2,11614485,30,2116.809696,2116.811085,2116.819187,0.009491,-4.6574112978337823,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,80324.744
102,SRC_31a75b9dd99c5a98f8e16378ccdb7d3d65199c2dd31e169ece4e3e68786330c5,BAIIW0001|TIC11893637|S48|SRC_31a75b9dd99c5a98f8e16378ccdb7d3d65199c2dd31e169ece4e3e68786330c5,11893637,48,2617.941969,2617.9422,2617.944978,0.003009,-5.8061474813342286,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,865072.08
103,SRC_e677f9fed008f56f57c8d2a8a227799b157e6d1960be845ca2276bb36589cde8,BAIIW0001|TIC11893637|S48|SRC_e677f9fed008f56f57c8d2a8a227799b157e6d1960be845ca2276bb36589cde8,11893637,48,2629.044657,2629.04512,2629.046972,0.002315,-6.0683455914439399,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,728034.632
104,SRC_db886990f6baa36c01e2408d30f6543ae301ede16a91941f7a0451daa0abbec1,BAIIW0001|TIC11974826|S36|SRC_db886990f6baa36c01e2408d30f6543ae301ede16a91941f7a0451daa0abbec1,11974826,36,2301.49678,2301.497474,2301.50002,0.00324,-5.7321819491778987,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,495764.2464
105,SRC_d899e70c6e9bf70023316ad0b3cf243f51087a52d4df18d916891d5b78b79d8b,BAIIW0001|TIC12421477|S29|SRC_d899e70c6e9bf70023316ad0b3cf243f51087a52d4df18d916891d5b78b79d8b,12421477,29,2106.613051,2106.613283,2106.613977,0.000926,-6.984636323318095,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,800765.3488
106,SRC_57b54dd7a544f7dd147faba9b7ae76e9321042c57df78bdd8160c2d6dd52f548,BAIIW0001|TIC12509218|S69|SRC_57b54dd7a544f7dd147faba9b7ae76e9321042c57df78bdd8160c2d6dd52f548,12509218,69,3202.801687,3202.802613,3202.805391,0.003704,-5.5983419621982042,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,479164.2368
107,SRC_51f448e8dedb747f65e9364c7a82985c2b556a5dee676886d5240ce35b108975,BAIIW0001|TIC12931952|S69|SRC_51f448e8dedb747f65e9364c7a82985c2b556a5dee676886d5240ce35b108975,12931952,69,3199.131599,3199.132988,3199.135765,0.004166,-5.4807989361433567,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,796219.8368
108,SRC_fea9b54663ecef7b52fd759f83551d5bd2a43da7913029d86ed31694c6d2c95e,BAIIW0001|TIC13955147|S31|SRC_fea9b54663ecef7b52fd759f83551d5bd2a43da7913029d86ed31694c6d2c95e,13955147,31,2147.831946,2147.832409,2147.837038,0.005092,-5.2800845982869768,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,286768.1376
109,SRC_1b0efe39421be8da8c547fa2efb9e8f7d1593e7e5e6f4701d31e7de0e8252252,BAIIW0001|TIC13955147|S31|SRC_1b0efe39421be8da8c547fa2efb9e8f7d1593e7e5e6f4701d31e7de0e8252252,13955147,31,2155.540431,2155.541126,2155.564969,0.024538,-3.7075323426131459,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,952801.2864
110,SRC_8e7d7384a85d8d709b20166264bed220839a3c0a350c2ce31eaf3d33007de125,BAIIW0001|TIC13955147|S31|SRC_8e7d7384a85d8d709b20166264bed220839a3c0a350c2ce31eaf3d33007de125,13955147,31,2168.648479,2168.649173,2168.658895,0.010416,-4.5644121935159232,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,481462.4528
111,SRC_31f85d0ac319d59cfff01569bc5f3ee3c5bd1dde58661d9b0f43789a8077665e,BAIIW0001|TIC13960751|S57|SRC_31f85d0ac319d59cfff01569bc5f3ee3c5bd1dde58661d9b0f43789a8077665e,13960751,57,2869.097983,2869.098446,2869.100297,0.002314,-6.0687776502106523,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,1142617.2656
112,SRC_080718bd64fec6ad4ca5ab35d07ecc6b9fb8b976a7fab3d355036a834c2f131e,BAIIW0001|TIC14001734|S32|SRC_080718bd64fec6ad4ca5ab35d07ecc6b9fb8b976a7fab3d355036a834c2f131e,14001734,32,2181.714553,2181.715479,2181.719645,0.005092,-5.2800845982869768,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,647466.3856
113,SRC_3c8d3dc50d9b5d111cee308021b24ef3319606b91c24538d30d8b24516a526b4,BAIIW0001|TIC14331880|S44|SRC_3c8d3dc50d9b5d111cee308021b24ef3319606b91c24538d30d8b24516a526b4,14331880,44,2517.49746,2517.497923,2517.499543,0.002083,-6.1739461167033021,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,691916.4528
114,SRC_08e967817823d32d0b2e9dfb761ea65947f4a69aeb17df87c29489994a47cbbc,BAIIW0001|TIC15821111|S43|SRC_08e967817823d32d0b2e9dfb761ea65947f4a69aeb17df87c29489994a47cbbc,15821111,43,2497.443935,2497.445093,2497.447871,0.003936,-5.5375902997921296,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,236881.9648
115,SRC_f20e79b1daaa4d65932586e276d4cbddc24a60c82840a370f4a206a7b8d597c1,BAIIW0001|TIC16034014|S47|SRC_f20e79b1daaa4d65932586e276d4cbddc24a60c82840a370f4a206a7b8d597c1,16034014,47,2588.722824,2588.723982,2588.727917,0.005093,-5.2798882310796698,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,771217.0448
116,SRC_039ee7fe5e8591d028e86efbddaeff68c6224c2cc515fed895cff9465c81caef,BAIIW0001|TIC16034014|S47|SRC_039ee7fe5e8591d028e86efbddaeff68c6224c2cc515fed895cff9465c81caef,16034014,47,2599.194953,2599.195647,2599.197962,0.003009,-5.8061474813342286,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,754630.0992
117,SRC_c1e1b39f33d14edaccf17e43814e1591d1ddaafb7d9ab3de5508958e8ec1a173,BAIIW0001|TIC16074786|S47|SRC_c1e1b39f33d14edaccf17e43814e1591d1ddaafb7d9ab3de5508958e8ec1a173,16074786,47,2581.666737,2581.6672,2581.67183,0.005093,-5.2798882310796698,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,161511.08
118,SRC_58b185b084ba1abaaccb48789055cd498605ea7f3781110ecf4f94b6b55d2f83,BAIIW0001|TIC17232188|S70|SRC_58b185b084ba1abaaccb48789055cd498605ea7f3781110ecf4f94b6b55d2f83,17232188,70,3221.730598,3221.731293,3221.733145,0.002547,-5.9728390829848168,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,1062525.2848
