planned_decision_id,decision_order,decision_class,phase3a_event_id,pair_id,observational_reference_role,variant_id,matrix_cell_id,window_variant_id,processing_profile_id,external_optimizer_seed,payload_id,payload_logical_sha256,input_n_samples,resolved_decision_status
F3ADP002785,1865,PRIMARY,F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002785,F3AC055,WX1,P00,0,F3APAY001865,593b3f29177f02a2f7ce3bca942832589eb607207096f72d902a5890ddbdc9f9,19,READY_FOR_AFINO
F3ADP002786,1866,PRIMARY,F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002786,F3AC056,WX1,P01,0,F3APAY001866,0ad345e1bda791bd20ef18be370df0133218f13e7c8df1d6f396de469e0628d8,19,READY_FOR_AFINO
F3ADP002789,1867,PRIMARY,F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002789,F3AC059,WX1,P04,0,F3APAY001867,b5004ee5b1bdac5d1e4bc63ce68368f99443099ef304c8a8cb05cbf23a4236f7,19,READY_FOR_AFINO
F3ADP002790,1868,PRIMARY,F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002790,F3AC060,WX1,P05,0,F3APAY001868,73a1b3d886d6330aa448b25ed102b502bfc54c23d0c0896b09623a99bbe39bed,19,READY_FOR_AFINO
F3ADP002791,1869,PRIMARY,F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002791,F3AC061,WC1,P00,0,F3APAY001869,07bb2bad4341e0495751bce6b3781f16fb0aa741726e99ab98b3af8607697f1c,15,READY_FOR_AFINO
F3ADP002792,1870,PRIMARY,F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002792,F3AC062,WC1,P01,0,F3APAY001870,c81314b576cf3a5ffd88b62810ff888740d513f5e16aff2b5152f7c0764bbf04,15,READY_FOR_AFINO
F3ADP002795,1871,PRIMARY,F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002795,F3AC065,WC1,P04,0,F3APAY001871,8565f753ff1a37d7a35701f2cf63398a9b192c5b15060fdf5cbf51b0aed10496,15,READY_FOR_AFINO
F3ADP002796,1872,PRIMARY,F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002796,F3AC066,WC1,P05,0,F3APAY001872,c341ddb15ca3d760b0a2a65cf769f49eb602acaea05ef13fe3324c787e184247,15,READY_FOR_AFINO
F3ADP002797,1873,PRIMARY,F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002797,F3AC067,WX2,P00,0,F3APAY001873,d261376e4ab30226e5aef751910033610c18527efec2a116aa64e1b663ae409e,21,READY_FOR_AFINO
F3ADP002798,1874,PRIMARY,F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002798,F3AC068,WX2,P01,0,F3APAY001874,3035f21bb222ae6678279f59db54e1c5b68782f84cb3664bd9171333944a9671,21,READY_FOR_AFINO
F3ADP002801,1875,PRIMARY,F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002801,F3AC071,WX2,P04,0,F3APAY001875,7b74bb41e0d58db49060a9db9ed7b3a8d72d23aa5f3fbbebb406e078e15a5e27,21,READY_FOR_AFINO
F3ADP002802,1876,PRIMARY,F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002802,F3AC072,WX2,P05,0,F3APAY001876,d5d329187c490c886168a9b80137355e3aa47b28d6b1b6d22adcfd677d3366ba,21,READY_FOR_AFINO
F3ADP002809,1877,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002809,F3AC001,W00,P00,0,F3APAY001877,91e81a18d95f0d6619e37ca2acb348bfcf630fb7abaf4d5038f68275926b5d02,27,READY_FOR_AFINO
F3ADP002810,1878,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002810,F3AC002,W00,P01,0,F3APAY001878,a7dca766ff6e8d224b41fe25cd02c58ea949743d9c683390d07426f6910f0fac,27,READY_FOR_AFINO
F3ADP002813,1879,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002813,F3AC005,W00,P04,0,F3APAY001879,7e2503b7da0b64c0e62e0926a902d0e96a73f3bdfd890f4bd3a82c82b0656037,27,READY_FOR_AFINO
F3ADP002814,1880,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002814,F3AC006,W00,P05,0,F3APAY001880,7844771edd9fd35e8fc22eb9aad0b0370094fc105d08ae53e139ad1d688e50ff,27,READY_FOR_AFINO
F3ADP002815,1881,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002815,F3AC007,WSm2,P00,0,F3APAY001881,b12c800abbcc64393289d00dc42bb840b8abf92356937ff8798e7ebeaac79a6f,29,READY_FOR_AFINO
F3ADP002816,1882,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002816,F3AC008,WSm2,P01,0,F3APAY001882,6038d31fff5d68f81825fadd49b00f1adadfaaafc78a278d1b335b77f2b365e7,29,READY_FOR_AFINO
F3ADP002819,1883,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002819,F3AC011,WSm2,P04,0,F3APAY001883,055914415e6a8c5b051d23a15f33d02e833321b6f9fca6a9bc92f162e562b5ac,29,READY_FOR_AFINO
F3ADP002820,1884,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002820,F3AC012,WSm2,P05,0,F3APAY001884,7f54376ca1a04e7ff673822813cab78b57e469dd78a2f9876ecc326b7fc0f5b7,29,READY_FOR_AFINO
F3ADP002821,1885,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002821,F3AC013,WSm1,P00,0,F3APAY001885,c9c0f6f2ea6dc185ac7d4a313cf276f8a9a52d96241f9b5715d04fe4322cffd5,28,READY_FOR_AFINO
F3ADP002822,1886,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002822,F3AC014,WSm1,P01,0,F3APAY001886,4ed93ade86d64d5cfc691ce9e75d4623ecb2e11c676097ae48ac634f73d9d32b,28,READY_FOR_AFINO
F3ADP002825,1887,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002825,F3AC017,WSm1,P04,0,F3APAY001887,16f6f75ec5513d1b39f050ad5d1044cf1917203b8cb294ffb4b795e7260797ad,28,READY_FOR_AFINO
F3ADP002826,1888,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002826,F3AC018,WSm1,P05,0,F3APAY001888,1538324f425e6954ec3ae037414836f1dafac31b461bd2ca91d4716c94c108dc,28,READY_FOR_AFINO
F3ADP002827,1889,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002827,F3AC019,WSp1,P00,0,F3APAY001889,8fead02f3b50e46d156741bf1dd23d001d0893c145a8def874a2a507dbf87fea,26,READY_FOR_AFINO
F3ADP002828,1890,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002828,F3AC020,WSp1,P01,0,F3APAY001890,9f8bd6b4e24536949c4beaa8481115ce6e659fbb363845392fb0127659b20c5e,26,READY_FOR_AFINO
F3ADP002831,1891,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002831,F3AC023,WSp1,P04,0,F3APAY001891,fa2a2ddbcbe5145297465879bc3f92a306d285dd25910b31be6ac54c033d3bc8,26,READY_FOR_AFINO
F3ADP002832,1892,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002832,F3AC024,WSp1,P05,0,F3APAY001892,c44650ba91eaf35927f19702b524888777615cf19035f7716606b031765d5837,26,READY_FOR_AFINO
F3ADP002833,1893,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002833,F3AC025,WSp2,P00,0,F3APAY001893,c4ca8695a78db29bb801598594e46d9c78988e4c1a91afd23036489e190f4147,25,READY_FOR_AFINO
F3ADP002834,1894,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002834,F3AC026,WSp2,P01,0,F3APAY001894,8518983f2b964cbbcdbc9ef5bf7b24b494fe77f6bc0fef127c44bc09fc7f6e54,25,READY_FOR_AFINO
F3ADP002837,1895,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002837,F3AC029,WSp2,P04,0,F3APAY001895,26474fa17e8ebbed5542d4e6239da692b86547339771b6a0532b595447430a0a,25,READY_FOR_AFINO
F3ADP002838,1896,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002838,F3AC030,WSp2,P05,0,F3APAY001896,a975f8dd9c57166b4bddef1593438f684dcc937f27301166f49ced10bb097d47,25,READY_FOR_AFINO
F3ADP002839,1897,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002839,F3AC031,WEm2,P00,0,F3APAY001897,d102f6becd920515d8a3b93dfe62bb0b2d42707f6eba75ade5d40ac84746d98a,25,READY_FOR_AFINO
F3ADP002840,1898,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002840,F3AC032,WEm2,P01,0,F3APAY001898,44b539bed8ac2e055f807b8859ce0b51841e80ca7057f095fe88ffa8585b139b,25,READY_FOR_AFINO
F3ADP002843,1899,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002843,F3AC035,WEm2,P04,0,F3APAY001899,d3263f9340668ddd7d4e78951935317ce98b95980674f5d08c814f5e7c0a8a7f,25,READY_FOR_AFINO
F3ADP002844,1900,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002844,F3AC036,WEm2,P05,0,F3APAY001900,e981c21d411a3af3c711f898fdf9706e63babcae08f2f748b0eea90ae76a723f,25,READY_FOR_AFINO
F3ADP002845,1901,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002845,F3AC037,WEm1,P00,0,F3APAY001901,1470e92710d69dad5bcbc47772b4f10f30f93dace4cc1423e7eb461352aedc12,26,READY_FOR_AFINO
F3ADP002846,1902,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002846,F3AC038,WEm1,P01,0,F3APAY001902,34b6e0cc4007201e8a27989b8e653cec693999eafdc0120df8d1c46e671b6c58,26,READY_FOR_AFINO
F3ADP002849,1903,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002849,F3AC041,WEm1,P04,0,F3APAY001903,d1c19889e0c73a80995d2dd61a120042b4d74a6027e141407a9d36478b908dee,26,READY_FOR_AFINO
F3ADP002850,1904,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002850,F3AC042,WEm1,P05,0,F3APAY001904,f58a86babd70034dad887a02679e5d15c7a0c70b00cfbeec4a253461b1329c73,26,READY_FOR_AFINO
F3ADP002851,1905,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002851,F3AC043,WEp1,P00,0,F3APAY001905,b3b3f7479d0fb2d61122c2b99eef3be007a7bcc6336041668318674954b58744,28,READY_FOR_AFINO
F3ADP002852,1906,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002852,F3AC044,WEp1,P01,0,F3APAY001906,42d7607ef5969ce63a500168602e56aa294a482fce9e5fdc45f529e86df175a1,28,READY_FOR_AFINO
F3ADP002855,1907,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002855,F3AC047,WEp1,P04,0,F3APAY001907,4f776f076bf551d0c81ee617101a0653469432635860245006ce7d3df7fcb983,28,READY_FOR_AFINO
F3ADP002856,1908,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002856,F3AC048,WEp1,P05,0,F3APAY001908,5188bb896c813f7f68bc8aec47cc886f7b900e4b7ad5d3ed38059aea9089ff05,28,READY_FOR_AFINO
F3ADP002857,1909,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002857,F3AC049,WEp2,P00,0,F3APAY001909,9dddde8c5c5d4b6c38242fda38fd7b3e22832b1d3fec88de47fee815f4266653,29,READY_FOR_AFINO
F3ADP002858,1910,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002858,F3AC050,WEp2,P01,0,F3APAY001910,3b34898c01a7ee3f9d4f6fed8d160452d25e1e424954c3399d90c86c12ab99b1,29,READY_FOR_AFINO
F3ADP002861,1911,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002861,F3AC053,WEp2,P04,0,F3APAY001911,410c3938efe2afa14adb515c7fec9cc0f105e29186cb2fb82c419001c7e2f5c9,29,READY_FOR_AFINO
F3ADP002862,1912,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002862,F3AC054,WEp2,P05,0,F3APAY001912,5b3dbec663646123a83c5ac67d0d7b04cc7957081355871043c7af9803d260dc,29,READY_FOR_AFINO
F3ADP002863,1913,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002863,F3AC055,WX1,P00,0,F3APAY001913,aa8701e39df52a951940d910ce5e5b96d9085f454d9cacea20932eefdca2a40e,29,READY_FOR_AFINO
F3ADP002864,1914,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002864,F3AC056,WX1,P01,0,F3APAY001914,80eb88784214c9431ffe098d899bf6a36416fd518d301b9430b4ecaaddfa0750,29,READY_FOR_AFINO
F3ADP002867,1915,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002867,F3AC059,WX1,P04,0,F3APAY001915,658f78104fc68a3b5fe355e92b52864c20fa62e873c3c12981200db569863dcb,29,READY_FOR_AFINO
F3ADP002868,1916,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002868,F3AC060,WX1,P05,0,F3APAY001916,3d89e00b1a434fee4f9260fb3a77d3f1bc95f1ebd30dc50f43daffa658fc0b0c,29,READY_FOR_AFINO
F3ADP002869,1917,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002869,F3AC061,WC1,P00,0,F3APAY001917,95d66675313f524b0db24d5438ab13a5eae069486b800ded917abc77044988ee,25,READY_FOR_AFINO
F3ADP002870,1918,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002870,F3AC062,WC1,P01,0,F3APAY001918,22ce2c756f3078c91b329cd5748a46714a6cad55343be0f3f1efca3ed7b31968,25,READY_FOR_AFINO
F3ADP002873,1919,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002873,F3AC065,WC1,P04,0,F3APAY001919,f0e01a718614f0f81b28f9ba466f7db3725ca0de2d3ad7e9385f7093207ca078,25,READY_FOR_AFINO
F3ADP002874,1920,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002874,F3AC066,WC1,P05,0,F3APAY001920,67e9d898c7154895a36d0969bc3ac5008971dfc40546ae14fcb5bb11c80b6b2d,25,READY_FOR_AFINO
F3ADP002875,1921,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002875,F3AC067,WX2,P00,0,F3APAY001921,848be597bd30cd38470e11b03a923e7aebd2c1d31fa121d6f301da8b92f3a4ed,31,READY_FOR_AFINO
F3ADP002876,1922,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002876,F3AC068,WX2,P01,0,F3APAY001922,7502c6bc717e86f3beaa5a89fde8910aadfed8a1e1950c8a4df0a0b5d58b89a2,31,READY_FOR_AFINO
F3ADP002879,1923,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002879,F3AC071,WX2,P04,0,F3APAY001923,800d0359f57af184091af386dab0121f2bf283f8850bf340a19d3f761e11ac2f,31,READY_FOR_AFINO
F3ADP002880,1924,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002880,F3AC072,WX2,P05,0,F3APAY001924,8139327e3785123afc54be8f0ca2d37f419b858868f27fe88aaf5368f104f631,31,READY_FOR_AFINO
F3ADP002881,1925,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002881,F3AC073,WC2,P00,0,F3APAY001925,44578984578ab10f60f8336e0041f3c53426e0b379b3f11f40706fbc2ae8666d,23,READY_FOR_AFINO
F3ADP002882,1926,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002882,F3AC074,WC2,P01,0,F3APAY001926,707e2491af8c26b0982de02672f59cb8f511dedbeef74d8a5dfc9a14c65a49df,23,READY_FOR_AFINO
F3ADP002885,1927,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002885,F3AC077,WC2,P04,0,F3APAY001927,330fb508b9a3aedc6d7565ff3feefd83ecff00cf9cfa507de6a547ffa284bc28,23,READY_FOR_AFINO
F3ADP002886,1928,PRIMARY,F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002886,F3AC078,WC2,P05,0,F3APAY001928,b9d8f300e0f5b7b1c68fe64c257f6a346f45c55c1845f8a891bef5c3d819c9fd,23,READY_FOR_AFINO
F3ADP002887,1929,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002887,F3AC001,W00,P00,0,F3APAY001929,43bfccf98bb447227d8179d9a6977dd1e918869b2c4e9aa8ffa55631e51761e1,34,READY_FOR_AFINO
F3ADP002888,1930,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002888,F3AC002,W00,P01,0,F3APAY001930,57bd486d9433a185b93a0cf8da9ee54ac2673705a44c41e46af69ef409e2f281,34,READY_FOR_AFINO
F3ADP002891,1931,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002891,F3AC005,W00,P04,0,F3APAY001931,4a7ae738ff562d7ed8bd08852f829113318315ac2a66e95e3988d00c6bf5519c,34,READY_FOR_AFINO
F3ADP002892,1932,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002892,F3AC006,W00,P05,0,F3APAY001932,8ec545e6f045534f93921e2013aa517039461e7a6892019b0c0a4bd181f8d6dd,34,READY_FOR_AFINO
F3ADP002893,1933,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002893,F3AC007,WSm2,P00,0,F3APAY001933,3e4e11de9ddec34295a0258440a218d04962d3a906f5d5c983ed255c9251cc06,36,READY_FOR_AFINO
F3ADP002894,1934,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002894,F3AC008,WSm2,P01,0,F3APAY001934,693d8549d118431653b01dd95bd22890d774920d3cd3f36df2ad66191d667cf3,36,READY_FOR_AFINO
F3ADP002897,1935,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002897,F3AC011,WSm2,P04,0,F3APAY001935,ce8b5afa514a9f1e6a5c0449ec3da05e947462f6f2c9198dfa36f1ac6b782ae4,36,READY_FOR_AFINO
F3ADP002898,1936,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002898,F3AC012,WSm2,P05,0,F3APAY001936,7a232a0fe6317b25acd2e217dfa35d255c1b889c0e7049f8240e9a36ff764e12,36,READY_FOR_AFINO
F3ADP002899,1937,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002899,F3AC013,WSm1,P00,0,F3APAY001937,390e2143cb8547f688ed3073f563ee764e27121418e535e09c16b0423c681a23,35,READY_FOR_AFINO
F3ADP002900,1938,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002900,F3AC014,WSm1,P01,0,F3APAY001938,b7148a55f563e8e7ad5b983197fce8c2c37c07dcbdeb78c48bb01d9086b514e6,35,READY_FOR_AFINO
F3ADP002903,1939,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002903,F3AC017,WSm1,P04,0,F3APAY001939,febaccce41ac51fad293d0170b0ae0d16c9a7f7fe7c8936f5915b3cfa1f2cc60,35,READY_FOR_AFINO
F3ADP002904,1940,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002904,F3AC018,WSm1,P05,0,F3APAY001940,7ee1ab606341e7b92dfd52608046eae6ef32b8fbe4db553cb4799d5c8efe9ebd,35,READY_FOR_AFINO
F3ADP002905,1941,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002905,F3AC019,WSp1,P00,0,F3APAY001941,59fc3557241980fa5cc84624b4d648eaab1840b3cd13fabb9c534ef55e12a5bb,33,READY_FOR_AFINO
F3ADP002906,1942,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002906,F3AC020,WSp1,P01,0,F3APAY001942,739d25cee81929bb8fe511e9db482c7bc454bb6eea0e92e192642d89a768d840,33,READY_FOR_AFINO
F3ADP002909,1943,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002909,F3AC023,WSp1,P04,0,F3APAY001943,426fb8b80efd5ff90276a819826cbbd0a7bcdd3779fb6a5811740368417917d6,33,READY_FOR_AFINO
F3ADP002910,1944,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002910,F3AC024,WSp1,P05,0,F3APAY001944,f5a623d6a9fc135f6271abe4038006d08d3af34fc28ce16fa59c1ff0671021da,33,READY_FOR_AFINO
F3ADP002911,1945,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002911,F3AC025,WSp2,P00,0,F3APAY001945,614f0749cf0e4114518020df427956390806d27e35d070ee35ef1b1dae541934,32,READY_FOR_AFINO
F3ADP002912,1946,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002912,F3AC026,WSp2,P01,0,F3APAY001946,377138b5ce645f608d485d3a26d4d1c1dac141bc7df5777bfef33bb06e768c23,32,READY_FOR_AFINO
F3ADP002915,1947,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002915,F3AC029,WSp2,P04,0,F3APAY001947,74af6de682c35bd6449b230c59747f69e9451fced5b901c4595436c13767b4ea,32,READY_FOR_AFINO
F3ADP002916,1948,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002916,F3AC030,WSp2,P05,0,F3APAY001948,953485ec3b4a59c4e32c7ae6efe19b14d332339e3712acf866ca26cf905f4e00,32,READY_FOR_AFINO
F3ADP002917,1949,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002917,F3AC031,WEm2,P00,0,F3APAY001949,1eccd7d1220092f18b93c02755b447d78c0fb7fb3fac6f291f3b17e67a4678df,32,READY_FOR_AFINO
F3ADP002918,1950,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002918,F3AC032,WEm2,P01,0,F3APAY001950,8a5932775ca4c5a9912b0625e522656cdfc20aa05bf561e7085ac6d77a92d077,32,READY_FOR_AFINO
F3ADP002921,1951,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002921,F3AC035,WEm2,P04,0,F3APAY001951,e4828d66d210f84ee3fc5dfd91f8e304071fe2799e02676ef85febfc40d13bfc,32,READY_FOR_AFINO
F3ADP002922,1952,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002922,F3AC036,WEm2,P05,0,F3APAY001952,93457e3040ab6121ae992a705b27349c8d419e5777c243950881a2d69b4d3339,32,READY_FOR_AFINO
F3ADP002923,1953,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002923,F3AC037,WEm1,P00,0,F3APAY001953,f2c276559e95bf40fd8e3ff73c6be2e239622fe4bf66675b74da0fb84656ba45,33,READY_FOR_AFINO
F3ADP002924,1954,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002924,F3AC038,WEm1,P01,0,F3APAY001954,08a3681bf96653a5d8332a8bda64047a38d5b0076f5914312de502b55329cc98,33,READY_FOR_AFINO
F3ADP002927,1955,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002927,F3AC041,WEm1,P04,0,F3APAY001955,dbb856db85b515cbd312a829a6c49addcaf173a03d904893ada44259d43f6491,33,READY_FOR_AFINO
F3ADP002928,1956,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002928,F3AC042,WEm1,P05,0,F3APAY001956,76a4a95f511bd7c9363d0bc0b7eef369ad04362ffd94343e9de25d964bf594b2,33,READY_FOR_AFINO
F3ADP002929,1957,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002929,F3AC043,WEp1,P00,0,F3APAY001957,13612500f649f3591c10c5432c6490d2d3a0d707f214c74ef2d13f3b0784bb8c,35,READY_FOR_AFINO
F3ADP002930,1958,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002930,F3AC044,WEp1,P01,0,F3APAY001958,4ca242ee4aa02a8af216d80ab7dd2477e90c1e9ad620851136e9637fdf77d428,35,READY_FOR_AFINO
F3ADP002933,1959,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002933,F3AC047,WEp1,P04,0,F3APAY001959,889f685aa8b5a0a937b6a637d123ee1015850070207637c9a73cd863d3ec8708,35,READY_FOR_AFINO
F3ADP002934,1960,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002934,F3AC048,WEp1,P05,0,F3APAY001960,578ae8d207dbe7bf876e4f63b80e0b7dcc803c04bc84dac873ea8d62d4bea450,35,READY_FOR_AFINO
F3ADP002935,1961,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002935,F3AC049,WEp2,P00,0,F3APAY001961,2b963c1d730497b4a02a6462be60b834e088fd600df9a4f36c14410d86d5c764,36,READY_FOR_AFINO
F3ADP002936,1962,PRIMARY,F3AE000038,F3AP0019,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002936,F3AC050,WEp2,P01,0,F3APAY001962,02aec9294e34a52c166af01400ff6ffcb27cd289eae725ff1d53dc9160f6b53e,36,READY_FOR_AFINO
