phase3a_event_id,tic_id,sector,product_status,product_identifier,product_uri_or_archive_key,physical_filename,physical_sha256,size_bytes,fits_checksum_status,fits_datasum_status,time_column_present,sap_flux_present,pdcsap_flux_present,quality_present,n_rows,median_cadence_s,source_start_index,source_peak_index,source_end_index,start_mapping_residual_s,peak_mapping_residual_s,end_mapping_residual_s,time_mapping_status,candidate_product_count,candidate_datauris_json,selected_prvversion,mast_obsid,timesys,bjdrefi,bjdreff,timeunit,header_ticid,header_sector
F3AE000101,429354344,63,BOUND_DOWNLOADED,tess2023069172124-s0063-0000000429354344-0255-a_fast-lc.fits,mast:TESS/product/tess2023069172124-s0063-0000000429354344-0255-a_fast-lc.fits,tess2023069172124-s0063-0000000429354344-0255-a_fast-lc.fits,01089f9a1c870696121f33613222be14092cf3e3ed99a3ac9629cc3de58862bc,11494080,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,114645,20.00027259491617,95786,95788,95816,-0.020041877,-0.023058969,0.021222704,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2023069172124-s0063-0000000429354344-0255-a_fast-lc.fits""]",spoc-5.0.86-20230328,127099188,TDB,2457000,0.0,d,429354344,63
F3AE000102,429354344,37,BOUND_DOWNLOADED,tess2021091135823-s0037-0000000429354344-0208-a_fast-lc.fits,mast:TESS/product/tess2021091135823-s0037-0000000429354344-0208-a_fast-lc.fits,tess2021091135823-s0037-0000000429354344-0208-a_fast-lc.fits,c95341844fc4d75fb4d170e610cc69114d9d8403c210e38f306834d2818d24ca,10981440,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,109501,19.999588710197713,23137,23141,23190,-0.013504818,-0.020342800,0.025511697,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2021091135823-s0037-0000000429354344-0208-a_fast-lc.fits""]",spoc-5.0.28-20210413,61136409,TDB,2457000,0.0,d,429354344,37
F3AE000103,429354344,63,BOUND_DOWNLOADED,tess2023069172124-s0063-0000000429354344-0255-a_fast-lc.fits,mast:TESS/product/tess2023069172124-s0063-0000000429354344-0255-a_fast-lc.fits,tess2023069172124-s0063-0000000429354344-0255-a_fast-lc.fits,01089f9a1c870696121f33613222be14092cf3e3ed99a3ac9629cc3de58862bc,11494080,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,114645,20.00027259491617,95796,95799,95812,-0.035087026,0.003607506,0.027256888,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2023069172124-s0063-0000000429354344-0255-a_fast-lc.fits""]",spoc-5.0.86-20230328,127099188,TDB,2457000,0.0,d,429354344,63
F3AE000104,429354344,37,BOUND_DOWNLOADED,tess2021091135823-s0037-0000000429354344-0208-a_fast-lc.fits,mast:TESS/product/tess2021091135823-s0037-0000000429354344-0208-a_fast-lc.fits,tess2021091135823-s0037-0000000429354344-0208-a_fast-lc.fits,c95341844fc4d75fb4d170e610cc69114d9d8403c210e38f306834d2818d24ca,10981440,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,109501,19.999588710197713,12854,12863,12928,-0.038309174,-0.009871027,0.012976561,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2021091135823-s0037-0000000429354344-0208-a_fast-lc.fits""]",spoc-5.0.28-20210413,61136409,TDB,2457000,0.0,d,429354344,37
F3AE000105,431107890,57,BOUND_DOWNLOADED,tess2022273165103-s0057-0000000431107890-0245-a_fast-lc.fits,mast:TESS/product/tess2022273165103-s0057-0000000431107890-0245-a_fast-lc.fits,tess2022273165103-s0057-0000000431107890-0245-a_fast-lc.fits,6fa9793c73daaea5cd1afa4ca8d7990896fe52d915ca75d7fd2178d17ae657ab,12458880,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,124276,19.99958863161737,42277,42279,42327,0.030065625,0.026324375,0.022835290,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2022273165103-s0057-0000000431107890-0245-a_fast-lc.fits""]",spoc-5.0.77-20221025,101308783,TDB,2457000,0.0,d,431107890,57
F3AE000106,431107890,76,BOUND_DOWNLOADED,tess2024058030222-s0076-0000000431107890-0271-a_fast-lc.fits,mast:TESS/product/tess2024058030222-s0076-0000000431107890-0271-a_fast-lc.fits,tess2024058030222-s0076-0000000431107890-0271-a_fast-lc.fits,6636aa3e3fe85f55a29825d135caff34601aef33343263dccc8683e7dbd3db1a,11733120,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,117016,19.99968854652252,2230,2234,2260,0.006576153,-0.002095541,0.027967805,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2024058030222-s0076-0000000431107890-0271-a_fast-lc.fits""]",spoc-5.0.104-20240131,214435308,TDB,2457000,0.0,d,431107890,76
F3AE000107,452479048,66,BOUND_DOWNLOADED,tess2023153011303-s0066-0000000452479048-0260-a_fast-lc.fits,mast:TESS/product/tess2023153011303-s0066-0000000452479048-0260-a_fast-lc.fits,tess2023153011303-s0066-0000000452479048-0260-a_fast-lc.fits,73cd4653e15b6172a0f24f5692847c3a7ce060150934918a9f3863cace311612,12456000,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,124245,19.99973923084326,65330,65333,65367,0.025382472,-0.023299071,0.000952787,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2023153011303-s0066-0000000452479048-0260-a_fast-lc.fits""]",spoc-5.0.96-20230729,173765628,TDB,2457000,0.0,d,452479048,66
F3AE000108,452479048,65,BOUND_DOWNLOADED,tess2023124020739-s0065-0000000452479048-0259-a_fast-lc.fits,mast:TESS/product/tess2023124020739-s0065-0000000452479048-0259-a_fast-lc.fits,tess2023124020739-s0065-0000000452479048-0259-a_fast-lc.fits,df61c4f006a9f38e830c23b7412c071b8c7d7dd76bcceec8487e3a978601f951,12081600,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,120510,20.000020941370167,112787,112797,112899,-0.041487631,0.027612582,0.023944059,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2023124020739-s0065-0000000452479048-0259-a_fast-lc.fits""]",spoc-5.0.90-20230609,151543327,TDB,2457000,0.0,d,452479048,65
F3AE000109,453416841,38,BOUND_DOWNLOADED,tess2021118034608-s0038-0000000453416841-0209-a_fast-lc.fits,mast:TESS/product/tess2021118034608-s0038-0000000453416841-0209-a_fast-lc.fits,tess2021118034608-s0038-0000000453416841-0209-a_fast-lc.fits,b0d3fbbccd1a61de36bd7c7170e18deedaa3afcbebd175780c0adaf95fa99274,11566080,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,115366,20.000071586400736,94056,94058,94099,0.006635599,0.003377619,-0.020231570,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2021118034608-s0038-0000000453416841-0209-a_fast-lc.fits""]",spoc-5.0.33-20210611,61582906,TDB,2457000,0.0,d,453416841,38
F3AE000110,453416841,38,BOUND_DOWNLOADED,tess2021118034608-s0038-0000000453416841-0209-a_fast-lc.fits,mast:TESS/product/tess2021118034608-s0038-0000000453416841-0209-a_fast-lc.fits,tess2021118034608-s0038-0000000453416841-0209-a_fast-lc.fits,b0d3fbbccd1a61de36bd7c7170e18deedaa3afcbebd175780c0adaf95fa99274,11566080,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,115366,20.000071586400736,6260,6261,6263,0.028150111,-0.016437475,-0.019202600,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2021118034608-s0038-0000000453416841-0209-a_fast-lc.fits""]",spoc-5.0.33-20210611,61582906,TDB,2457000,0.0,d,453416841,38
F3AE000111,461512871,52,BOUND_DOWNLOADED,tess2022138205153-s0052-0000000461512871-0224-a_fast-lc.fits,mast:TESS/product/tess2022138205153-s0052-0000000461512871-0224-a_fast-lc.fits,tess2022138205153-s0052-0000000461512871-0224-a_fast-lc.fits,c48081e3c112f9e8f48c3588bf68eb250e4299146c0079b06dcba1296513cc2d,10592640,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,105615,19.99987014569342,47692,47701,47781,-0.012922144,0.014768940,-0.036842826,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2022138205153-s0052-0000000461512871-0224-a_fast-lc.fits""]",spoc-5.0.72-20220608,87656508,TDB,2457000,0.0,d,461512871,52
F3AE000112,461512871,53,BOUND_DOWNLOADED,tess2022164095748-s0053-0000000461512871-0226-a_fast-lc.fits,mast:TESS/product/tess2022164095748-s0053-0000000461512871-0226-a_fast-lc.fits,tess2022164095748-s0053-0000000461512871-0226-a_fast-lc.fits,00a885daeda1865560643725273e9946505099b6e4c45f638973d2b897f9f66f,10825920,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,107955,20.00019169645384,26257,26262,26365,0.015543899,-0.034918825,0.031419446,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2022164095748-s0053-0000000461512871-0226-a_fast-lc.fits""]",spoc-5.0.72-20220608,87762642,TDB,2457000,0.0,d,461512871,53
F3AE000113,46907042,62,BOUND_DOWNLOADED,tess2023043185947-s0062-0000000046907042-0254-a_fast-lc.fits,mast:TESS/product/tess2023043185947-s0062-0000000046907042-0254-a_fast-lc.fits,tess2023043185947-s0062-0000000046907042-0254-a_fast-lc.fits,b817bb7f7f17306c61b8223ab2b4f9f08aefd20705f75e2f4b5ee933047ecb38,11139840,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,111105,19.999749485577922,5954,5956,6045,-0.030133950,-0.032990031,-0.031149955,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2023043185947-s0062-0000000046907042-0254-a_fast-lc.fits""]",spoc-5.0.83-20230304,124145000,TDB,2457000,0.0,d,46907042,62
F3AE000114,46907042,62,BOUND_DOWNLOADED,tess2023043185947-s0062-0000000046907042-0254-a_fast-lc.fits,mast:TESS/product/tess2023043185947-s0062-0000000046907042-0254-a_fast-lc.fits,tess2023043185947-s0062-0000000046907042-0254-a_fast-lc.fits,b817bb7f7f17306c61b8223ab2b4f9f08aefd20705f75e2f4b5ee933047ecb38,11139840,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,111105,19.999749485577922,5917,5921,6127,-0.020194559,-0.025946836,0.023906537,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2023043185947-s0062-0000000046907042-0254-a_fast-lc.fits""]",spoc-5.0.83-20230304,124145000,TDB,2457000,0.0,d,46907042,62
F3AE000115,470679277,59,BOUND_DOWNLOADED,tess2022330142927-s0059-0000000470679277-0248-a_fast-lc.fits,mast:TESS/product/tess2022330142927-s0059-0000000470679277-0248-a_fast-lc.fits,tess2022330142927-s0059-0000000470679277-0248-a_fast-lc.fits,f1754e30bb687571b9835b60fd9e3788e451844f3069fb9acf6a84f00b0fed2c,11448000,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,114181,20.00000094267307,20474,20477,20691,0.006456868,-0.041107892,-0.007036752,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2022330142927-s0059-0000000470679277-0248-a_fast-lc.fits""]",spoc-5.0.79-20221214,113399714,TDB,2457000,0.0,d,470679277,59
F3AE000116,470679277,53,BOUND_DOWNLOADED,tess2022164095748-s0053-0000000470679277-0226-a_fast-lc.fits,mast:TESS/product/tess2022164095748-s0053-0000000470679277-0226-a_fast-lc.fits,tess2022164095748-s0053-0000000470679277-0226-a_fast-lc.fits,952fbcebb0f94c9a82f84c124eacd2111f28dfbd40fe9a62b637b57ccdb7d395,10825920,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,107955,20.000111230183393,48815,48822,48933,-0.002073342,0.030685191,-0.005330105,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2022164095748-s0053-0000000470679277-0226-a_fast-lc.fits""]",spoc-5.0.72-20220608,87763122,TDB,2457000,0.0,d,470679277,53
F3AE000117,55663720,38,BOUND_DOWNLOADED,tess2021118034608-s0038-0000000055663720-0209-a_fast-lc.fits,mast:TESS/product/tess2021118034608-s0038-0000000055663720-0209-a_fast-lc.fits,tess2021118034608-s0038-0000000055663720-0209-a_fast-lc.fits,fa059aff6cbc7d55520e781cc99e1de7b04ba9792814c3ed848065829d6f5fd6,11566080,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,115366,20.00009669282008,112501,112503,112522,-0.011107960,-0.014084387,0.000825133,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2021118034608-s0038-0000000055663720-0209-a_fast-lc.fits""]",spoc-5.0.33-20210611,61594501,TDB,2457000,0.0,d,55663720,38
F3AE000118,55663720,33,BOUND_DOWNLOADED,tess2020351194500-s0033-0000000055663720-0203-a_fast-lc.fits,mast:TESS/product/tess2020351194500-s0033-0000000055663720-0203-a_fast-lc.fits,tess2020351194500-s0033-0000000055663720-0203-a_fast-lc.fits,be52d0caa25bc6ff589e755b1ff7d3921e0bd0afd68cc5aa1c6f5bd16aa8b764,11197440,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,111660,19.999679195461795,86766,86770,86784,-0.017513790,-0.025282282,0.033925570,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2020351194500-s0033-0000000055663720-0203-a_fast-lc.fits""]",spoc-5.0.22-20210121,28229914,TDB,2457000,0.0,d,55663720,33
F3AE000119,67378184,44,BOUND_DOWNLOADED,tess2021284114741-s0044-0000000067378184-0215-a_fast-lc.fits,mast:TESS/product/tess2021284114741-s0044-0000000067378184-0215-a_fast-lc.fits,tess2021284114741-s0044-0000000067378184-0215-a_fast-lc.fits,926e45c3ff6aeee9e9332d59c1b4f4456e89d62062483257e86d1f18d09c1aff,10512000,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,104805,20.001997787039727,21400,21403,21414,-0.040033463,0.004412718,-0.034217692,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2021284114741-s0044-0000000067378184-0215-a_fast-lc.fits""]",spoc-5.0.49-20211106,68724499,TDB,2457000,0.0,d,67378184,44
F3AE000120,67378184,45,BOUND_DOWNLOADED,tess2021310001228-s0045-0000000067378184-0216-a_fast-lc.fits,mast:TESS/product/tess2021310001228-s0045-0000000067378184-0216-a_fast-lc.fits,tess2021310001228-s0045-0000000067378184-0216-a_fast-lc.fits,4ae5baf9ef29ec027704cb59d606a13565a68608cae97021dbc9c07c1dc92bea,10883520,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,108540,20.001741261512507,42133,42136,42147,-0.037112828,0.006531009,-0.034994498,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2021310001228-s0045-0000000067378184-0216-a_fast-lc.fits""]",spoc-5.0.54-20211208,71234876,TDB,2457000,0.0,d,67378184,45
F3AE000121,78924719,37,BOUND_DOWNLOADED,tess2021091135823-s0037-0000000078924719-0208-a_fast-lc.fits,mast:TESS/product/tess2021091135823-s0037-0000000078924719-0208-a_fast-lc.fits,tess2021091135823-s0037-0000000078924719-0208-a_fast-lc.fits,4ef55582001a8086d63e7331870d489520c17a782d36e0e3368e1277cc46ec5c,10981440,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,109501,20.000312985212076,39282,39285,39310,-0.031815137,0.008288144,0.025829476,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2021091135823-s0037-0000000078924719-0208-a_fast-lc.fits""]",spoc-5.0.28-20210413,61142058,TDB,2457000,0.0,d,78924719,37
F3AE000122,78924719,37,BOUND_DOWNLOADED,tess2021091135823-s0037-0000000078924719-0208-a_fast-lc.fits,mast:TESS/product/tess2021091135823-s0037-0000000078924719-0208-a_fast-lc.fits,tess2021091135823-s0037-0000000078924719-0208-a_fast-lc.fits,4ef55582001a8086d63e7331870d489520c17a782d36e0e3368e1277cc46ec5c,10981440,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,109501,20.000312985212076,87358,87362,87385,-0.032554303,-0.038145098,-0.027202746,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2021091135823-s0037-0000000078924719-0208-a_fast-lc.fits""]",spoc-5.0.28-20210413,61142058,TDB,2457000,0.0,d,78924719,37
