job_id,job_order,planned_decision_id,decision_class,phase3a_event_id,variant_id,matrix_cell_id,window_variant_id,processing_profile_id,external_optimizer_seed,model_id,model_name,payload_id,payload_logical_sha256,afino_version,afino_commit,low_frequency_cutoff_hz,seed_application_contract,selection_rule,execution_status
F3AJ0020482,20482,F3ADS000406,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,1,M0,pow_const,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020483,20483,F3ADS000406,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,1,M1,pow_const_gauss,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020484,20484,F3ADS000406,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,1,M2,bpow_const,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020485,20485,F3ADS000407,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,2,M0,pow_const,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020486,20486,F3ADS000407,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,2,M1,pow_const_gauss,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020487,20487,F3ADS000407,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,2,M2,bpow_const,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020488,20488,F3ADS000408,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,3,M0,pow_const,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020489,20489,F3ADS000408,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,3,M1,pow_const_gauss,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020490,20490,F3ADS000408,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,3,M2,bpow_const,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020491,20491,F3ADS000409,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,4,M0,pow_const,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020492,20492,F3ADS000409,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,4,M1,pow_const_gauss,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020493,20493,F3ADS000409,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,4,M2,bpow_const,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020494,20494,F3ADS000410,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,5,M0,pow_const,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020495,20495,F3ADS000410,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,5,M1,pow_const_gauss,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020496,20496,F3ADS000410,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,5,M2,bpow_const,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020497,20497,F3ADS000411,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,6,M0,pow_const,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020498,20498,F3ADS000411,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,6,M1,pow_const_gauss,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020499,20499,F3ADS000411,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,6,M2,bpow_const,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020500,20500,F3ADS000412,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,7,M0,pow_const,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020501,20501,F3ADS000412,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,7,M1,pow_const_gauss,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020502,20502,F3ADS000412,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,7,M2,bpow_const,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020503,20503,F3ADS000413,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,8,M0,pow_const,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020504,20504,F3ADS000413,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,8,M1,pow_const_gauss,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020505,20505,F3ADS000413,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,8,M2,bpow_const,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020506,20506,F3ADS000414,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,9,M0,pow_const,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020507,20507,F3ADS000414,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,9,M1,pow_const_gauss,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020508,20508,F3ADS000414,STABILITY,F3AE000047,F3AV003589,F3AC001,W00,P00,9,M2,bpow_const,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020509,20509,F3ADS000415,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,1,M0,pow_const,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020510,20510,F3ADS000415,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,1,M1,pow_const_gauss,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020511,20511,F3ADS000415,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,1,M2,bpow_const,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020512,20512,F3ADS000416,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,2,M0,pow_const,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020513,20513,F3ADS000416,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,2,M1,pow_const_gauss,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020514,20514,F3ADS000416,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,2,M2,bpow_const,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020515,20515,F3ADS000417,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,3,M0,pow_const,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020516,20516,F3ADS000417,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,3,M1,pow_const_gauss,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020517,20517,F3ADS000417,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,3,M2,bpow_const,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020518,20518,F3ADS000418,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,4,M0,pow_const,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020519,20519,F3ADS000418,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,4,M1,pow_const_gauss,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020520,20520,F3ADS000418,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,4,M2,bpow_const,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020521,20521,F3ADS000419,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,5,M0,pow_const,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020522,20522,F3ADS000419,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,5,M1,pow_const_gauss,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020523,20523,F3ADS000419,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,5,M2,bpow_const,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020524,20524,F3ADS000420,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,6,M0,pow_const,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020525,20525,F3ADS000420,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,6,M1,pow_const_gauss,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020526,20526,F3ADS000420,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,6,M2,bpow_const,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020527,20527,F3ADS000421,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,7,M0,pow_const,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020528,20528,F3ADS000421,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,7,M1,pow_const_gauss,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020529,20529,F3ADS000421,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,7,M2,bpow_const,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020530,20530,F3ADS000422,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,8,M0,pow_const,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020531,20531,F3ADS000422,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,8,M1,pow_const_gauss,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020532,20532,F3ADS000422,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,8,M2,bpow_const,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020533,20533,F3ADS000423,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,9,M0,pow_const,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020534,20534,F3ADS000423,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,9,M1,pow_const_gauss,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020535,20535,F3ADS000423,STABILITY,F3AE000048,F3AV003667,F3AC001,W00,P00,9,M2,bpow_const,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020536,20536,F3ADS000424,STABILITY,F3AE000049,F3AV003745,F3AC001,W00,P00,1,M0,pow_const,F3APAY002509,b0cb59e4cd87e5a8c5071a2186e89ee9ebf23fb5fcdedc8b1c0f6f31c6bc2589,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020537,20537,F3ADS000424,STABILITY,F3AE000049,F3AV003745,F3AC001,W00,P00,1,M1,pow_const_gauss,F3APAY002509,b0cb59e4cd87e5a8c5071a2186e89ee9ebf23fb5fcdedc8b1c0f6f31c6bc2589,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020538,20538,F3ADS000424,STABILITY,F3AE000049,F3AV003745,F3AC001,W00,P00,1,M2,bpow_const,F3APAY002509,b0cb59e4cd87e5a8c5071a2186e89ee9ebf23fb5fcdedc8b1c0f6f31c6bc2589,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020539,20539,F3ADS000425,STABILITY,F3AE000049,F3AV003745,F3AC001,W00,P00,2,M0,pow_const,F3APAY002509,b0cb59e4cd87e5a8c5071a2186e89ee9ebf23fb5fcdedc8b1c0f6f31c6bc2589,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020540,20540,F3ADS000425,STABILITY,F3AE000049,F3AV003745,F3AC001,W00,P00,2,M1,pow_const_gauss,F3APAY002509,b0cb59e4cd87e5a8c5071a2186e89ee9ebf23fb5fcdedc8b1c0f6f31c6bc2589,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020541,20541,F3ADS000425,STABILITY,F3AE000049,F3AV003745,F3AC001,W00,P00,2,M2,bpow_const,F3APAY002509,b0cb59e4cd87e5a8c5071a2186e89ee9ebf23fb5fcdedc8b1c0f6f31c6bc2589,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020542,20542,F3ADS000426,STABILITY,F3AE000049,F3AV003745,F3AC001,W00,P00,3,M0,pow_const,F3APAY002509,b0cb59e4cd87e5a8c5071a2186e89ee9ebf23fb5fcdedc8b1c0f6f31c6bc2589,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020543,20543,F3ADS000426,STABILITY,F3AE000049,F3AV003745,F3AC001,W00,P00,3,M1,pow_const_gauss,F3APAY002509,b0cb59e4cd87e5a8c5071a2186e89ee9ebf23fb5fcdedc8b1c0f6f31c6bc2589,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0020544,20544,F3ADS000426,STABILITY,F3AE000049,F3AV003745,F3AC001,W00,P00,3,M2,bpow_const,F3APAY002509,b0cb59e4cd87e5a8c5071a2186e89ee9ebf23fb5fcdedc8b1c0f6f31c6bc2589,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
