planned_decision_id,decision_order,decision_class,phase3a_event_id,pair_id,observational_reference_role,variant_id,matrix_cell_id,window_variant_id,processing_profile_id,external_optimizer_seed,payload_id,payload_logical_sha256,input_n_samples,bic_m0,bic_m1,bic_m2,delta_bic_0_1,delta_bic_2_1,qpp_selected,formal_m1_period_s,period_label,decision_status
F3ADP000109,65,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000109,F3AC031,WEm2,P00,0,F3APAY000065,f88dc6b8401190bf6faa302dc6c347bdd152308dc641b14a2640de0f76fbdd1c,26,-23.79968069750274,-17.887746511246633,-19.29763588780417,-5.911934186256108,-1.4098893765575369,false,223.6063151512592,formal_m1_center_not_selected,VALID
F3ADP000110,66,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000110,F3AC032,WEm2,P01,0,F3APAY000066,8685fce6c092d7b60d3c792697743f8885ac59f5291553c39d4315c009d980b3,26,-23.697444474462433,-17.735391220747402,-19.161496447745357,-5.96205325371503,-1.4261052269979544,false,224.29623725183035,formal_m1_center_not_selected,VALID
F3ADP000113,67,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000113,F3AC035,WEm2,P04,0,F3APAY000067,f9302430efc9f731dc15e83376bececefd3e5edd45b49727b7f4d0d660a03fda,26,-15.359501399577347,-9.292605569421038,-11.552281631375413,-6.066895830156309,-2.2596760619543748,false,222.1838082563325,formal_m1_center_not_selected,VALID
F3ADP000114,68,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000114,F3AC036,WEm2,P05,0,F3APAY000068,82525c49f7753bd033827c41e004a6f6a5ddc1e7d5b38a73c42ee248b4cd5c42,26,-15.289543102795353,-9.168266483639059,-11.531691702974035,-6.121276619156294,-2.3634252193349763,false,222.59137383306563,formal_m1_center_not_selected,VALID
F3ADP000115,69,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000115,F3AC037,WEm1,P00,0,F3APAY000069,32d8cbdad867f72c6c2a6753c8d91e894487e2523111bfece45e249480f8c4d9,27,-28.056580982405407,-22.00170986519776,-24.253303422551866,-6.054871117207647,-2.2515935573541057,false,230.6806646713093,formal_m1_center_not_selected,VALID
F3ADP000116,70,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000116,F3AC038,WEm1,P01,0,F3APAY000070,c68e62fe8a3a5af505a08d6a38577b96bb8e65ec96c7e74c025e004691fe1366,27,-27.914638865970005,-21.80654799723841,-24.087277121634287,-6.108090868731594,-2.280729124395876,false,223.86068905352067,formal_m1_center_not_selected,VALID
F3ADP000119,71,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000119,F3AC041,WEm1,P04,0,F3APAY000071,3425230f8a0025c4a03fe3cdb2b34e25839a6083dd76db8a134d969c1e4b9785,27,-17.314254579177497,-11.131879962299854,-13.51623212567687,-6.1823746168776434,-2.3843521633770166,false,223.47696797075255,formal_m1_center_not_selected,VALID
F3ADP000120,72,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000120,F3AC042,WEm1,P05,0,F3APAY000072,9cd0b4f25bcf595f0c0ea713752f1eea16f07399a08ac00032b678f72fa62d79,27,-17.190476733380205,-10.950513157442666,-12.461757597187882,-6.239963575937539,-1.5112444397452158,false,224.4658657514623,formal_m1_center_not_selected,VALID
F3ADP000121,73,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000121,F3AC043,WEp1,P00,0,F3APAY000073,c096c43b5000c33e048ac7307be31072ae590c8e9f6f21fc9444f79e1efce110,29,-32.498141142861115,-26.40877627780995,-28.571547618691824,-6.0893648650511665,-2.162771340881875,false,245.89422952295493,formal_m1_center_not_selected,VALID
F3ADP000122,74,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000122,F3AC044,WEp1,P01,0,F3APAY000074,e8427048300b0109343176c403c190f8176683e6083e86a2df6f9bcb4a30bba6,29,-32.34415472392107,-26.216170567165868,-27.359259894454524,-6.127984156755204,-1.1430893272886564,false,246.77840202257963,formal_m1_center_not_selected,VALID
F3ADP000125,75,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000125,F3AC047,WEp1,P04,0,F3APAY000075,05004c45892d53e2bd7e0467b6b6f16345fcf61bd2492810d5071ead2cd05b8e,29,-16.054220166152227,-9.898298861498217,-11.041440706990455,-6.15592130465401,-1.143141845492238,false,239.71613924475488,formal_m1_center_not_selected,VALID
F3ADP000126,76,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000126,F3AC048,WEp1,P05,0,F3APAY000076,8ca885cf688167b22382337e042720bea8c404f421889db3ed3113f6a67dcebe,29,-15.927303520317047,-9.731418451388096,-10.89629351263788,-6.19588506892895,-1.1648750612497842,false,244.25932012526562,formal_m1_center_not_selected,VALID
F3ADP000127,77,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000127,F3AC049,WEp2,P00,0,F3APAY000077,cb380be1ea0f884603ae46c6c301dd13f017a1faa90bf041e1f1f091ece5c17f,30,-32.149616861211236,-26.073263952567117,-27.1087993856777,-6.076352908644118,-1.0355354331105815,false,248.0172850904928,formal_m1_center_not_selected,VALID
F3ADP000128,78,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000128,F3AC050,WEp2,P01,0,F3APAY000078,741ab62fb7faadfb07175032ea2ecbf590b76e1adb99181263fb4625fa7374eb,30,-32.00344500824051,-25.906672424273438,-26.947777356035743,-6.0967725839670734,-1.0411049317623053,false,248.16067062847165,formal_m1_center_not_selected,VALID
F3ADP000131,79,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000131,F3AC053,WEp2,P04,0,F3APAY000079,cf6cf33838edba661e4b0871ecc7b3d098c2b3656ef84bbe50fa3f0d0f84925f,30,-13.25304519664936,-7.164079577605849,-8.194474757263675,-6.0889656190435115,-1.0303951796578268,false,252.29752994116913,formal_m1_center_not_selected,VALID
F3ADP000132,80,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000132,F3AC054,WEp2,P05,0,F3APAY000080,f3507f43155f5888c39a3f4bb14732d60b63ae999a7ef963d17f6e694106530a,30,-13.097464931515397,-6.9863342097524725,-8.024053313361994,-6.111130721762924,-1.037719103609522,false,247.9584679096074,formal_m1_center_not_selected,VALID
F3ADP000133,81,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000133,F3AC055,WX1,P00,0,F3APAY000081,d1673df1a26a69df890c0c04864f8fbd94f3d5522346cf52062c6a91da29a588,30,-32.753512548146865,-27.171479135448507,-29.492839533036985,-5.582033412698358,-2.321360397588478,false,252.03040521506495,formal_m1_center_not_selected,VALID
F3ADP000134,82,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000134,F3AC056,WX1,P01,0,F3APAY000082,5e65e0095886505cde255b53fa95d1a2f3c3e2a6a27d8fed8f19e07aafb24948,30,-32.61014996598496,-26.986775937535924,-29.314944669105508,-5.623374028449035,-2.3281687315695834,false,251.5359720120906,formal_m1_center_not_selected,VALID
F3ADP000137,83,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000137,F3AC059,WX1,P04,0,F3APAY000083,b0bf271ede3ef2e028126b4ca3aa9b4ed13ee6b0891bd0dd797f0aa1090f9fa1,30,-22.43242480737601,-16.787287984672403,-19.12871572356957,-5.645136822703606,-2.341427738897167,false,248.44857012388678,formal_m1_center_not_selected,VALID
F3ADP000138,84,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000138,F3AC060,WX1,P05,0,F3APAY000084,4f648b428e3d86d3df0840ea6a272036c9404ec4722d68097a19248cb2d2fa59,30,-22.303192085801953,-16.614501129269975,-18.961877355094046,-5.688690956531978,-2.347376225824071,false,248.86934658014735,formal_m1_center_not_selected,VALID
F3ADP000139,85,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000139,F3AC061,WC1,P00,0,F3APAY000085,146c55207f1d88901088cf04a2f6f19bc312e60dcf7ac47bf014a649ad70f497,26,-22.68155565476832,-16.51896769343262,-18.896703737956514,-6.162587961335699,-2.3777360445238926,false,217.6418864474784,formal_m1_center_not_selected,VALID
F3ADP000140,86,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000140,F3AC062,WC1,P01,0,F3APAY000086,419d72287f10c85ed334f88aa1f3d1d255e0e2ec70640e821c2fe2d639f3717f,26,-22.565656431317034,-16.365139174681524,-17.872352986034258,-6.200517256635511,-1.5072138113527345,false,223.40902135622568,formal_m1_center_not_selected,VALID
F3ADP000143,87,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000143,F3AC065,WC1,P04,0,F3APAY000087,91e577597d5d9850daa4edc5319417e2bd541761ba173aa7b2cc4ec52058fc5a,26,-4.196415564116793,2.0674461239718873,0.5474655677497271,-6.263861688088681,-1.5199805562221602,false,221.6425021944831,formal_m1_center_not_selected,VALID
F3ADP000144,88,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000144,F3AC066,WC1,P05,0,F3APAY000088,6c3be4e51bacfd7a08e8fec77fb3640d09d87044bd76d3a4095dba575140e54f,26,-4.046692529719578,2.2571629551543637,0.7153668884221194,-6.303855484873941,-1.5417960667322443,false,222.01757813715403,formal_m1_center_not_selected,VALID
F3ADP000145,89,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000145,F3AC067,WX2,P00,0,F3APAY000089,d2e1d4ffcba0869233df3f0f75b766119a16d1b30faf2ba28ce320aa8d78e9fe,32,-37.731266923418296,-32.3733400532638,-34.73481276369897,-5.357926870154493,-2.361472710435166,false,264.4077601937328,formal_m1_center_not_selected,VALID
F3ADP000146,90,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000146,F3AC068,WX2,P01,0,F3APAY000090,0b00d0b454dfd48d337420832fdbf261cc3ba5a2c012ddabcc83a0705cb9e7dd,32,-37.58736294746379,-32.212672572709494,-34.56786622460446,-5.3746903747542945,-2.3551936518949645,false,264.7052027516772,formal_m1_center_not_selected,VALID
F3ADP000149,91,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000149,F3AC071,WX2,P04,0,F3APAY000091,697826f041d7b2b05022f8cc5a610b9e7a03f85f9d3da8ffee8ccb5930596147,32,-29.786993397187445,-24.376951808088975,-24.790933054734268,-5.410041589098469,-0.41398124664529234,false,264.2770221033981,formal_m1_center_not_selected,VALID
F3ADP000150,92,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000150,F3AC072,WX2,P05,0,F3APAY000092,53ffa80a9615b166f278a07a9645dce531549475e345622e59ff6ffb35267956,32,-29.641071251694058,-24.21387115202714,-24.62259316478263,-5.427200099666919,-0.40872201275549,false,264.2713798350386,formal_m1_center_not_selected,VALID
F3ADP000151,93,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000151,F3AC073,WC2,P00,0,F3APAY000093,0298dd92c50478c5193ef4b527ced5639803e5f1909338b8c46215bcafe35121,24,-18.017757914992718,-11.730257186175622,-14.0852798498271,-6.287500728817095,-2.355022663651477,false,201.425625313142,formal_m1_center_not_selected,VALID
F3ADP000152,94,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000152,F3AC074,WC2,P01,0,F3APAY000094,9511a41bc9a10a5ceb52d38c6d4a89e42276a09fb6946713fae35d4a51a87d20,24,-17.917514260049423,-11.610146239817356,-13.979884439909007,-6.307368020232067,-2.3697382000916516,false,200.584428761365,formal_m1_center_not_selected,VALID
F3ADP000155,95,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000155,F3AC077,WC2,P04,0,F3APAY000095,c3edd0e71244ce5d207a3412f93ae21c8bdfe934e4cf9342e7f1b5349c02a29a,24,7.603997409229624,13.955227137361762,12.255357061013175,-6.351229728132138,-1.6998700763485868,false,209.16410128355625,formal_m1_center_not_selected,VALID
F3ADP000156,96,PRIMARY,F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000156,F3AC078,WC2,P05,0,F3APAY000096,ca4b24442e4fd40c17df6da20e7a41ba377a9b17b920f90d21f9e59a749c5d8b,24,7.800614694943391,14.160072687175722,11.770201284008724,-6.359457992232331,-2.389871403166998,false,211.8526904507307,formal_m1_center_not_selected,VALID
F3ADP000157,97,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000157,F3AC001,W00,P00,0,F3APAY000097,a8f1368963f697557f0e0acdfe4727c8c720db6b5b4b74e9da87de2bf43cce5e,31,2.983840813360259,10.044368925553366,8.133521258929113,-7.060528112193107,-1.910847666624253,false,102.96456860589713,formal_m1_center_not_selected,VALID
F3ADP000158,98,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000158,F3AC002,W00,P01,0,F3APAY000098,0153225842a711b08e283ee7fd5fbb07927e09ebfcfe325b45f1ede8b5e81b60,31,9.327501512744128,14.042301749298124,14.339874911660177,-4.714800236553996,0.29757316236205256,false,44.83923862683575,formal_m1_center_not_selected,VALID
F3ADP000161,99,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000161,F3AC005,W00,P04,0,F3APAY000099,bc3ea14d4035a2cec906266441ab9d6eb525ab0fe012960f979f518767940793,31,8.501907148942845,15.469390911863092,12.69450759704207,-6.9674837629202475,-2.7748833148210217,false,103.52405400365565,formal_m1_center_not_selected,VALID
F3ADP000162,100,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000162,F3AC006,W00,P05,0,F3APAY000100,ab4727797c6bae03ad649e33ebed1f112b25d2e82b2343a9eae7b914d68e6f3f,31,16.207754748213286,21.05073548470517,21.10218140777239,-4.842980736491885,0.05144592306722018,false,44.835356994758385,formal_m1_center_not_selected,VALID
F3ADP000163,101,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000163,F3AC007,WSm2,P00,0,F3APAY000101,29967f38584f075af5d767da7cfa673034ebf4e9a138fe1cf5765ed61c0d246c,33,-2.177944954026942,4.404099127927415,2.728090526120168,-6.582044081954357,-1.676008601807247,false,104.13877826488748,formal_m1_center_not_selected,VALID
F3ADP000164,102,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000164,F3AC008,WSm2,P01,0,F3APAY000102,e7d99991e71eeeae3539a73f1f1a3616459f9a8ca2f14e80fbf1b82f4638431d,33,2.382019967381509,7.217264671241578,7.150375809043885,-4.835244703860069,-0.0668888621976933,false,44.22368911837182,formal_m1_center_not_selected,VALID
F3ADP000167,103,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000167,F3AC011,WSm2,P04,0,F3APAY000103,c64b0c3acfca071123404aea9389cd7ae124744f1911c1fb59f2425b2c44ff92,33,-3.7105868664208517,2.889898930825863,0.7336371550629774,-6.600485797246715,-2.1562617757628857,false,104.27304765006666,formal_m1_center_not_selected,VALID
F3ADP000168,104,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000168,F3AC012,WSm2,P05,0,F3APAY000104,f031be31e73b582a0ee84d43a415f938625b46fd1684941a84de2f78258cfa95,33,1.1642560544204192,5.968215549761288,5.95839614145976,-4.803959495340869,-0.009819408301527943,false,44.22508560160363,formal_m1_center_not_selected,VALID
F3ADP000169,105,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000169,F3AC013,WSm1,P00,0,F3APAY000105,9dd9b874d378ff80fea9f7657881c2b344af71c3f3204e013316be9cfcc63a42,32,2.481505824654806,9.197971449869998,6.613321687420049,-6.716465625215192,-2.584649762449949,false,100.88416983231438,formal_m1_center_not_selected,VALID
F3ADP000170,106,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000170,F3AC014,WSm1,P01,0,F3APAY000106,932ff15a9bc2b2b5806717e643bed93da1a4791f4f2c58cd6c71d3db9907ab6c,32,7.310519437905959,11.888490096603293,10.987689080015508,-4.5779706586973345,-0.9008010165877849,false,44.15149930827702,formal_m1_center_not_selected,VALID
F3ADP000173,107,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000173,F3AC017,WSm1,P04,0,F3APAY000107,e5c8ca1eaf9c0c7251464b5dbdbb1a67f555f8aeeb99dfd8ff81e757a7e5d2f5,32,4.938643546546149,11.60846092188437,9.003510627674173,-6.669817375338222,-2.604950294210198,false,100.8826347855617,formal_m1_center_not_selected,VALID
F3ADP000174,108,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000174,F3AC018,WSm1,P05,0,F3APAY000108,974be6907774b8f7de2bf615bfc57a243e2ac3e585ac12dd22ccb07044246998,32,9.837316643987918,14.47230127078072,13.455858218912978,-4.634984626792802,-1.0164430518677428,false,44.15100458131616,formal_m1_center_not_selected,VALID
F3ADP000175,109,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000175,F3AC019,WSp1,P00,0,F3APAY000109,81f45963f667c29d0c319bb91055199de25a303b9a1b80d57668abd0c6dca484,30,5.553388050759501,12.895910576415224,10.66663211755868,-7.342522525655723,-2.2292784588565446,false,48.96599905229329,formal_m1_center_not_selected,VALID
F3ADP000176,110,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000176,F3AC020,WSp1,P01,0,F3APAY000110,1e99f56df4871988c1495bc19387a294616fc7fe1e6946e64dee71f6882c1c2f,30,12.404000543535325,16.946335254443447,16.97373901347217,-4.542334710908122,0.027403759028722163,false,44.55129236528649,formal_m1_center_not_selected,VALID
F3ADP000179,111,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000179,F3AC023,WSp1,P04,0,F3APAY000111,e5535611158868a8ba72e57765fc1fed95b4b848a48989f6da921842941e1a3a,30,15.021608229022487,22.305218367727377,19.954813741321942,-7.283610138704891,-2.3504046264054352,false,249.7889073298489,formal_m1_center_not_selected,VALID
F3ADP000180,112,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000180,F3AC024,WSp1,P05,0,F3APAY000112,a8965155c2c7eb1786890ca18198c8ae38ac642a8a6ce0b0e8fd5d4559af9cb1,30,24.681152794818814,29.38943546952145,29.390425701467585,-4.708282674702637,0.0009902319461332354,false,44.581552033087334,formal_m1_center_not_selected,VALID
F3ADP000181,113,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000181,F3AC025,WSp2,P00,0,F3APAY000113,c1fbe4998f8d60993225df1a26095508c8b6959ff8bd5d28fd97bc8807b07854,29,4.380935953908902,11.01804235620011,8.775578215831553,-6.6371064022912085,-2.2424641403685577,false,49.53204727654847,formal_m1_center_not_selected,VALID
F3ADP000182,114,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000182,F3AC026,WSp2,P01,0,F3APAY000114,42e4b9fef362d4f85a02eab5a1663aadfb93dd7365f9cb2ee0c516b1a85db603,29,12.2288996227269,16.69785424566095,17.30763754363347,-4.468954622934049,0.6097832979725197,false,45.959410107296534,formal_m1_center_not_selected,VALID
F3ADP000185,115,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000185,F3AC029,WSp2,P04,0,F3APAY000115,6065c5fbde49bdf506ccfe40678ffd27dd60ebec90b13e7c2503fee9093cfe6b,29,15.247780582114686,22.012942767018714,19.527276186604425,-6.765162184904028,-2.4856665804142892,false,49.553551388223156,formal_m1_center_not_selected,VALID
F3ADP000186,116,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000186,F3AC030,WSp2,P05,0,F3APAY000116,590a576362a6ed45e8fd8fe056a6b15f9ad40ad280e86e4d87c43bb805476fba,29,26.39757987395983,30.952654022504277,31.05351762628029,-4.5550741485444455,0.10086360377601267,false,45.73538333441002,formal_m1_center_not_selected,VALID
F3ADP000187,117,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000187,F3AC031,WEm2,P00,0,F3APAY000117,90f7822f2d31bb9f166faa0de0279294a3d4689e101f09d01388e3656dad5f62,29,-0.8807662680515564,5.268169184862588,3.9767744835067216,-6.148935452914144,-1.2913947013558662,false,103.96451896331584,formal_m1_center_not_selected,VALID
F3ADP000188,118,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000188,F3AC032,WEm2,P01,0,F3APAY000118,435225f093530f443c82039dacff764038f1b490b5de3bcf36e22226834a1ff2,29,5.366434408680369,9.964697245775595,8.919848931961672,-4.598262837095226,-1.0448483138139224,false,44.27301361947322,formal_m1_center_not_selected,VALID
F3ADP000191,119,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000191,F3AC035,WEm2,P04,0,F3APAY000119,3dd9d519274ba2d8af377abab3db0790fab706eb04bc6febec48dc729db80410,29,3.2511917829260595,9.389928370225674,8.089873710676065,-6.138736587299614,-1.300054659549609,false,104.07146360794903,formal_m1_center_not_selected,VALID
F3ADP000192,120,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000192,F3AC036,WEm2,P05,0,F3APAY000120,f0be1f15790c317f336a2d2bbf0d681ef0e7d2eb22ad4776a6f651b04c9955f2,29,10.05648924275809,14.784009971189333,13.509253349957214,-4.727520728431243,-1.2747566212321182,false,44.26358236577389,formal_m1_center_not_selected,VALID
F3ADP000193,121,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000193,F3AC037,WEm1,P00,0,F3APAY000121,5b110393261fd091a930e727c5c8b503036c35e58bd7069b4cc15bce271997bb,30,2.6165012270435914,8.874790209704736,7.707148073666131,-6.258288982661145,-1.1676421360386051,false,105.00556423086852,formal_m1_center_not_selected,VALID
F3ADP000194,122,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000194,F3AC038,WEm1,P01,0,F3APAY000122,ec575e3584fa1d81b2a3a90498cb1047f8feb7be6b238711cf3415de92b3acc9,30,8.407811024469733,12.827272885927984,13.2540597837276,-4.419461861458251,0.42678689779961587,false,44.174638413636494,formal_m1_center_not_selected,VALID
F3ADP000197,123,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000197,F3AC041,WEm1,P04,0,F3APAY000123,161297e4e0ed96574854564951d28bc32664f5ee96d1e621c4cbfba0897a89cc,30,6.372645978146795,13.112470193699211,11.384833064644942,-6.739824215552416,-1.7276371290542691,false,105.00582557906448,formal_m1_center_not_selected,VALID
F3ADP000198,124,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000198,F3AC042,WEm1,P05,0,F3APAY000124,c37e279306bc1bcfd2134c10776d05104e149ee5745fdcb02f3b90fc8f2f51b1,30,13.4115530434722,17.94109296549923,18.16774919286432,-4.5295399220270305,0.2266562273650905,false,44.188193828778296,formal_m1_center_not_selected,VALID
F3ADP000199,125,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000199,F3AC043,WEp1,P00,0,F3APAY000125,97d73737ef9987e49f8c4fc23a13e5e7c68caa9c721a5a37a029ff7d7c4d9737,32,6.491968874081979,13.72995022879636,11.636081620322651,-7.237981354714381,-2.0938686084737093,false,101.85125486906095,formal_m1_center_not_selected,VALID
F3ADP000200,126,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000200,F3AC044,WEp1,P01,0,F3APAY000126,324fd31eea503c5deb77599659d29b636197ed1b585d93c4a0846409140e313c,32,12.286246751065331,17.051045605924614,16.760370322225228,-4.764798854859283,-0.290675283699386,false,44.49946317971147,formal_m1_center_not_selected,VALID
F3ADP000203,127,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000203,F3AC047,WEp1,P04,0,F3APAY000127,5ce66bd1809d8e990280c9f3079a7fbb50a2ebdb6d96d199621b4d58e9563a38,32,12.427230047232825,19.526025264153986,17.500367776284662,-7.098795216921161,-2.0256574878693243,false,101.758471374743,formal_m1_center_not_selected,VALID
F3ADP000204,128,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000204,F3AC048,WEp1,P05,0,F3APAY000128,59c14df89683d45c14378d8adae41fd19abac72f89971136da4c56af85703fbe,32,19.729647936413336,24.6005449744545,24.068162197802017,-4.870897038041164,-0.5323827766524829,false,44.51455733497244,formal_m1_center_not_selected,VALID
F3ADP000205,129,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000205,F3AC049,WEp2,P00,0,F3APAY000129,9d5308d1d34c4e2c009ecc5e34a7d4e3757d6435942edd9376926c026bee02ec,33,6.728784849308062,13.521598462620721,11.237447486766643,-6.792813613312659,-2.284150975854079,false,103.68081232636277,formal_m1_center_not_selected,VALID
F3ADP000206,130,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000206,F3AC050,WEp2,P01,0,F3APAY000130,0bee74caa5d85a1ccfaf76b3a6999dac65bd8caa1b1c2264e95a86ea0da8013c,33,12.66838367887814,17.482749177546417,17.4500764748974,-4.814365498668277,-0.03267270264901612,false,45.39634469117957,formal_m1_center_not_selected,VALID
F3ADP000209,131,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000209,F3AC053,WEp2,P04,0,F3APAY000131,70cc52c259001d3ce262b1627206e489166a1c063665479afad84516442e7eb1,33,12.519098685104652,20.02197474758359,17.76794916685504,-7.50287606247894,-2.254025580728552,false,55.509424889265155,formal_m1_center_not_selected,VALID
F3ADP000210,132,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000210,F3AC054,WEp2,P05,0,F3APAY000132,b928e584abd86fb5906b90ac9305969fcbf904cf7da8bcf02a841196c92bca9e,33,20.34864379192328,25.247132557354774,25.01518952450001,-4.898488765431495,-0.23194303285476536,false,45.37917591673815,formal_m1_center_not_selected,VALID
F3ADP000211,133,PRIMARY,F3AE000003,F3AP0002,PUBLISHED_QPP_REFERENCE,F3AV000211,F3AC055,WX1,P00,0,F3APAY000133,c209956b06609d785870cee7b3c1dcbd90484ded5b7410a8573dc18fc1f72021,33,2.417295967962672,9.34303242402712,6.8404210766855424,-6.925736456064448,-2.5026113473415776,false,103.53028116509704,formal_m1_center_not_selected,VALID
