phase3a_event_id,pair_id,observational_reference_role,variant_id,matrix_cell_id,window_variant_id,processing_profile_id,materialization_status,inadmissibility_reason,baseline_gate_state,baseline_qpp_selected,variant_decision_available,variant_qpp_selected,transition_eligible,classification_transition,classification_concordant_with_baseline,formal_m1_period_s,period_role
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000011,F3AC011,WSm2,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,63.35896831465,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000012,F3AC012,WSm2,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,62.53236670029843,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000013,F3AC013,WSm1,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,63.396586869565475,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000014,F3AC014,WSm1,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,62.78103250025759,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000015,F3AC015,WSm1,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000016,F3AC016,WSm1,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000017,F3AC017,WSm1,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,63.388851283868185,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000018,F3AC018,WSm1,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,62.769407399284205,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000019,F3AC019,WSp1,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,63.09321082253775,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000020,F3AC020,WSp1,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,62.063089452790194,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000021,F3AC021,WSp1,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000022,F3AC022,WSp1,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000023,F3AC023,WSp1,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,62.825152799889544,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000024,F3AC024,WSp1,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,56.23012200609801,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000025,F3AC025,WSp2,P00,INPUT_INADMISSIBLE,PEAK_OUTSIDE_WINDOW,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000026,F3AC026,WSp2,P01,INPUT_INADMISSIBLE,PEAK_OUTSIDE_WINDOW,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000027,F3AC027,WSp2,P02,INPUT_INADMISSIBLE,PEAK_OUTSIDE_WINDOW,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000028,F3AC028,WSp2,P03,INPUT_INADMISSIBLE,PEAK_OUTSIDE_WINDOW,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000029,F3AC029,WSp2,P04,INPUT_INADMISSIBLE,PEAK_OUTSIDE_WINDOW,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000030,F3AC030,WSp2,P05,INPUT_INADMISSIBLE,PEAK_OUTSIDE_WINDOW,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000031,F3AC031,WEm2,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,63.39690666130855,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000032,F3AC032,WEm2,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,61.97173683375131,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000033,F3AC033,WEm2,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000034,F3AC034,WEm2,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000035,F3AC035,WEm2,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,63.287236521951684,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000036,F3AC036,WEm2,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,61.60623698737045,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000037,F3AC037,WEm1,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,62.95747442409177,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000038,F3AC038,WEm1,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,62.04478359587069,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000039,F3AC039,WEm1,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000040,F3AC040,WEm1,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000041,F3AC041,WEm1,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,62.91065731484137,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000042,F3AC042,WEm1,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,61.99848656569278,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000043,F3AC043,WEp1,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,63.28087337836736,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000044,F3AC044,WEp1,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,62.74167287631297,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000045,F3AC045,WEp1,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000046,F3AC046,WEp1,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000047,F3AC047,WEp1,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,63.234772166506005,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000048,F3AC048,WEp1,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,62.67010995839238,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000049,F3AC049,WEp2,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,62.9992712645682,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000050,F3AC050,WEp2,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,56.33249178256505,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000051,F3AC051,WEp2,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000052,F3AC052,WEp2,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000053,F3AC053,WEp2,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,62.868664213370785,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000054,F3AC054,WEp2,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,56.30231291218663,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000055,F3AC055,WX1,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,63.20804387925041,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000056,F3AC056,WX1,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,62.3876024928704,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000057,F3AC057,WX1,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000058,F3AC058,WX1,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000059,F3AC059,WX1,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,63.17542604563928,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000060,F3AC060,WX1,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,62.332227678434634,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000061,F3AC061,WC1,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,63.39984988681041,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000062,F3AC062,WC1,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,60.38543951256868,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000063,F3AC063,WC1,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000064,F3AC064,WC1,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000065,F3AC065,WC1,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,148.35446323074277,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000066,F3AC066,WC1,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,147.45569317757955,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000067,F3AC067,WX2,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,63.043056650446275,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000068,F3AC068,WX2,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,62.532243311299226,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000069,F3AC069,WX2,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000070,F3AC070,WX2,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000071,F3AC071,WX2,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,63.04310505211123,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000072,F3AC072,WX2,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,62.53238690377893,formal_m1_center_not_selected
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000073,F3AC073,WC2,P00,INPUT_INADMISSIBLE,PEAK_OUTSIDE_WINDOW,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000074,F3AC074,WC2,P01,INPUT_INADMISSIBLE,PEAK_OUTSIDE_WINDOW,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000075,F3AC075,WC2,P02,INPUT_INADMISSIBLE,PEAK_OUTSIDE_WINDOW,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000076,F3AC076,WC2,P03,INPUT_INADMISSIBLE,PEAK_OUTSIDE_WINDOW,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000077,F3AC077,WC2,P04,INPUT_INADMISSIBLE,PEAK_OUTSIDE_WINDOW,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000001,F3AP0001,PUBLISHED_QPP_REFERENCE,F3AV000078,F3AC078,WC2,P05,INPUT_INADMISSIBLE,PEAK_OUTSIDE_WINDOW,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000079,F3AC001,W00,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,238.2483661172437,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000080,F3AC002,W00,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,232.60967766599663,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000081,F3AC003,W00,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000082,F3AC004,W00,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000083,F3AC005,W00,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,236.84198723616308,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000084,F3AC006,W00,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,231.62082293139684,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000085,F3AC007,WSm2,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,253.49742737670613,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000086,F3AC008,WSm2,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,248.14405097992676,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000087,F3AC009,WSm2,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000088,F3AC010,WSm2,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000089,F3AC011,WSm2,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,248.55535732584238,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000090,F3AC012,WSm2,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,249.16052346418869,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000091,F3AC013,WSm1,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,246.6312093939567,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000092,F3AC014,WSm1,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,239.97469573081574,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000093,F3AC015,WSm1,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000094,F3AC016,WSm1,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000095,F3AC017,WSm1,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,245.15080914409504,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000096,F3AC018,WSm1,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,245.68203284445025,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000097,F3AC019,WSp1,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,223.53452609189011,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000098,F3AC020,WSp1,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,231.3434780564168,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000099,F3AC021,WSp1,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000100,F3AC022,WSp1,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000101,F3AC023,WSp1,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,229.09754825904122,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000102,F3AC024,WSp1,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,229.39106895598022,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000103,F3AC025,WSp2,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,215.50958257004507,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000104,F3AC026,WSp2,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,215.55912780107303,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000105,F3AC027,WSp2,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000106,F3AC028,WSp2,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000107,F3AC029,WSp2,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,223.56340887013496,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000108,F3AC030,WSp2,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,225.3180488471373,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000109,F3AC031,WEm2,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,223.6063151512592,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000110,F3AC032,WEm2,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,224.29623725183035,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000111,F3AC033,WEm2,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000112,F3AC034,WEm2,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000113,F3AC035,WEm2,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,222.1838082563325,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000114,F3AC036,WEm2,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,222.59137383306563,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000115,F3AC037,WEm1,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,230.6806646713093,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000116,F3AC038,WEm1,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,223.86068905352067,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000117,F3AC039,WEm1,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000118,F3AC040,WEm1,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000119,F3AC041,WEm1,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,223.47696797075255,formal_m1_center_not_selected
F3AE000002,F3AP0001,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV000120,F3AC042,WEm1,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,224.4658657514623,formal_m1_center_not_selected
