planned_decision_id,decision_order,decision_class,simulation_unit_id,background_realization_id,truth_state,external_optimizer_seed,payload_logical_sha256,input_state,gap_quality_regime,planned_model_calls,execution_status
F3B2D003561,3561,BASELINE,F3BBG_N120_A2_Q004_R059:NULL:PRIMARY,F3BBG_N120_A2_Q004_R059,SYNTHETIC_QPP_ABSENT,0,dee18410e51464602f3cd7724066edef411deacffbc06a4a82b4a63992d2efd0,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003562,3562,BASELINE,F3BBG_N120_A2_Q004_R059:POS:PRIMARY,F3BBG_N120_A2_Q004_R059,SYNTHETIC_QPP_PRESENT,0,3be3d01d0dbfc539aaf9d645b8be69c0f267e5d3b0748956cf4e2a346ee91306,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003563,3563,BASELINE,F3BBG_N120_A2_Q004_R063:NULL:PRIMARY,F3BBG_N120_A2_Q004_R063,SYNTHETIC_QPP_ABSENT,0,d96d57cca4b801181a3d82110ed82dc185a8f2cfaa758c453516dbc74ad1f97a,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003564,3564,BASELINE,F3BBG_N120_A2_Q004_R063:POS:PRIMARY,F3BBG_N120_A2_Q004_R063,SYNTHETIC_QPP_PRESENT,0,faa31d4f32e7341c4896564c0fcc89c11b1e1c3e6101d1c2d770d5d367d6ea6b,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003565,3565,BASELINE,F3BBG_N120_A2_Q004_R064:NULL:PRIMARY,F3BBG_N120_A2_Q004_R064,SYNTHETIC_QPP_ABSENT,0,26b763b5b7aceaa432e1e9780ec7aa0e79530fb2c77ea79383bba8133d91114b,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003566,3566,BASELINE,F3BBG_N120_A2_Q004_R064:POS:PRIMARY,F3BBG_N120_A2_Q004_R064,SYNTHETIC_QPP_PRESENT,0,3dc9c27ef6a8519ac733113c77d928ab1ca0dee051d4ed84cc514f13d247754a,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003567,3567,BASELINE,F3BBG_N120_A2_Q004_R068:NULL:PRIMARY,F3BBG_N120_A2_Q004_R068,SYNTHETIC_QPP_ABSENT,0,e6cda5f8fdaaf9bf694caa5bb919a8e14a0ebc6513b6e61df11910bc8cf893fa,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003568,3568,BASELINE,F3BBG_N120_A2_Q004_R068:POS:PRIMARY,F3BBG_N120_A2_Q004_R068,SYNTHETIC_QPP_PRESENT,0,981350a7509acd9c6247fc8ac0bcb44944312d75abc1598df539553218386c45,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003569,3569,BASELINE,F3BBG_N120_A2_Q004_R069:NULL:PRIMARY,F3BBG_N120_A2_Q004_R069,SYNTHETIC_QPP_ABSENT,0,66e4ef8a9990658512ea188b7876713e542a59928b73ddb5d77eef5621057c6c,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003570,3570,BASELINE,F3BBG_N120_A2_Q004_R069:POS:PRIMARY,F3BBG_N120_A2_Q004_R069,SYNTHETIC_QPP_PRESENT,0,cb0fa705208493c951d2ae8422bcf1bb2d48d6b6258001db4992a678f00d0fbb,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003571,3571,BASELINE,F3BBG_N120_A2_Q004_R071:NULL:PRIMARY,F3BBG_N120_A2_Q004_R071,SYNTHETIC_QPP_ABSENT,0,e7ef719656928a5ed923823ecf0086978b0f60c5f0be53cef01eca065ac4206b,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003572,3572,BASELINE,F3BBG_N120_A2_Q004_R071:POS:PRIMARY,F3BBG_N120_A2_Q004_R071,SYNTHETIC_QPP_PRESENT,0,12a4e714ed9b09db36b50250d49f90de90d8200b6e8fffb39bf05e327c3f1c98,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003573,3573,BASELINE,F3BBG_N120_A2_Q004_R074:NULL:PRIMARY,F3BBG_N120_A2_Q004_R074,SYNTHETIC_QPP_ABSENT,0,c6a29701a4691daa9c39632b4e6b2651f5ce83e06b24aac8387bb4d76e821795,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003574,3574,BASELINE,F3BBG_N120_A2_Q004_R074:POS:PRIMARY,F3BBG_N120_A2_Q004_R074,SYNTHETIC_QPP_PRESENT,0,d324e242d258cbb90248d6642fdf113133c32eda76a470f81e5210f483c639a4,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003575,3575,BASELINE,F3BBG_N120_A2_Q004_R075:NULL:PRIMARY,F3BBG_N120_A2_Q004_R075,SYNTHETIC_QPP_ABSENT,0,6c5cd1b8a36ea61c133e7c91efe07d6608ebb6dda1cc948bd7cfd72a5aad3ea9,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003576,3576,BASELINE,F3BBG_N120_A2_Q004_R075:POS:PRIMARY,F3BBG_N120_A2_Q004_R075,SYNTHETIC_QPP_PRESENT,0,887cd25516222d256b3b68f635126b4958053f9dbb8e971a22fdba644bc95a37,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003577,3577,BASELINE,F3BBG_N120_A2_Q004_R077:NULL:PRIMARY,F3BBG_N120_A2_Q004_R077,SYNTHETIC_QPP_ABSENT,0,a1a9907449f1533df05a2b77686e343c9f0839a9b6041b99f4529ab549cf02f7,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003578,3578,BASELINE,F3BBG_N120_A2_Q004_R077:POS:PRIMARY,F3BBG_N120_A2_Q004_R077,SYNTHETIC_QPP_PRESENT,0,bee0e22eedbb5529c182e544fdd27af5b1b705cab97239312231ef36cfbf7e0f,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003579,3579,BASELINE,F3BBG_N120_A2_Q004_R078:NULL:PRIMARY,F3BBG_N120_A2_Q004_R078,SYNTHETIC_QPP_ABSENT,0,c28c5176a279e81bbed54d7fbc064c3d9e1c8fceb0c5cb0ce22d8bd0c2fbd828,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003580,3580,BASELINE,F3BBG_N120_A2_Q004_R078:POS:PRIMARY,F3BBG_N120_A2_Q004_R078,SYNTHETIC_QPP_PRESENT,0,2100c70f4eed21963f01dbf23ea170c8bc3543607e43d6523d35dc128b9db0a6,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003581,3581,BASELINE,F3BBG_N120_A2_Q004_R079:NULL:PRIMARY,F3BBG_N120_A2_Q004_R079,SYNTHETIC_QPP_ABSENT,0,bd1f0f7b80a76c80e41792b18d97aa2ff622f79175ae6f76c493bf0d5a1f4c43,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003582,3582,BASELINE,F3BBG_N120_A2_Q004_R079:POS:PRIMARY,F3BBG_N120_A2_Q004_R079,SYNTHETIC_QPP_PRESENT,0,5a12cc099f0797a14223e242b79bac1b4aa552cd57ddfb57dea82a10bf03f5c4,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003583,3583,BASELINE,F3BBG_N120_A2_Q004_R081:NULL:PRIMARY,F3BBG_N120_A2_Q004_R081,SYNTHETIC_QPP_ABSENT,0,bc14dfb62358db07d8ab3ac1522e33f45683287e4715efa979d9245f04ab3208,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003584,3584,BASELINE,F3BBG_N120_A2_Q004_R081:POS:PRIMARY,F3BBG_N120_A2_Q004_R081,SYNTHETIC_QPP_PRESENT,0,ffec903dd98e6e9744969b5286676c371b9b398562d7a11d97ba9273c02fd84a,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003585,3585,BASELINE,F3BBG_N120_A2_Q004_R083:NULL:PRIMARY,F3BBG_N120_A2_Q004_R083,SYNTHETIC_QPP_ABSENT,0,fe7f49e781188aef337a94971a4bbe648332d6fa705ad5a9eecc39ca79c113fa,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003586,3586,BASELINE,F3BBG_N120_A2_Q004_R083:POS:PRIMARY,F3BBG_N120_A2_Q004_R083,SYNTHETIC_QPP_PRESENT,0,568f36f48e88d333222683be75c038dae69a06a729f6fb4a9f76ecc576eb3928,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003587,3587,BASELINE,F3BBG_N120_A2_Q004_R085:NULL:PRIMARY,F3BBG_N120_A2_Q004_R085,SYNTHETIC_QPP_ABSENT,0,033fd8c9d7c4eb11d6b6c3b09cf416f0bb46d854fa2df5a271d23d002f95bfe9,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003588,3588,BASELINE,F3BBG_N120_A2_Q004_R085:POS:PRIMARY,F3BBG_N120_A2_Q004_R085,SYNTHETIC_QPP_PRESENT,0,3f031d22aec370a53f99a9e3bec489fd6d33538e0d955be2090f04eeadd2ddf1,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003589,3589,BASELINE,F3BBG_N120_A2_Q004_R088:NULL:PRIMARY,F3BBG_N120_A2_Q004_R088,SYNTHETIC_QPP_ABSENT,0,4b1f68f0925b18d15e9f33fb74232e6f5cbc2731052618aac98a04e1041ca189,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003590,3590,BASELINE,F3BBG_N120_A2_Q004_R088:POS:PRIMARY,F3BBG_N120_A2_Q004_R088,SYNTHETIC_QPP_PRESENT,0,b253fc634ac5b9630d934de5648151cd1a0980a309fc807fdde629be6c9f993f,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003591,3591,BASELINE,F3BBG_N120_A2_Q004_R089:NULL:PRIMARY,F3BBG_N120_A2_Q004_R089,SYNTHETIC_QPP_ABSENT,0,ab650a4adcc102165e4e7955f46ca9bee058e65e847b221bc72e04b6eb39af6d,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003592,3592,BASELINE,F3BBG_N120_A2_Q004_R089:POS:PRIMARY,F3BBG_N120_A2_Q004_R089,SYNTHETIC_QPP_PRESENT,0,da30ec9815072c32130f7a0b913b0b412f14b051aa5433a6e6da34a170deeac9,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003593,3593,BASELINE,F3BBG_N120_A2_Q004_R091:NULL:PRIMARY,F3BBG_N120_A2_Q004_R091,SYNTHETIC_QPP_ABSENT,0,c487896e950efe2ca118331bc6e8cf7028f6f2b2a62912213c6f9d0db9b4c091,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003594,3594,BASELINE,F3BBG_N120_A2_Q004_R091:POS:PRIMARY,F3BBG_N120_A2_Q004_R091,SYNTHETIC_QPP_PRESENT,0,cc9de954f0c669b34df1b287c9174d3197f9174f5aaa3f37c183854761c4331a,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003595,3595,BASELINE,F3BBG_N120_A2_Q004_R096:NULL:PRIMARY,F3BBG_N120_A2_Q004_R096,SYNTHETIC_QPP_ABSENT,0,2c4b8e42785eb464a0c8b3b1862fcf217c84f05e8fd7697309ad6cc8ce46355c,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003596,3596,BASELINE,F3BBG_N120_A2_Q004_R096:POS:PRIMARY,F3BBG_N120_A2_Q004_R096,SYNTHETIC_QPP_PRESENT,0,3d4e38718e11634bdb771b7dd3fc8d41a1550aac3cb0cd3ac99e306e522edffe,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003597,3597,BASELINE,F3BBG_N120_A2_Q004_R098:NULL:PRIMARY,F3BBG_N120_A2_Q004_R098,SYNTHETIC_QPP_ABSENT,0,31c0f9de8fa23c038a0b03995d7aa03dd5509c6eb18ea4f84e16ed0fd396ee7a,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003598,3598,BASELINE,F3BBG_N120_A2_Q004_R098:POS:PRIMARY,F3BBG_N120_A2_Q004_R098,SYNTHETIC_QPP_PRESENT,0,13b5999315a6d2fb54b9b5e9a02a1fb27cb03df9bb09fc0153bb5a16f5845200,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003599,3599,BASELINE,F3BBG_N120_A2_Q004_R099:NULL:PRIMARY,F3BBG_N120_A2_Q004_R099,SYNTHETIC_QPP_ABSENT,0,25972716e258317f748ccc9262e21c336afe8e62cd251c4f0878fa63ef445bb7,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003600,3600,BASELINE,F3BBG_N120_A2_Q004_R099:POS:PRIMARY,F3BBG_N120_A2_Q004_R099,SYNTHETIC_QPP_PRESENT,0,c9da910f7228736c35624e52e3a48ab7c9920f47396acbc3219a81fd670614cc,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003601,3601,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q001_R013:NULL:PRIMARY,F3BBG_N015_A0_Q001_R013,SYNTHETIC_QPP_ABSENT,1,f72f18f31419c88f61e23f524762e509ed2616e2c1d728aeb6574ae5295c26de,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003602,3602,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q001_R013:NULL:PRIMARY,F3BBG_N015_A0_Q001_R013,SYNTHETIC_QPP_ABSENT,2,f72f18f31419c88f61e23f524762e509ed2616e2c1d728aeb6574ae5295c26de,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003603,3603,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q001_R013:NULL:PRIMARY,F3BBG_N015_A0_Q001_R013,SYNTHETIC_QPP_ABSENT,3,f72f18f31419c88f61e23f524762e509ed2616e2c1d728aeb6574ae5295c26de,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003604,3604,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q001_R013:NULL:PRIMARY,F3BBG_N015_A0_Q001_R013,SYNTHETIC_QPP_ABSENT,4,f72f18f31419c88f61e23f524762e509ed2616e2c1d728aeb6574ae5295c26de,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003605,3605,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q001_R013:NULL:PRIMARY,F3BBG_N015_A0_Q001_R013,SYNTHETIC_QPP_ABSENT,5,f72f18f31419c88f61e23f524762e509ed2616e2c1d728aeb6574ae5295c26de,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003606,3606,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q001_R013:NULL:PRIMARY,F3BBG_N015_A0_Q001_R013,SYNTHETIC_QPP_ABSENT,6,f72f18f31419c88f61e23f524762e509ed2616e2c1d728aeb6574ae5295c26de,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003607,3607,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q001_R013:NULL:PRIMARY,F3BBG_N015_A0_Q001_R013,SYNTHETIC_QPP_ABSENT,7,f72f18f31419c88f61e23f524762e509ed2616e2c1d728aeb6574ae5295c26de,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003608,3608,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q001_R013:NULL:PRIMARY,F3BBG_N015_A0_Q001_R013,SYNTHETIC_QPP_ABSENT,8,f72f18f31419c88f61e23f524762e509ed2616e2c1d728aeb6574ae5295c26de,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003609,3609,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q001_R013:NULL:PRIMARY,F3BBG_N015_A0_Q001_R013,SYNTHETIC_QPP_ABSENT,9,f72f18f31419c88f61e23f524762e509ed2616e2c1d728aeb6574ae5295c26de,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003610,3610,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q001_R013:POS:PRIMARY,F3BBG_N015_A0_Q001_R013,SYNTHETIC_QPP_PRESENT,1,e159398bfbb682f2af04f08357a0a890135006a086a80ace04315c7bab9b765e,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003611,3611,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q001_R013:POS:PRIMARY,F3BBG_N015_A0_Q001_R013,SYNTHETIC_QPP_PRESENT,2,e159398bfbb682f2af04f08357a0a890135006a086a80ace04315c7bab9b765e,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003612,3612,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q001_R013:POS:PRIMARY,F3BBG_N015_A0_Q001_R013,SYNTHETIC_QPP_PRESENT,3,e159398bfbb682f2af04f08357a0a890135006a086a80ace04315c7bab9b765e,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003613,3613,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q001_R013:POS:PRIMARY,F3BBG_N015_A0_Q001_R013,SYNTHETIC_QPP_PRESENT,4,e159398bfbb682f2af04f08357a0a890135006a086a80ace04315c7bab9b765e,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003614,3614,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q001_R013:POS:PRIMARY,F3BBG_N015_A0_Q001_R013,SYNTHETIC_QPP_PRESENT,5,e159398bfbb682f2af04f08357a0a890135006a086a80ace04315c7bab9b765e,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003615,3615,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q001_R013:POS:PRIMARY,F3BBG_N015_A0_Q001_R013,SYNTHETIC_QPP_PRESENT,6,e159398bfbb682f2af04f08357a0a890135006a086a80ace04315c7bab9b765e,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003616,3616,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q001_R013:POS:PRIMARY,F3BBG_N015_A0_Q001_R013,SYNTHETIC_QPP_PRESENT,7,e159398bfbb682f2af04f08357a0a890135006a086a80ace04315c7bab9b765e,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003617,3617,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q001_R013:POS:PRIMARY,F3BBG_N015_A0_Q001_R013,SYNTHETIC_QPP_PRESENT,8,e159398bfbb682f2af04f08357a0a890135006a086a80ace04315c7bab9b765e,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003618,3618,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q001_R013:POS:PRIMARY,F3BBG_N015_A0_Q001_R013,SYNTHETIC_QPP_PRESENT,9,e159398bfbb682f2af04f08357a0a890135006a086a80ace04315c7bab9b765e,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003619,3619,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q002_R012:NULL:PRIMARY,F3BBG_N015_A0_Q002_R012,SYNTHETIC_QPP_ABSENT,1,ca27cdbfe79869e5aed8cea05f1215e6bac1d195c2212c8d80dc38e2e8664e1b,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003620,3620,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q002_R012:NULL:PRIMARY,F3BBG_N015_A0_Q002_R012,SYNTHETIC_QPP_ABSENT,2,ca27cdbfe79869e5aed8cea05f1215e6bac1d195c2212c8d80dc38e2e8664e1b,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003621,3621,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q002_R012:NULL:PRIMARY,F3BBG_N015_A0_Q002_R012,SYNTHETIC_QPP_ABSENT,3,ca27cdbfe79869e5aed8cea05f1215e6bac1d195c2212c8d80dc38e2e8664e1b,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003622,3622,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q002_R012:NULL:PRIMARY,F3BBG_N015_A0_Q002_R012,SYNTHETIC_QPP_ABSENT,4,ca27cdbfe79869e5aed8cea05f1215e6bac1d195c2212c8d80dc38e2e8664e1b,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003623,3623,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q002_R012:NULL:PRIMARY,F3BBG_N015_A0_Q002_R012,SYNTHETIC_QPP_ABSENT,5,ca27cdbfe79869e5aed8cea05f1215e6bac1d195c2212c8d80dc38e2e8664e1b,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003624,3624,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q002_R012:NULL:PRIMARY,F3BBG_N015_A0_Q002_R012,SYNTHETIC_QPP_ABSENT,6,ca27cdbfe79869e5aed8cea05f1215e6bac1d195c2212c8d80dc38e2e8664e1b,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003625,3625,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q002_R012:NULL:PRIMARY,F3BBG_N015_A0_Q002_R012,SYNTHETIC_QPP_ABSENT,7,ca27cdbfe79869e5aed8cea05f1215e6bac1d195c2212c8d80dc38e2e8664e1b,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003626,3626,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q002_R012:NULL:PRIMARY,F3BBG_N015_A0_Q002_R012,SYNTHETIC_QPP_ABSENT,8,ca27cdbfe79869e5aed8cea05f1215e6bac1d195c2212c8d80dc38e2e8664e1b,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003627,3627,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q002_R012:NULL:PRIMARY,F3BBG_N015_A0_Q002_R012,SYNTHETIC_QPP_ABSENT,9,ca27cdbfe79869e5aed8cea05f1215e6bac1d195c2212c8d80dc38e2e8664e1b,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003628,3628,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q002_R012:POS:PRIMARY,F3BBG_N015_A0_Q002_R012,SYNTHETIC_QPP_PRESENT,1,61a3d72df0e45f8471f16d3e24ea3e7c374940b3cd9c660c615b3b196b1aefe3,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003629,3629,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q002_R012:POS:PRIMARY,F3BBG_N015_A0_Q002_R012,SYNTHETIC_QPP_PRESENT,2,61a3d72df0e45f8471f16d3e24ea3e7c374940b3cd9c660c615b3b196b1aefe3,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003630,3630,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q002_R012:POS:PRIMARY,F3BBG_N015_A0_Q002_R012,SYNTHETIC_QPP_PRESENT,3,61a3d72df0e45f8471f16d3e24ea3e7c374940b3cd9c660c615b3b196b1aefe3,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003631,3631,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q002_R012:POS:PRIMARY,F3BBG_N015_A0_Q002_R012,SYNTHETIC_QPP_PRESENT,4,61a3d72df0e45f8471f16d3e24ea3e7c374940b3cd9c660c615b3b196b1aefe3,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003632,3632,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q002_R012:POS:PRIMARY,F3BBG_N015_A0_Q002_R012,SYNTHETIC_QPP_PRESENT,5,61a3d72df0e45f8471f16d3e24ea3e7c374940b3cd9c660c615b3b196b1aefe3,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003633,3633,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q002_R012:POS:PRIMARY,F3BBG_N015_A0_Q002_R012,SYNTHETIC_QPP_PRESENT,6,61a3d72df0e45f8471f16d3e24ea3e7c374940b3cd9c660c615b3b196b1aefe3,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D003634,3634,NUMERICAL_STABILITY_EXTRA,F3BBG_N015_A0_Q002_R012:POS:PRIMARY,F3BBG_N015_A0_Q002_R012,SYNTHETIC_QPP_PRESENT,7,61a3d72df0e45f8471f16d3e24ea3e7c374940b3cd9c660c615b3b196b1aefe3,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
