simulation_unit_id,background_realization_id,truth_state,evidence_plane,gap_quality_regime,retained_cadences,finite_time_flux,strictly_increasing_time,native_indices_consecutive,no_duplicate_times,no_duplicate_native_indices,regular_cadence_tolerance_s,peak_retained,all_triggered_reasons,primary_inadmissibility_reason,irregular_sampling_details,input_state,materialization_status
F3BBG_N030_A2_Q002_R074:NULL:PRIMARY,F3BBG_N030_A2_Q002_R074,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R074:POS:PRIMARY,F3BBG_N030_A2_Q002_R074,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R076:NULL:PRIMARY,F3BBG_N030_A2_Q002_R076,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R076:POS:PRIMARY,F3BBG_N030_A2_Q002_R076,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R077:NULL:INTERNALMASK,F3BBG_N030_A2_Q002_R077,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,29,True,True,False,True,True,0.001,True,IRREGULAR_SAMPLING,IRREGULAR_SAMPLING,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,INPUT_INADMISSIBLE,MATERIALIZED
F3BBG_N030_A2_Q002_R077:NULL:PEAKMASK,F3BBG_N030_A2_Q002_R077,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,29,True,True,False,True,True,0.001,False,PEAK_REMOVED_BY_QUALITY|IRREGULAR_SAMPLING,PEAK_REMOVED_BY_QUALITY,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,INPUT_INADMISSIBLE,MATERIALIZED
F3BBG_N030_A2_Q002_R077:NULL:PRIMARY,F3BBG_N030_A2_Q002_R077,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R077:POS:INTERNALMASK,F3BBG_N030_A2_Q002_R077,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,29,True,True,False,True,True,0.001,True,IRREGULAR_SAMPLING,IRREGULAR_SAMPLING,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,INPUT_INADMISSIBLE,MATERIALIZED
F3BBG_N030_A2_Q002_R077:POS:PEAKMASK,F3BBG_N030_A2_Q002_R077,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,29,True,True,False,True,True,0.001,False,PEAK_REMOVED_BY_QUALITY|IRREGULAR_SAMPLING,PEAK_REMOVED_BY_QUALITY,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,INPUT_INADMISSIBLE,MATERIALIZED
F3BBG_N030_A2_Q002_R077:POS:PRIMARY,F3BBG_N030_A2_Q002_R077,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R080:NULL:INTERNALMASK,F3BBG_N030_A2_Q002_R080,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,29,True,True,False,True,True,0.001,True,IRREGULAR_SAMPLING,IRREGULAR_SAMPLING,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,INPUT_INADMISSIBLE,MATERIALIZED
F3BBG_N030_A2_Q002_R080:NULL:PEAKMASK,F3BBG_N030_A2_Q002_R080,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,29,True,True,False,True,True,0.001,False,PEAK_REMOVED_BY_QUALITY|IRREGULAR_SAMPLING,PEAK_REMOVED_BY_QUALITY,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,INPUT_INADMISSIBLE,MATERIALIZED
F3BBG_N030_A2_Q002_R080:NULL:PRIMARY,F3BBG_N030_A2_Q002_R080,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R080:POS:INTERNALMASK,F3BBG_N030_A2_Q002_R080,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,29,True,True,False,True,True,0.001,True,IRREGULAR_SAMPLING,IRREGULAR_SAMPLING,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,INPUT_INADMISSIBLE,MATERIALIZED
F3BBG_N030_A2_Q002_R080:POS:PEAKMASK,F3BBG_N030_A2_Q002_R080,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,29,True,True,False,True,True,0.001,False,PEAK_REMOVED_BY_QUALITY|IRREGULAR_SAMPLING,PEAK_REMOVED_BY_QUALITY,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,INPUT_INADMISSIBLE,MATERIALIZED
F3BBG_N030_A2_Q002_R080:POS:PRIMARY,F3BBG_N030_A2_Q002_R080,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R081:NULL:PRIMARY,F3BBG_N030_A2_Q002_R081,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R081:POS:PRIMARY,F3BBG_N030_A2_Q002_R081,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R083:NULL:PRIMARY,F3BBG_N030_A2_Q002_R083,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R083:POS:PRIMARY,F3BBG_N030_A2_Q002_R083,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R087:NULL:PRIMARY,F3BBG_N030_A2_Q002_R087,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R087:POS:PRIMARY,F3BBG_N030_A2_Q002_R087,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R088:NULL:PRIMARY,F3BBG_N030_A2_Q002_R088,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R088:POS:PRIMARY,F3BBG_N030_A2_Q002_R088,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R092:NULL:INTERNALMASK,F3BBG_N030_A2_Q002_R092,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,29,True,True,False,True,True,0.001,True,IRREGULAR_SAMPLING,IRREGULAR_SAMPLING,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,INPUT_INADMISSIBLE,MATERIALIZED
F3BBG_N030_A2_Q002_R092:NULL:PEAKMASK,F3BBG_N030_A2_Q002_R092,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,29,True,True,False,True,True,0.001,False,PEAK_REMOVED_BY_QUALITY|IRREGULAR_SAMPLING,PEAK_REMOVED_BY_QUALITY,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,INPUT_INADMISSIBLE,MATERIALIZED
F3BBG_N030_A2_Q002_R092:NULL:PRIMARY,F3BBG_N030_A2_Q002_R092,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R092:POS:INTERNALMASK,F3BBG_N030_A2_Q002_R092,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,29,True,True,False,True,True,0.001,True,IRREGULAR_SAMPLING,IRREGULAR_SAMPLING,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,INPUT_INADMISSIBLE,MATERIALIZED
F3BBG_N030_A2_Q002_R092:POS:PEAKMASK,F3BBG_N030_A2_Q002_R092,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,29,True,True,False,True,True,0.001,False,PEAK_REMOVED_BY_QUALITY|IRREGULAR_SAMPLING,PEAK_REMOVED_BY_QUALITY,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,INPUT_INADMISSIBLE,MATERIALIZED
F3BBG_N030_A2_Q002_R092:POS:PRIMARY,F3BBG_N030_A2_Q002_R092,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R093:NULL:PRIMARY,F3BBG_N030_A2_Q002_R093,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R093:POS:PRIMARY,F3BBG_N030_A2_Q002_R093,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R094:NULL:PRIMARY,F3BBG_N030_A2_Q002_R094,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R094:POS:PRIMARY,F3BBG_N030_A2_Q002_R094,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R096:NULL:PRIMARY,F3BBG_N030_A2_Q002_R096,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R096:POS:PRIMARY,F3BBG_N030_A2_Q002_R096,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R097:NULL:PRIMARY,F3BBG_N030_A2_Q002_R097,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R097:POS:PRIMARY,F3BBG_N030_A2_Q002_R097,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R098:NULL:PRIMARY,F3BBG_N030_A2_Q002_R098,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q002_R098:POS:PRIMARY,F3BBG_N030_A2_Q002_R098,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R001:NULL:PRIMARY,F3BBG_N030_A2_Q004_R001,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R001:POS:PRIMARY,F3BBG_N030_A2_Q004_R001,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R002:NULL:PRIMARY,F3BBG_N030_A2_Q004_R002,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R002:POS:PRIMARY,F3BBG_N030_A2_Q004_R002,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R005:NULL:PRIMARY,F3BBG_N030_A2_Q004_R005,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R005:POS:PRIMARY,F3BBG_N030_A2_Q004_R005,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R007:NULL:PRIMARY,F3BBG_N030_A2_Q004_R007,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R007:POS:PRIMARY,F3BBG_N030_A2_Q004_R007,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R008:NULL:PRIMARY,F3BBG_N030_A2_Q004_R008,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R008:POS:PRIMARY,F3BBG_N030_A2_Q004_R008,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R009:NULL:PRIMARY,F3BBG_N030_A2_Q004_R009,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R009:POS:PRIMARY,F3BBG_N030_A2_Q004_R009,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R013:NULL:PRIMARY,F3BBG_N030_A2_Q004_R013,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R013:POS:PRIMARY,F3BBG_N030_A2_Q004_R013,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R015:NULL:PRIMARY,F3BBG_N030_A2_Q004_R015,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R015:POS:PRIMARY,F3BBG_N030_A2_Q004_R015,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R016:NULL:INTERNALMASK,F3BBG_N030_A2_Q004_R016,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,29,True,True,False,True,True,0.001,True,IRREGULAR_SAMPLING,IRREGULAR_SAMPLING,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,INPUT_INADMISSIBLE,MATERIALIZED
F3BBG_N030_A2_Q004_R016:NULL:PEAKMASK,F3BBG_N030_A2_Q004_R016,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,29,True,True,False,True,True,0.001,False,PEAK_REMOVED_BY_QUALITY|IRREGULAR_SAMPLING,PEAK_REMOVED_BY_QUALITY,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,INPUT_INADMISSIBLE,MATERIALIZED
F3BBG_N030_A2_Q004_R016:NULL:PRIMARY,F3BBG_N030_A2_Q004_R016,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R016:POS:INTERNALMASK,F3BBG_N030_A2_Q004_R016,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,29,True,True,False,True,True,0.001,True,IRREGULAR_SAMPLING,IRREGULAR_SAMPLING,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,INPUT_INADMISSIBLE,MATERIALIZED
F3BBG_N030_A2_Q004_R016:POS:PEAKMASK,F3BBG_N030_A2_Q004_R016,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,29,True,True,False,True,True,0.001,False,PEAK_REMOVED_BY_QUALITY|IRREGULAR_SAMPLING,PEAK_REMOVED_BY_QUALITY,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,INPUT_INADMISSIBLE,MATERIALIZED
F3BBG_N030_A2_Q004_R016:POS:PRIMARY,F3BBG_N030_A2_Q004_R016,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R019:NULL:PRIMARY,F3BBG_N030_A2_Q004_R019,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R019:POS:PRIMARY,F3BBG_N030_A2_Q004_R019,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R020:NULL:PRIMARY,F3BBG_N030_A2_Q004_R020,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R020:POS:PRIMARY,F3BBG_N030_A2_Q004_R020,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R021:NULL:PRIMARY,F3BBG_N030_A2_Q004_R021,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R021:POS:PRIMARY,F3BBG_N030_A2_Q004_R021,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R022:NULL:PRIMARY,F3BBG_N030_A2_Q004_R022,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R022:POS:PRIMARY,F3BBG_N030_A2_Q004_R022,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R024:NULL:PRIMARY,F3BBG_N030_A2_Q004_R024,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R024:POS:PRIMARY,F3BBG_N030_A2_Q004_R024,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R027:NULL:PRIMARY,F3BBG_N030_A2_Q004_R027,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R027:POS:PRIMARY,F3BBG_N030_A2_Q004_R027,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R029:NULL:PRIMARY,F3BBG_N030_A2_Q004_R029,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R029:POS:PRIMARY,F3BBG_N030_A2_Q004_R029,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R032:NULL:PRIMARY,F3BBG_N030_A2_Q004_R032,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
F3BBG_N030_A2_Q004_R032:POS:PRIMARY,F3BBG_N030_A2_Q004_R032,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,30,True,True,True,True,True,0.001,True,,,,ELIGIBLE_FOR_AFINO,MATERIALIZED
