simulation_unit_id,planned_decision_id,background_realization_id,truth_state,qpp_selected,delta_bic_0_1,delta_bic_2_1,baseline_threshold_01,baseline_threshold_21,baseline_comparison,baseline_selected_recomputed,baseline_rule_agreement,classification_outcome,input_state,n_samples,red_noise_alpha,qpp_fraction,true_period_s,truth_usage,evaluation_scope
F3BBG_N120_A1_Q004_R023:POS:PRIMARY,F3B5_HO_D3228,F3BBG_N120_A1_Q004_R023,SYNTHETIC_QPP_PRESENT,True,56.14885756555327,61.160533203793875,10.0,10.0,STRICT_GREATER_THAN,True,True,TP,ELIGIBLE_FOR_AFINO,120,1.0,0.04,49.765692112995865,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R025:NULL:PRIMARY,F3B5_HO_D3229,F3BBG_N120_A1_Q004_R025,SYNTHETIC_QPP_ABSENT,False,-8.8054879262952,-1.1131034449934987,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R025:POS:PRIMARY,F3B5_HO_D3230,F3BBG_N120_A1_Q004_R025,SYNTHETIC_QPP_PRESENT,True,64.12006370652762,41.5738714693523,10.0,10.0,STRICT_GREATER_THAN,True,True,TP,ELIGIBLE_FOR_AFINO,120,1.0,0.04,83.96132134259278,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R027:NULL:PRIMARY,F3B5_HO_D3231,F3BBG_N120_A1_Q004_R027,SYNTHETIC_QPP_ABSENT,False,-11.166848823327427,-3.278628060239612,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R027:POS:PRIMARY,F3B5_HO_D3232,F3BBG_N120_A1_Q004_R027,SYNTHETIC_QPP_PRESENT,False,8.118349214957789,7.029924000375672,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,120,1.0,0.04,165.9315776947911,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R028:NULL:PRIMARY,F3B5_HO_D3233,F3BBG_N120_A1_Q004_R028,SYNTHETIC_QPP_ABSENT,False,-11.24680468773488,-4.680909374339649,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R028:POS:PRIMARY,F3B5_HO_D3234,F3BBG_N120_A1_Q004_R028,SYNTHETIC_QPP_PRESENT,True,68.3372867914901,47.58221529348987,10.0,10.0,STRICT_GREATER_THAN,True,True,TP,ELIGIBLE_FOR_AFINO,120,1.0,0.04,87.27263700516198,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R032:NULL:PRIMARY,F3B5_HO_D3235,F3BBG_N120_A1_Q004_R032,SYNTHETIC_QPP_ABSENT,False,-9.623077579542837,-2.114994231625019,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R032:POS:PRIMARY,F3B5_HO_D3236,F3BBG_N120_A1_Q004_R032,SYNTHETIC_QPP_PRESENT,False,-9.108426345732141,-1.5857512686594646,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,120,1.0,0.04,239.09569684609983,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R036:NULL:PRIMARY,F3B5_HO_D3237,F3BBG_N120_A1_Q004_R036,SYNTHETIC_QPP_ABSENT,False,-7.101053323018505,-0.8750559763042247,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R036:POS:PRIMARY,F3B5_HO_D3238,F3BBG_N120_A1_Q004_R036,SYNTHETIC_QPP_PRESENT,True,30.556091682982014,21.761531536385064,10.0,10.0,STRICT_GREATER_THAN,True,True,TP,ELIGIBLE_FOR_AFINO,120,1.0,0.04,109.36173473296935,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R038:NULL:PRIMARY,F3B5_HO_D3239,F3BBG_N120_A1_Q004_R038,SYNTHETIC_QPP_ABSENT,False,-11.187184599403395,-3.6654055434252086,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R038:POS:PRIMARY,F3B5_HO_D3240,F3BBG_N120_A1_Q004_R038,SYNTHETIC_QPP_PRESENT,False,-1.4992174981932749,3.3783820004313156,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,120,1.0,0.04,148.168491387158,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R039:NULL:PRIMARY,F3B5_HO_D3241,F3BBG_N120_A1_Q004_R039,SYNTHETIC_QPP_ABSENT,False,-6.066788572163887,-0.1558592291264631,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R039:POS:PRIMARY,F3B5_HO_D3242,F3BBG_N120_A1_Q004_R039,SYNTHETIC_QPP_PRESENT,True,49.987797960986086,37.495468284807885,10.0,10.0,STRICT_GREATER_THAN,True,True,TP,ELIGIBLE_FOR_AFINO,120,1.0,0.04,82.09215809091903,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R041:NULL:PRIMARY,F3B5_HO_D3243,F3BBG_N120_A1_Q004_R041,SYNTHETIC_QPP_ABSENT,False,-10.53647865889593,-2.7931782002418686,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R041:POS:PRIMARY,F3B5_HO_D3244,F3BBG_N120_A1_Q004_R041,SYNTHETIC_QPP_PRESENT,True,63.92939710748033,43.21243730612048,10.0,10.0,STRICT_GREATER_THAN,True,True,TP,ELIGIBLE_FOR_AFINO,120,1.0,0.04,88.58260074068289,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R049:NULL:PRIMARY,F3B5_HO_D3245,F3BBG_N120_A1_Q004_R049,SYNTHETIC_QPP_ABSENT,False,-10.511029289523321,-3.3048730103292883,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R049:POS:PRIMARY,F3B5_HO_D3246,F3BBG_N120_A1_Q004_R049,SYNTHETIC_QPP_PRESENT,True,79.95192999301071,64.28947405127701,10.0,10.0,STRICT_GREATER_THAN,True,True,TP,ELIGIBLE_FOR_AFINO,120,1.0,0.04,72.00405723514474,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R054:NULL:PRIMARY,F3B5_HO_D3247,F3BBG_N120_A1_Q004_R054,SYNTHETIC_QPP_ABSENT,False,-11.318275814251479,-3.867401108771446,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R054:POS:PRIMARY,F3B5_HO_D3248,F3BBG_N120_A1_Q004_R054,SYNTHETIC_QPP_PRESENT,True,45.30159208247528,49.829306597587106,10.0,10.0,STRICT_GREATER_THAN,True,True,TP,ELIGIBLE_FOR_AFINO,120,1.0,0.04,40.8181987819275,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R055:NULL:PRIMARY,F3B5_HO_D3249,F3BBG_N120_A1_Q004_R055,SYNTHETIC_QPP_ABSENT,False,-9.789267700797836,-1.7600962601104584,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R055:POS:PRIMARY,F3B5_HO_D3250,F3BBG_N120_A1_Q004_R055,SYNTHETIC_QPP_PRESENT,False,-5.170479509615234,-0.5153344087207188,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,120,1.0,0.04,235.3381863502855,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R056:NULL:PRIMARY,F3B5_HO_D3251,F3BBG_N120_A1_Q004_R056,SYNTHETIC_QPP_ABSENT,False,-10.840894015820254,-3.4111107899233275,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R056:POS:PRIMARY,F3B5_HO_D3252,F3BBG_N120_A1_Q004_R056,SYNTHETIC_QPP_PRESENT,True,86.12632814027575,86.64273995114513,10.0,10.0,STRICT_GREATER_THAN,True,True,TP,ELIGIBLE_FOR_AFINO,120,1.0,0.04,61.03087135749249,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R057:NULL:PRIMARY,F3B5_HO_D3253,F3BBG_N120_A1_Q004_R057,SYNTHETIC_QPP_ABSENT,False,-10.441968627314623,-2.489300480050929,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R057:POS:PRIMARY,F3B5_HO_D3254,F3BBG_N120_A1_Q004_R057,SYNTHETIC_QPP_PRESENT,True,64.13081715893952,68.94899888329337,10.0,10.0,STRICT_GREATER_THAN,True,True,TP,ELIGIBLE_FOR_AFINO,120,1.0,0.04,46.74416722987074,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R063:NULL:PRIMARY,F3B5_HO_D3255,F3BBG_N120_A1_Q004_R063,SYNTHETIC_QPP_ABSENT,False,-4.887417442541846,1.4553399512379883,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R063:POS:PRIMARY,F3B5_HO_D3256,F3BBG_N120_A1_Q004_R063,SYNTHETIC_QPP_PRESENT,False,-4.712075684357728,1.5594438844526621,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,120,1.0,0.04,288.20756384218873,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R066:NULL:PRIMARY,F3B5_HO_D3257,F3BBG_N120_A1_Q004_R066,SYNTHETIC_QPP_ABSENT,False,-11.11907591859972,-3.6213714545938274,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R066:POS:PRIMARY,F3B5_HO_D3258,F3BBG_N120_A1_Q004_R066,SYNTHETIC_QPP_PRESENT,True,81.6298175795888,85.88068009673589,10.0,10.0,STRICT_GREATER_THAN,True,True,TP,ELIGIBLE_FOR_AFINO,120,1.0,0.04,51.82767594192946,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R067:NULL:PRIMARY,F3B5_HO_D3259,F3BBG_N120_A1_Q004_R067,SYNTHETIC_QPP_ABSENT,False,-10.480310058730197,-2.7159825755497877,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R067:POS:PRIMARY,F3B5_HO_D3260,F3BBG_N120_A1_Q004_R067,SYNTHETIC_QPP_PRESENT,False,15.439239452259358,9.280486704691612,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,120,1.0,0.04,133.61053770502346,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R068:NULL:PRIMARY,F3B5_HO_D3261,F3BBG_N120_A1_Q004_R068,SYNTHETIC_QPP_ABSENT,False,-3.7739068988366853,2.174090277920527,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R068:POS:PRIMARY,F3B5_HO_D3262,F3BBG_N120_A1_Q004_R068,SYNTHETIC_QPP_PRESENT,True,59.500580051148404,45.309230101168396,10.0,10.0,STRICT_GREATER_THAN,True,True,TP,ELIGIBLE_FOR_AFINO,120,1.0,0.04,76.74018970789105,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R069:NULL:PRIMARY,F3B5_HO_D3263,F3BBG_N120_A1_Q004_R069,SYNTHETIC_QPP_ABSENT,False,-6.278765764594141,0.7581969062538292,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R069:POS:PRIMARY,F3B5_HO_D3264,F3BBG_N120_A1_Q004_R069,SYNTHETIC_QPP_PRESENT,False,-1.7148039053437287,3.1092786648003994,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,120,1.0,0.04,209.8392816104261,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R070:NULL:PRIMARY,F3B5_HO_D3265,F3BBG_N120_A1_Q004_R070,SYNTHETIC_QPP_ABSENT,False,-11.236957440704487,-3.323968287163666,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R070:POS:PRIMARY,F3B5_HO_D3266,F3BBG_N120_A1_Q004_R070,SYNTHETIC_QPP_PRESENT,True,58.34997564494245,38.016933358458004,10.0,10.0,STRICT_GREATER_THAN,True,True,TP,ELIGIBLE_FOR_AFINO,120,1.0,0.04,87.57938807198337,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R072:NULL:PRIMARY,F3B5_HO_D3267,F3BBG_N120_A1_Q004_R072,SYNTHETIC_QPP_ABSENT,False,-9.706987544636036,-1.9880551860841251,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R072:POS:PRIMARY,F3B5_HO_D3268,F3BBG_N120_A1_Q004_R072,SYNTHETIC_QPP_PRESENT,True,17.0450555687288,13.406203881307988,10.0,10.0,STRICT_GREATER_THAN,True,True,TP,ELIGIBLE_FOR_AFINO,120,1.0,0.04,112.4064483582291,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R073:NULL:PRIMARY,F3B5_HO_D3269,F3BBG_N120_A1_Q004_R073,SYNTHETIC_QPP_ABSENT,False,-8.67194270611924,-1.5478772859530636,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R073:POS:PRIMARY,F3B5_HO_D3270,F3BBG_N120_A1_Q004_R073,SYNTHETIC_QPP_PRESENT,True,24.068145453595207,23.116914591512796,10.0,10.0,STRICT_GREATER_THAN,True,True,TP,ELIGIBLE_FOR_AFINO,120,1.0,0.04,101.07778102197086,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R074:NULL:PRIMARY,F3B5_HO_D3271,F3BBG_N120_A1_Q004_R074,SYNTHETIC_QPP_ABSENT,False,-9.924705587511994,-2.4844342488662505,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R074:POS:PRIMARY,F3B5_HO_D3272,F3BBG_N120_A1_Q004_R074,SYNTHETIC_QPP_PRESENT,True,21.738452357924075,26.593123644260913,10.0,10.0,STRICT_GREATER_THAN,True,True,TP,ELIGIBLE_FOR_AFINO,120,1.0,0.04,40.160021121128175,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R076:NULL:PRIMARY,F3B5_HO_D3273,F3BBG_N120_A1_Q004_R076,SYNTHETIC_QPP_ABSENT,False,-11.413370352437482,-4.252986511422137,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R076:POS:PRIMARY,F3B5_HO_D3274,F3BBG_N120_A1_Q004_R076,SYNTHETIC_QPP_PRESENT,False,-4.311596821593753,-3.8712832406727102,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,120,1.0,0.04,184.93262727190583,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R078:NULL:PRIMARY,F3B5_HO_D3275,F3BBG_N120_A1_Q004_R078,SYNTHETIC_QPP_ABSENT,False,-9.816043189773154,-2.772058920147174,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R078:POS:PRIMARY,F3B5_HO_D3276,F3BBG_N120_A1_Q004_R078,SYNTHETIC_QPP_PRESENT,True,45.87219648970927,30.915738313067095,10.0,10.0,STRICT_GREATER_THAN,True,True,TP,ELIGIBLE_FOR_AFINO,120,1.0,0.04,95.22643641811477,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R080:NULL:PRIMARY,F3B5_HO_D3277,F3BBG_N120_A1_Q004_R080,SYNTHETIC_QPP_ABSENT,False,-10.59505992644506,-3.310382841613773,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R080:POS:PRIMARY,F3B5_HO_D3278,F3BBG_N120_A1_Q004_R080,SYNTHETIC_QPP_PRESENT,True,98.34910204679954,81.29748902829397,10.0,10.0,STRICT_GREATER_THAN,True,True,TP,ELIGIBLE_FOR_AFINO,120,1.0,0.04,64.277595887869,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R082:NULL:PRIMARY,F3B5_HO_D3279,F3BBG_N120_A1_Q004_R082,SYNTHETIC_QPP_ABSENT,False,-11.161449530278901,-4.471082701103342,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R082:POS:PRIMARY,F3B5_HO_D3280,F3BBG_N120_A1_Q004_R082,SYNTHETIC_QPP_PRESENT,False,5.805668788954222,1.7691337316866793,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,120,1.0,0.04,146.12582018210213,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R083:NULL:PRIMARY,F3B5_HO_D3281,F3BBG_N120_A1_Q004_R083,SYNTHETIC_QPP_ABSENT,False,-10.424432878773132,-3.8708927916696894,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R083:POS:PRIMARY,F3B5_HO_D3282,F3BBG_N120_A1_Q004_R083,SYNTHETIC_QPP_PRESENT,True,34.781489924799985,28.234083688125224,10.0,10.0,STRICT_GREATER_THAN,True,True,TP,ELIGIBLE_FOR_AFINO,120,1.0,0.04,94.80226778030959,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R085:NULL:PRIMARY,F3B5_HO_D3283,F3BBG_N120_A1_Q004_R085,SYNTHETIC_QPP_ABSENT,False,-11.24446149239543,-3.584221385916976,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R085:POS:PRIMARY,F3B5_HO_D3284,F3BBG_N120_A1_Q004_R085,SYNTHETIC_QPP_PRESENT,True,78.53905117029547,83.32327061005174,10.0,10.0,STRICT_GREATER_THAN,True,True,TP,ELIGIBLE_FOR_AFINO,120,1.0,0.04,55.0606486099216,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R086:NULL:PRIMARY,F3B5_HO_D3285,F3BBG_N120_A1_Q004_R086,SYNTHETIC_QPP_ABSENT,False,-3.441928734306657,1.902222326811966,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R086:POS:PRIMARY,F3B5_HO_D3286,F3BBG_N120_A1_Q004_R086,SYNTHETIC_QPP_PRESENT,True,88.31596564075869,94.1703430603435,10.0,10.0,STRICT_GREATER_THAN,True,True,TP,ELIGIBLE_FOR_AFINO,120,1.0,0.04,57.12046792685906,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N120_A1_Q004_R089:NULL:PRIMARY,F3B5_HO_D3287,F3BBG_N120_A1_Q004_R089,SYNTHETIC_QPP_ABSENT,False,-10.050324280282098,-2.8938476132572077,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,120,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
