simulation_unit_id,background_realization_id,truth_state,evidence_plane,gap_quality_regime,input_state,materialization_status,classifier_decision_expected,classifier_decision_present,planned_decision_id,decision_status,qpp_selected,truth_join_status
F3BBG_N015_A0_Q001_R060:POS:PRIMARY,F3BBG_N015_A0_Q001_R060,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0066,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R061:NULL:PRIMARY,F3BBG_N015_A0_Q001_R061,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0067,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R061:POS:PRIMARY,F3BBG_N015_A0_Q001_R061,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0068,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R064:NULL:PRIMARY,F3BBG_N015_A0_Q001_R064,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0069,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R064:POS:PRIMARY,F3BBG_N015_A0_Q001_R064,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0070,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R066:NULL:INTERNALMASK,F3BBG_N015_A0_Q001_R066,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A0_Q001_R066:NULL:PEAKMASK,F3BBG_N015_A0_Q001_R066,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A0_Q001_R066:NULL:PRIMARY,F3BBG_N015_A0_Q001_R066,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0071,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R066:POS:INTERNALMASK,F3BBG_N015_A0_Q001_R066,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A0_Q001_R066:POS:PEAKMASK,F3BBG_N015_A0_Q001_R066,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A0_Q001_R066:POS:PRIMARY,F3BBG_N015_A0_Q001_R066,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0072,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R068:NULL:PRIMARY,F3BBG_N015_A0_Q001_R068,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0073,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R068:POS:PRIMARY,F3BBG_N015_A0_Q001_R068,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0074,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R069:NULL:PRIMARY,F3BBG_N015_A0_Q001_R069,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0075,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R069:POS:PRIMARY,F3BBG_N015_A0_Q001_R069,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0076,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R075:NULL:PRIMARY,F3BBG_N015_A0_Q001_R075,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0077,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R075:POS:PRIMARY,F3BBG_N015_A0_Q001_R075,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0078,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R078:NULL:INTERNALMASK,F3BBG_N015_A0_Q001_R078,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A0_Q001_R078:NULL:PEAKMASK,F3BBG_N015_A0_Q001_R078,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A0_Q001_R078:NULL:PRIMARY,F3BBG_N015_A0_Q001_R078,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0079,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R078:POS:INTERNALMASK,F3BBG_N015_A0_Q001_R078,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A0_Q001_R078:POS:PEAKMASK,F3BBG_N015_A0_Q001_R078,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A0_Q001_R078:POS:PRIMARY,F3BBG_N015_A0_Q001_R078,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0080,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R081:NULL:PRIMARY,F3BBG_N015_A0_Q001_R081,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0081,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R081:POS:PRIMARY,F3BBG_N015_A0_Q001_R081,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0082,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R083:NULL:PRIMARY,F3BBG_N015_A0_Q001_R083,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0083,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R083:POS:PRIMARY,F3BBG_N015_A0_Q001_R083,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0084,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R085:NULL:PRIMARY,F3BBG_N015_A0_Q001_R085,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0085,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R085:POS:PRIMARY,F3BBG_N015_A0_Q001_R085,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0086,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R086:NULL:PRIMARY,F3BBG_N015_A0_Q001_R086,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0087,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R086:POS:PRIMARY,F3BBG_N015_A0_Q001_R086,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0088,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R088:NULL:PRIMARY,F3BBG_N015_A0_Q001_R088,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0089,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R088:POS:PRIMARY,F3BBG_N015_A0_Q001_R088,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0090,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R089:NULL:PRIMARY,F3BBG_N015_A0_Q001_R089,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0091,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R089:POS:PRIMARY,F3BBG_N015_A0_Q001_R089,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0092,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R090:NULL:PRIMARY,F3BBG_N015_A0_Q001_R090,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0093,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R090:POS:PRIMARY,F3BBG_N015_A0_Q001_R090,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0094,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R091:NULL:PRIMARY,F3BBG_N015_A0_Q001_R091,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0095,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R091:POS:PRIMARY,F3BBG_N015_A0_Q001_R091,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0096,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R095:NULL:PRIMARY,F3BBG_N015_A0_Q001_R095,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0097,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R095:POS:PRIMARY,F3BBG_N015_A0_Q001_R095,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0098,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R096:NULL:PRIMARY,F3BBG_N015_A0_Q001_R096,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0099,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q001_R096:POS:PRIMARY,F3BBG_N015_A0_Q001_R096,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0100,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R002:NULL:PRIMARY,F3BBG_N015_A0_Q002_R002,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0101,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R002:POS:PRIMARY,F3BBG_N015_A0_Q002_R002,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0102,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R003:NULL:PRIMARY,F3BBG_N015_A0_Q002_R003,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0103,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R003:POS:PRIMARY,F3BBG_N015_A0_Q002_R003,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0104,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R004:NULL:PRIMARY,F3BBG_N015_A0_Q002_R004,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0105,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R004:POS:PRIMARY,F3BBG_N015_A0_Q002_R004,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0106,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R006:NULL:PRIMARY,F3BBG_N015_A0_Q002_R006,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0107,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R006:POS:PRIMARY,F3BBG_N015_A0_Q002_R006,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0108,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R007:NULL:PRIMARY,F3BBG_N015_A0_Q002_R007,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0109,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R007:POS:PRIMARY,F3BBG_N015_A0_Q002_R007,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0110,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R008:NULL:PRIMARY,F3BBG_N015_A0_Q002_R008,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0111,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R008:POS:PRIMARY,F3BBG_N015_A0_Q002_R008,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0112,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R009:NULL:PRIMARY,F3BBG_N015_A0_Q002_R009,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0113,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R009:POS:PRIMARY,F3BBG_N015_A0_Q002_R009,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0114,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R010:NULL:PRIMARY,F3BBG_N015_A0_Q002_R010,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0115,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R010:POS:PRIMARY,F3BBG_N015_A0_Q002_R010,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0116,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R016:NULL:PRIMARY,F3BBG_N015_A0_Q002_R016,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0117,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R016:POS:PRIMARY,F3BBG_N015_A0_Q002_R016,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0118,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R019:NULL:INTERNALMASK,F3BBG_N015_A0_Q002_R019,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A0_Q002_R019:NULL:PEAKMASK,F3BBG_N015_A0_Q002_R019,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A0_Q002_R019:NULL:PRIMARY,F3BBG_N015_A0_Q002_R019,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0119,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R019:POS:INTERNALMASK,F3BBG_N015_A0_Q002_R019,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A0_Q002_R019:POS:PEAKMASK,F3BBG_N015_A0_Q002_R019,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A0_Q002_R019:POS:PRIMARY,F3BBG_N015_A0_Q002_R019,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0120,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R020:NULL:PRIMARY,F3BBG_N015_A0_Q002_R020,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0121,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R020:POS:PRIMARY,F3BBG_N015_A0_Q002_R020,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0122,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R021:NULL:PRIMARY,F3BBG_N015_A0_Q002_R021,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0123,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R021:POS:PRIMARY,F3BBG_N015_A0_Q002_R021,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0124,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R023:NULL:INTERNALMASK,F3BBG_N015_A0_Q002_R023,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A0_Q002_R023:NULL:PEAKMASK,F3BBG_N015_A0_Q002_R023,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A0_Q002_R023:NULL:PRIMARY,F3BBG_N015_A0_Q002_R023,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0125,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R023:POS:INTERNALMASK,F3BBG_N015_A0_Q002_R023,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A0_Q002_R023:POS:PEAKMASK,F3BBG_N015_A0_Q002_R023,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N015_A0_Q002_R023:POS:PRIMARY,F3BBG_N015_A0_Q002_R023,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0126,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R024:NULL:PRIMARY,F3BBG_N015_A0_Q002_R024,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0127,VALID,False,JOINED_PRIMARY
F3BBG_N015_A0_Q002_R024:POS:PRIMARY,F3BBG_N015_A0_Q002_R024,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D0128,VALID,False,JOINED_PRIMARY
