replicate_index,strata_count,sampled_background_draws,positive_denominator,null_denominator,draw_indices_sha256,baseline_TP,baseline_FN,baseline_TN,baseline_FP,candidate_TP,candidate_FN,candidate_TN,candidate_FP,baseline_sensitivity,candidate_sensitivity,candidate_minus_baseline_sensitivity,baseline_specificity,candidate_specificity,candidate_minus_baseline_specificity,baseline_FPR,candidate_FPR,candidate_minus_baseline_FPR,baseline_balanced_accuracy,candidate_balanced_accuracy,candidate_minus_baseline_balanced_accuracy
2771,36,1800,1800,1800,0ba160593e0b3cde4c2084105f43c3adf167e24696b59b03da63f8524e9a73ab,158,1642,1798,2,1205,595,1091,709,0.08777777777777777,0.6694444444444444,0.5816666666666667,0.9988888888888889,0.6061111111111112,-0.3927777777777778,0.0011111111111111111,0.3938888888888889,0.3927777777777778,0.5433333333333333,0.6377777777777778,0.09444444444444444
2772,36,1800,1800,1800,c01f1e704d721bfa372bd4a8ec1e79d1cfbd3f3030aaad4105d135e388327c4d,147,1653,1799,1,1168,632,1117,683,0.08166666666666667,0.6488888888888888,0.5672222222222222,0.9994444444444445,0.6205555555555555,-0.37888888888888894,0.0005555555555555556,0.3794444444444444,0.3788888888888889,0.5405555555555556,0.6347222222222222,0.09416666666666662
2773,36,1800,1800,1800,3d49d738adbd8e4c0bd35e3b061341da242ee746195161e381ee1fe6d0694c90,145,1655,1798,2,1154,646,1102,698,0.08055555555555556,0.6411111111111111,0.5605555555555555,0.9988888888888889,0.6122222222222222,-0.3866666666666667,0.0011111111111111111,0.3877777777777778,0.38666666666666666,0.5397222222222222,0.6266666666666667,0.08694444444444449
2774,36,1800,1800,1800,6a5e9e396489d79488e125dc4e9aec66f43135def4da5f82160e4d71768c6e7e,143,1657,1800,0,1184,616,1114,686,0.07944444444444444,0.6577777777777778,0.5783333333333334,1.0,0.6188888888888889,-0.38111111111111107,0.0,0.3811111111111111,0.3811111111111111,0.5397222222222222,0.6383333333333334,0.0986111111111112
2775,36,1800,1800,1800,01856a062c8b42a67148de907bd09f012965afeaf20b61e80b9a4ccf984a642e,153,1647,1799,1,1161,639,1111,689,0.085,0.645,0.56,0.9994444444444445,0.6172222222222222,-0.38222222222222224,0.0005555555555555556,0.3827777777777778,0.38222222222222224,0.5422222222222223,0.6311111111111112,0.0888888888888889
2776,36,1800,1800,1800,d6c135727d04061f36e4b48a23996c39f2c1044007b67f90d92afddbec1704c8,139,1661,1799,1,1155,645,1105,695,0.07722222222222222,0.6416666666666667,0.5644444444444445,0.9994444444444445,0.6138888888888889,-0.38555555555555554,0.0005555555555555556,0.3861111111111111,0.3855555555555556,0.5383333333333333,0.6277777777777778,0.08944444444444444
2777,36,1800,1800,1800,0dd4148cf47d49e450f78acd94c4e780f7395f3ae3134c3b0e7bf526066be336,140,1660,1798,2,1177,623,1108,692,0.07777777777777778,0.6538888888888889,0.576111111111111,0.9988888888888889,0.6155555555555555,-0.3833333333333334,0.0011111111111111111,0.3844444444444444,0.3833333333333333,0.5383333333333333,0.6347222222222222,0.09638888888888886
2778,36,1800,1800,1800,dda3c06db57f7e3ec72e0eed4cd04bed5de4c7836077f21ef5b47fba54181d8b,155,1645,1798,2,1161,639,1108,692,0.08611111111111111,0.645,0.5588888888888889,0.9988888888888889,0.6155555555555555,-0.3833333333333334,0.0011111111111111111,0.3844444444444444,0.3833333333333333,0.5425,0.6302777777777777,0.08777777777777773
2779,36,1800,1800,1800,2189421fcd967b82e6767db16c9aef6d4887ab68e0f645d52bd04fc2a09b1020,145,1655,1799,1,1185,615,1099,701,0.08055555555555556,0.6583333333333333,0.5777777777777777,0.9994444444444445,0.6105555555555555,-0.38888888888888895,0.0005555555555555556,0.3894444444444444,0.3888888888888889,0.54,0.6344444444444444,0.09444444444444433
2780,36,1800,1800,1800,8a4ec8372985ecfa235b41f8a8348dce2aa06a361763788966737e8d40dd1af5,139,1661,1800,0,1177,623,1100,700,0.07722222222222222,0.6538888888888889,0.5766666666666667,1.0,0.6111111111111112,-0.38888888888888884,0.0,0.3888888888888889,0.3888888888888889,0.5386111111111112,0.6325000000000001,0.09388888888888891
2781,36,1800,1800,1800,8d4ac8d7ca041c39ad5742fb5560db713537fc3d4d0743b5cc024ca4224177b0,145,1655,1800,0,1175,625,1118,682,0.08055555555555556,0.6527777777777778,0.5722222222222222,1.0,0.6211111111111111,-0.37888888888888894,0.0,0.3788888888888889,0.3788888888888889,0.5402777777777777,0.6369444444444444,0.09666666666666668
2782,36,1800,1800,1800,8be9b870a6d876a7405c94d9364918b1c899853fb3b4a07011ad46b45b590131,142,1658,1800,0,1180,620,1116,684,0.07888888888888888,0.6555555555555556,0.5766666666666667,1.0,0.62,-0.38,0.0,0.38,0.38,0.5394444444444444,0.6377777777777778,0.09833333333333338
2783,36,1800,1800,1800,c459f8a719fc8de911f48955c017600c2503c6210bda40a6e2b75c9e4cf238b5,128,1672,1796,4,1168,632,1120,680,0.07111111111111111,0.6488888888888888,0.5777777777777777,0.9977777777777778,0.6222222222222222,-0.37555555555555553,0.0022222222222222222,0.37777777777777777,0.37555555555555553,0.5344444444444444,0.6355555555555555,0.10111111111111115
2784,36,1800,1800,1800,d985769d0e84b67759da3a2d0537658920b9ca08b2f64b589fdb21a0d81aac42,137,1663,1800,0,1179,621,1108,692,0.07611111111111112,0.655,0.5788888888888889,1.0,0.6155555555555555,-0.3844444444444445,0.0,0.3844444444444444,0.3844444444444444,0.5380555555555555,0.6352777777777778,0.09722222222222232
2785,36,1800,1800,1800,07af42ff666ba09c9be2c9317bc2bbb24eb2aec8360c219aa2fa92331bb47cba,126,1674,1800,0,1119,681,1144,656,0.07,0.6216666666666667,0.5516666666666667,1.0,0.6355555555555555,-0.36444444444444446,0.0,0.36444444444444446,0.36444444444444446,0.535,0.6286111111111111,0.09361111111111109
2786,36,1800,1800,1800,3d154ae513c0b7162ad9c7f46978a14ada64339843e83600f665135f93b19b73,130,1670,1799,1,1168,632,1116,684,0.07222222222222222,0.6488888888888888,0.5766666666666667,0.9994444444444445,0.62,-0.3794444444444445,0.0005555555555555556,0.38,0.3794444444444445,0.5358333333333334,0.6344444444444444,0.09861111111111098
2787,36,1800,1800,1800,bd410b6f65109b2cb73cd187c5a7120c5c57a64f7658b11c8bebe093591c9a4c,144,1656,1799,1,1200,600,1108,692,0.08,0.6666666666666666,0.5866666666666667,0.9994444444444445,0.6155555555555555,-0.38388888888888895,0.0005555555555555556,0.3844444444444444,0.3838888888888889,0.5397222222222222,0.6411111111111111,0.10138888888888886
2788,36,1800,1800,1800,2708e24f9588ee901fa0001958a6ac2cac1d5e62dc6f36ccead88d75fd714135,153,1647,1800,0,1192,608,1103,697,0.085,0.6622222222222223,0.5772222222222223,1.0,0.6127777777777778,-0.38722222222222225,0.0,0.38722222222222225,0.38722222222222225,0.5425,0.6375,0.09499999999999997
2789,36,1800,1800,1800,20e3880a4aeb15bbf309d06dbba81b0552dbb9a08707c4915a4e8060177a42cd,140,1660,1799,1,1191,609,1118,682,0.07777777777777778,0.6616666666666666,0.5838888888888889,0.9994444444444445,0.6211111111111111,-0.3783333333333334,0.0005555555555555556,0.3788888888888889,0.37833333333333335,0.5386111111111112,0.6413888888888888,0.10277777777777763
2790,36,1800,1800,1800,233d6a6be2c27c41548798192a9acded300b8a7404a082c21b5e8dd50df8526d,143,1657,1800,0,1188,612,1125,675,0.07944444444444444,0.66,0.5805555555555556,1.0,0.625,-0.375,0.0,0.375,0.375,0.5397222222222222,0.6425000000000001,0.10277777777777786
2791,36,1800,1800,1800,7b25252b8aa87980d7a621e08b9168c4248338a1d0396b2db98151af79f1088b,134,1666,1800,0,1150,650,1123,677,0.07444444444444444,0.6388888888888888,0.5644444444444444,1.0,0.6238888888888889,-0.37611111111111106,0.0,0.3761111111111111,0.3761111111111111,0.5372222222222223,0.6313888888888889,0.09416666666666662
2792,36,1800,1800,1800,e138a4a9b74ef49f746d156affb118d3d2f8c2cc88841075b14a34dbcd280a48,144,1656,1797,3,1174,626,1112,688,0.08,0.6522222222222223,0.5722222222222223,0.9983333333333333,0.6177777777777778,-0.38055555555555554,0.0016666666666666668,0.38222222222222224,0.3805555555555556,0.5391666666666667,0.635,0.09583333333333333
2793,36,1800,1800,1800,dffd7d5b29745ac3be6b3e01710533a47e5c2eee348b61d9f3e6b11031447af6,145,1655,1799,1,1175,625,1101,699,0.08055555555555556,0.6527777777777778,0.5722222222222222,0.9994444444444445,0.6116666666666667,-0.3877777777777778,0.0005555555555555556,0.3883333333333333,0.3877777777777778,0.54,0.6322222222222222,0.0922222222222222
2794,36,1800,1800,1800,f40d429bc81254cf652681a92aec68a50e1b6cdfd4ab62dd787b52f5943d75e4,162,1638,1798,2,1156,644,1114,686,0.09,0.6422222222222222,0.5522222222222223,0.9988888888888889,0.6188888888888889,-0.38,0.0011111111111111111,0.3811111111111111,0.38,0.5444444444444445,0.6305555555555555,0.08611111111111103
2795,36,1800,1800,1800,dfaab7d31ccdc7deb206c1179a3319d15473b7132d5037115e3670e2e6848946,142,1658,1799,1,1160,640,1136,664,0.07888888888888888,0.6444444444444445,0.5655555555555556,0.9994444444444445,0.6311111111111111,-0.3683333333333334,0.0005555555555555556,0.3688888888888889,0.36833333333333335,0.5391666666666667,0.6377777777777778,0.0986111111111111
2796,36,1800,1800,1800,1ccd990d85b3df54c8bc1c4e84b05a9a4e318b5f5e2e57c9af6136ac4e73c8d7,156,1644,1800,0,1185,615,1126,674,0.08666666666666667,0.6583333333333333,0.5716666666666667,1.0,0.6255555555555555,-0.37444444444444447,0.0,0.37444444444444447,0.37444444444444447,0.5433333333333333,0.6419444444444444,0.0986111111111111
2797,36,1800,1800,1800,825a56d461bf338099d5bec8f975b4765a17063e12bb708aa2fe799db5c0cf82,150,1650,1799,1,1178,622,1122,678,0.08333333333333333,0.6544444444444445,0.5711111111111111,0.9994444444444445,0.6233333333333333,-0.3761111111111112,0.0005555555555555556,0.37666666666666665,0.3761111111111111,0.5413888888888889,0.6388888888888888,0.09749999999999992
2798,36,1800,1800,1800,9223363e3796c452945e7fbb5b5bdfeb50bbcf5f69dc3fdd41a69d57bb52b8cc,143,1657,1800,0,1157,643,1115,685,0.07944444444444444,0.6427777777777778,0.5633333333333334,1.0,0.6194444444444445,-0.38055555555555554,0.0,0.38055555555555554,0.38055555555555554,0.5397222222222222,0.6311111111111112,0.09138888888888896
2799,36,1800,1800,1800,c8301503091a933001de2777615f89431688983cedbf31d16422813f36e08b0b,167,1633,1798,2,1211,589,1116,684,0.09277777777777778,0.6727777777777778,0.5800000000000001,0.9988888888888889,0.62,-0.37888888888888894,0.0011111111111111111,0.38,0.3788888888888889,0.5458333333333334,0.6463888888888889,0.10055555555555551
2800,36,1800,1800,1800,fbc75abbae938cbf22eea5a9c3d809d41ee77527c770e55fa2d287dfe691b937,133,1667,1799,1,1167,633,1106,694,0.07388888888888889,0.6483333333333333,0.5744444444444444,0.9994444444444445,0.6144444444444445,-0.385,0.0005555555555555556,0.38555555555555554,0.385,0.5366666666666666,0.6313888888888889,0.09472222222222226
2801,36,1800,1800,1800,c854e58d9cdad0308a8300420c700bc4417c9d5c3c9d01c4b9749d05b2cb20db,131,1669,1800,0,1143,657,1115,685,0.07277777777777777,0.635,0.5622222222222222,1.0,0.6194444444444445,-0.38055555555555554,0.0,0.38055555555555554,0.38055555555555554,0.5363888888888889,0.6272222222222222,0.09083333333333332
2802,36,1800,1800,1800,fe71cc01a8063ba8f54038eb51575df4517f39c16f07c0b4cff3122b1ff1546b,158,1642,1799,1,1170,630,1115,685,0.08777777777777777,0.65,0.5622222222222223,0.9994444444444445,0.6194444444444445,-0.38,0.0005555555555555556,0.38055555555555554,0.38,0.5436111111111112,0.6347222222222222,0.09111111111111103
2803,36,1800,1800,1800,4f95ad9484b4ef492dd8ab5d3cd9cdd2e246562c343841298518c1be2ad9ffc5,145,1655,1797,3,1149,651,1114,686,0.08055555555555556,0.6383333333333333,0.5577777777777777,0.9983333333333333,0.6188888888888889,-0.37944444444444436,0.0016666666666666668,0.3811111111111111,0.3794444444444445,0.5394444444444444,0.6286111111111111,0.08916666666666673
2804,36,1800,1800,1800,6a8ccb2edb61c8abde0e05d913cfcef8466bcac7c0a55300890f35de09a86813,130,1670,1800,0,1169,631,1115,685,0.07222222222222222,0.6494444444444445,0.5772222222222223,1.0,0.6194444444444445,-0.38055555555555554,0.0,0.38055555555555554,0.38055555555555554,0.5361111111111111,0.6344444444444445,0.09833333333333338
2805,36,1800,1800,1800,995fe217717f1cc7477b31d8e3b49dc30b93042207b3037a65ce6493d2c8fe3d,153,1647,1800,0,1166,634,1123,677,0.085,0.6477777777777778,0.5627777777777778,1.0,0.6238888888888889,-0.37611111111111106,0.0,0.3761111111111111,0.3761111111111111,0.5425,0.6358333333333334,0.09333333333333338
2806,36,1800,1800,1800,510b9af96e656ce71a635ca5a991577a05cb8ab38a4e0fbaf30cea26809cdca6,150,1650,1799,1,1189,611,1108,692,0.08333333333333333,0.6605555555555556,0.5772222222222222,0.9994444444444445,0.6155555555555555,-0.38388888888888895,0.0005555555555555556,0.3844444444444444,0.3838888888888889,0.5413888888888889,0.6380555555555556,0.09666666666666668
2807,36,1800,1800,1800,94f5ac17cb8f9e9dd516f7d8be4d5e299831e7f94afeb10d26221a9743e1e520,135,1665,1800,0,1181,619,1110,690,0.075,0.6561111111111111,0.5811111111111111,1.0,0.6166666666666667,-0.3833333333333333,0.0,0.38333333333333336,0.38333333333333336,0.5375,0.6363888888888889,0.09888888888888892
2808,36,1800,1800,1800,54fdad076c5178c0576d7b23968aaa361035eb48d8e767aff92fb9773866a393,131,1669,1799,1,1135,665,1131,669,0.07277777777777777,0.6305555555555555,0.5577777777777777,0.9994444444444445,0.6283333333333333,-0.37111111111111117,0.0005555555555555556,0.37166666666666665,0.3711111111111111,0.5361111111111111,0.6294444444444445,0.09333333333333338
2809,36,1800,1800,1800,2a51e90aa800b1e106dc6bceab57e88db0d06adb165e668fe4208e3ca6840a29,145,1655,1799,1,1171,629,1135,665,0.08055555555555556,0.6505555555555556,0.57,0.9994444444444445,0.6305555555555555,-0.36888888888888893,0.0005555555555555556,0.36944444444444446,0.36888888888888893,0.54,0.6405555555555555,0.10055555555555551
2810,36,1800,1800,1800,a0b597ffd39cb9fedcb6637452275bbe1a212a1b0515350e3582c22f2a0f74df,132,1668,1799,1,1175,625,1119,681,0.07333333333333333,0.6527777777777778,0.5794444444444444,0.9994444444444445,0.6216666666666667,-0.37777777777777777,0.0005555555555555556,0.37833333333333335,0.3777777777777778,0.5363888888888889,0.6372222222222222,0.10083333333333333
2811,36,1800,1800,1800,f5614ab6df6e25223df452be4b20bf8f1f7925bdc31dc3f7322154c20c8188aa,130,1670,1797,3,1157,643,1130,670,0.07222222222222222,0.6427777777777778,0.5705555555555556,0.9983333333333333,0.6277777777777778,-0.3705555555555555,0.0016666666666666668,0.37222222222222223,0.3705555555555556,0.5352777777777777,0.6352777777777778,0.10000000000000009
2812,36,1800,1800,1800,c78fde431dac28260e8b209e391fb4fa4e393eebaec45e46aee5d30ae1d27d8d,152,1648,1797,3,1185,615,1107,693,0.08444444444444445,0.6583333333333333,0.5738888888888889,0.9983333333333333,0.615,-0.3833333333333333,0.0016666666666666668,0.385,0.38333333333333336,0.5413888888888889,0.6366666666666667,0.0952777777777778
2813,36,1800,1800,1800,eaf19338ded61214ad80f50e16b91222c3ec549ae175032c69b9d03b3c4c6172,127,1673,1800,0,1177,623,1116,684,0.07055555555555555,0.6538888888888889,0.5833333333333333,1.0,0.62,-0.38,0.0,0.38,0.38,0.5352777777777777,0.6369444444444444,0.10166666666666668
2814,36,1800,1800,1800,a5cb7ac89063bdef77d1cd5bb57378a404df7622fa567bace3f84f1843a68815,131,1669,1799,1,1167,633,1115,685,0.07277777777777777,0.6483333333333333,0.5755555555555556,0.9994444444444445,0.6194444444444445,-0.38,0.0005555555555555556,0.38055555555555554,0.38,0.5361111111111111,0.633888888888889,0.09777777777777785
2815,36,1800,1800,1800,0407965c15e5e1dc4278ddc7cdc030fe38d253dae6069b59b31dc78d36ec51d9,137,1663,1798,2,1166,634,1126,674,0.07611111111111112,0.6477777777777778,0.5716666666666667,0.9988888888888889,0.6255555555555555,-0.3733333333333334,0.0011111111111111111,0.37444444444444447,0.37333333333333335,0.5375,0.6366666666666667,0.09916666666666674
2816,36,1800,1800,1800,2ddd836d541b36a69c54ecb960981d2f306f2c35dd56f1b6425df1d0a114ac9e,130,1670,1798,2,1188,612,1109,691,0.07222222222222222,0.66,0.5877777777777778,0.9988888888888889,0.6161111111111112,-0.3827777777777778,0.0011111111111111111,0.3838888888888889,0.3827777777777778,0.5355555555555556,0.6380555555555556,0.10250000000000004
2817,36,1800,1800,1800,6a22bdf2bff67127e4eeaecbd3a02f1f86baa8ee05ae1e82b0f38cbb8cb07d16,142,1658,1799,1,1146,654,1131,669,0.07888888888888888,0.6366666666666667,0.5577777777777778,0.9994444444444445,0.6283333333333333,-0.37111111111111117,0.0005555555555555556,0.37166666666666665,0.3711111111111111,0.5391666666666667,0.6325000000000001,0.09333333333333338
2818,36,1800,1800,1800,61c8dfbaa5a6be5070b21b75247efb6687582ff7602573f2c6ae53276d786193,128,1672,1797,3,1188,612,1108,692,0.07111111111111111,0.66,0.5888888888888889,0.9983333333333333,0.6155555555555555,-0.3827777777777778,0.0016666666666666668,0.3844444444444444,0.3827777777777778,0.5347222222222222,0.6377777777777778,0.10305555555555557
2819,36,1800,1800,1800,49cb2801d502f7f25c655b4db7adfa31f854714c80f31ff31a8e789c39bd0972,154,1646,1797,3,1158,642,1114,686,0.08555555555555555,0.6433333333333333,0.5577777777777777,0.9983333333333333,0.6188888888888889,-0.37944444444444436,0.0016666666666666668,0.3811111111111111,0.3794444444444445,0.5419444444444445,0.6311111111111112,0.08916666666666673
2820,36,1800,1800,1800,8c9e3f9d6d70dc1f28138c8dbf81be2358e1c29c560a5f245d2cd916c2e6050f,143,1657,1800,0,1186,614,1124,676,0.07944444444444444,0.6588888888888889,0.5794444444444444,1.0,0.6244444444444445,-0.37555555555555553,0.0,0.37555555555555553,0.37555555555555553,0.5397222222222222,0.6416666666666666,0.1019444444444444
2821,36,1800,1800,1800,20495f56269c4707d25e940d1a395b30486439941ae903972db3eada17f3c662,140,1660,1799,1,1162,638,1114,686,0.07777777777777778,0.6455555555555555,0.5677777777777777,0.9994444444444445,0.6188888888888889,-0.38055555555555554,0.0005555555555555556,0.3811111111111111,0.3805555555555556,0.5386111111111112,0.6322222222222222,0.09361111111111109
2822,36,1800,1800,1800,c6eb1c321d202b912abe3a5d6dc2689406ff2273ee3e104062c4d16457e144aa,140,1660,1797,3,1162,638,1110,690,0.07777777777777778,0.6455555555555555,0.5677777777777777,0.9983333333333333,0.6166666666666667,-0.3816666666666666,0.0016666666666666668,0.38333333333333336,0.3816666666666667,0.5380555555555555,0.6311111111111112,0.09305555555555567
2823,36,1800,1800,1800,a4726e079b06ccddd2d7aee3a100f4cd8c8ae0625964587d1db61c1ac67731aa,147,1653,1799,1,1179,621,1117,683,0.08166666666666667,0.655,0.5733333333333334,0.9994444444444445,0.6205555555555555,-0.37888888888888894,0.0005555555555555556,0.3794444444444444,0.3788888888888889,0.5405555555555556,0.6377777777777778,0.09722222222222221
2824,36,1800,1800,1800,e7b5b8c41f984b6535d71c312f4322add4ed935ffe01cd0c9626e402b2e2d9dd,138,1662,1800,0,1190,610,1127,673,0.07666666666666666,0.6611111111111111,0.5844444444444444,1.0,0.6261111111111111,-0.37388888888888894,0.0,0.3738888888888889,0.3738888888888889,0.5383333333333333,0.6436111111111111,0.1052777777777778
2825,36,1800,1800,1800,4087aa5355e7d9a6377e7012cd37e37d41ca011de6b8ff4a58965186f9001ba1,146,1654,1797,3,1158,642,1105,695,0.0811111111111111,0.6433333333333333,0.5622222222222222,0.9983333333333333,0.6138888888888889,-0.38444444444444437,0.0016666666666666668,0.3861111111111111,0.3844444444444445,0.5397222222222222,0.6286111111111111,0.0888888888888889
2826,36,1800,1800,1800,f86c0fe67196a996ec563ee432b2d9383fbc18a1e0a83767bf2c6164ed3fa241,145,1655,1800,0,1191,609,1109,691,0.08055555555555556,0.6616666666666666,0.581111111111111,1.0,0.6161111111111112,-0.38388888888888884,0.0,0.3838888888888889,0.3838888888888889,0.5402777777777777,0.6388888888888888,0.0986111111111111
2827,36,1800,1800,1800,d44221548182d9aadaccd3463564a09cbd45a518aae90c4c46347e91b00da8ab,155,1645,1799,1,1153,647,1106,694,0.08611111111111111,0.6405555555555555,0.5544444444444444,0.9994444444444445,0.6144444444444445,-0.385,0.0005555555555555556,0.38555555555555554,0.385,0.5427777777777778,0.6275,0.08472222222222214
2828,36,1800,1800,1800,84b1c69c8b2314c984023271d7cd3b761115a22c66146402fdc7962f8f0bedd4,144,1656,1797,3,1179,621,1103,697,0.08,0.655,0.5750000000000001,0.9983333333333333,0.6127777777777778,-0.38555555555555554,0.0016666666666666668,0.38722222222222225,0.3855555555555556,0.5391666666666667,0.633888888888889,0.09472222222222226
2829,36,1800,1800,1800,94ef859cbc66c53c8eb77bc107c90a63093eed800668ec55d8826f2418c21f1e,148,1652,1799,1,1152,648,1134,666,0.08222222222222222,0.64,0.5577777777777778,0.9994444444444445,0.63,-0.36944444444444446,0.0005555555555555556,0.37,0.36944444444444446,0.5408333333333334,0.635,0.09416666666666662
