simulation_unit_id,planned_decision_id,decision_class,external_optimizer_seed,background_realization_id,truth_state,evidence_plane,gap_quality_regime,input_state,materialization_status,decision_status,valid_models,n_samples,red_noise_alpha,qpp_fraction,true_period_s,truth_usage,rule_feature_usage,truth_join_status
F3BBG_N030_A0_Q001_R090:POS:PRIMARY,F3B2D000988,BASELINE,0,F3BBG_N030_A0_Q001_R090,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.01,135.1177125061847,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q001_R091:NULL:PRIMARY,F3B2D000989,BASELINE,0,F3BBG_N030_A0_Q001_R091,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q001_R091:POS:PRIMARY,F3B2D000990,BASELINE,0,F3BBG_N030_A0_Q001_R091,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.01,99.63775569347283,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q001_R093:NULL:PRIMARY,F3B2D000991,BASELINE,0,F3BBG_N030_A0_Q001_R093,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q001_R093:POS:PRIMARY,F3B2D000992,BASELINE,0,F3BBG_N030_A0_Q001_R093,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.01,82.80844486939841,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q001_R094:NULL:PRIMARY,F3B2D000993,BASELINE,0,F3BBG_N030_A0_Q001_R094,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q001_R094:POS:PRIMARY,F3B2D000994,BASELINE,0,F3BBG_N030_A0_Q001_R094,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.01,58.56836096171989,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q001_R097:NULL:PRIMARY,F3B2D000995,BASELINE,0,F3BBG_N030_A0_Q001_R097,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q001_R097:POS:PRIMARY,F3B2D000996,BASELINE,0,F3BBG_N030_A0_Q001_R097,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.01,55.01712766473258,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q001_R098:NULL:PRIMARY,F3B2D000997,BASELINE,0,F3BBG_N030_A0_Q001_R098,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q001_R098:POS:PRIMARY,F3B2D000998,BASELINE,0,F3BBG_N030_A0_Q001_R098,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.01,150.8468944068972,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q001_R099:NULL:PRIMARY,F3B2D000999,BASELINE,0,F3BBG_N030_A0_Q001_R099,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q001_R099:POS:PRIMARY,F3B2D001000,BASELINE,0,F3BBG_N030_A0_Q001_R099,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.01,123.48032910702307,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R001:NULL:PRIMARY,F3B2D001001,BASELINE,0,F3BBG_N030_A0_Q002_R001,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R001:POS:PRIMARY,F3B2D001002,BASELINE,0,F3BBG_N030_A0_Q002_R001,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.02,40.90229394455143,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R002:NULL:PRIMARY,F3B2D001003,BASELINE,0,F3BBG_N030_A0_Q002_R002,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R002:POS:PRIMARY,F3B2D001004,BASELINE,0,F3BBG_N030_A0_Q002_R002,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.02,69.9086064802147,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R003:NULL:PRIMARY,F3B2D001005,BASELINE,0,F3BBG_N030_A0_Q002_R003,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R003:POS:PRIMARY,F3B2D001006,BASELINE,0,F3BBG_N030_A0_Q002_R003,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.02,140.84446688136651,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R005:NULL:PRIMARY,F3B2D001007,BASELINE,0,F3BBG_N030_A0_Q002_R005,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R005:POS:PRIMARY,F3B2D001008,BASELINE,0,F3BBG_N030_A0_Q002_R005,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.02,53.07797325698633,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R006:NULL:PRIMARY,F3B2D001009,BASELINE,0,F3BBG_N030_A0_Q002_R006,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R006:POS:PRIMARY,F3B2D001010,BASELINE,0,F3BBG_N030_A0_Q002_R006,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.02,42.3468013990872,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R008:NULL:PRIMARY,F3B2D001011,BASELINE,0,F3BBG_N030_A0_Q002_R008,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R008:POS:PRIMARY,F3B2D001012,BASELINE,0,F3BBG_N030_A0_Q002_R008,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.02,51.37529630154981,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R014:NULL:PRIMARY,F3B2D001013,BASELINE,0,F3BBG_N030_A0_Q002_R014,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R014:POS:PRIMARY,F3B2D001014,BASELINE,0,F3BBG_N030_A0_Q002_R014,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.02,128.11188715577433,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R016:NULL:PRIMARY,F3B2D001015,BASELINE,0,F3BBG_N030_A0_Q002_R016,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R016:POS:PRIMARY,F3B2D001016,BASELINE,0,F3BBG_N030_A0_Q002_R016,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.02,142.6738827456272,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R018:NULL:PRIMARY,F3B2D001017,BASELINE,0,F3BBG_N030_A0_Q002_R018,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R018:POS:PRIMARY,F3B2D001018,BASELINE,0,F3BBG_N030_A0_Q002_R018,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.02,76.90243351555036,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R019:NULL:PRIMARY,F3B2D001019,BASELINE,0,F3BBG_N030_A0_Q002_R019,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R019:POS:PRIMARY,F3B2D001020,BASELINE,0,F3BBG_N030_A0_Q002_R019,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.02,52.513896622503545,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R023:NULL:PRIMARY,F3B2D001021,BASELINE,0,F3BBG_N030_A0_Q002_R023,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R023:POS:PRIMARY,F3B2D001022,BASELINE,0,F3BBG_N030_A0_Q002_R023,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.02,68.74506150995288,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R024:NULL:PRIMARY,F3B2D001023,BASELINE,0,F3BBG_N030_A0_Q002_R024,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R024:POS:PRIMARY,F3B2D001024,BASELINE,0,F3BBG_N030_A0_Q002_R024,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.02,48.78004283439601,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R029:NULL:PRIMARY,F3B2D001025,BASELINE,0,F3BBG_N030_A0_Q002_R029,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R029:POS:PRIMARY,F3B2D001026,BASELINE,0,F3BBG_N030_A0_Q002_R029,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.02,48.132137771596234,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R033:NULL:PRIMARY,F3B2D001027,BASELINE,0,F3BBG_N030_A0_Q002_R033,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R033:POS:PRIMARY,F3B2D001028,BASELINE,0,F3BBG_N030_A0_Q002_R033,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.02,45.69142922550118,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R034:NULL:PRIMARY,F3B2D001029,BASELINE,0,F3BBG_N030_A0_Q002_R034,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R034:POS:PRIMARY,F3B2D001030,BASELINE,0,F3BBG_N030_A0_Q002_R034,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.02,73.76190803093513,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R036:NULL:PRIMARY,F3B2D001031,BASELINE,0,F3BBG_N030_A0_Q002_R036,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R036:POS:PRIMARY,F3B2D001032,BASELINE,0,F3BBG_N030_A0_Q002_R036,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.02,183.60993305538648,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R038:NULL:PRIMARY,F3B2D001033,BASELINE,0,F3BBG_N030_A0_Q002_R038,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R038:POS:PRIMARY,F3B2D001034,BASELINE,0,F3BBG_N030_A0_Q002_R038,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.02,83.2665424295889,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R040:NULL:PRIMARY,F3B2D001035,BASELINE,0,F3BBG_N030_A0_Q002_R040,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R040:POS:PRIMARY,F3B2D001036,BASELINE,0,F3BBG_N030_A0_Q002_R040,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.02,44.83428404568905,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R041:NULL:PRIMARY,F3B2D001037,BASELINE,0,F3BBG_N030_A0_Q002_R041,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R041:POS:PRIMARY,F3B2D001038,BASELINE,0,F3BBG_N030_A0_Q002_R041,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.02,41.045769282296106,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R043:NULL:PRIMARY,F3B2D001039,BASELINE,0,F3BBG_N030_A0_Q002_R043,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R043:POS:PRIMARY,F3B2D001040,BASELINE,0,F3BBG_N030_A0_Q002_R043,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.02,74.00545912640665,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R044:NULL:PRIMARY,F3B2D001041,BASELINE,0,F3BBG_N030_A0_Q002_R044,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R044:POS:PRIMARY,F3B2D001042,BASELINE,0,F3BBG_N030_A0_Q002_R044,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.02,145.241676856624,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R045:NULL:PRIMARY,F3B2D001043,BASELINE,0,F3BBG_N030_A0_Q002_R045,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R045:POS:PRIMARY,F3B2D001044,BASELINE,0,F3BBG_N030_A0_Q002_R045,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.02,68.16219872639967,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R047:NULL:PRIMARY,F3B2D001045,BASELINE,0,F3BBG_N030_A0_Q002_R047,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N030_A0_Q002_R047:POS:PRIMARY,F3B2D001046,BASELINE,0,F3BBG_N030_A0_Q002_R047,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,30,0.0,0.02,112.3014295458939,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
