simulation_unit_id,planned_decision_id,background_realization_id,n_samples,red_noise_alpha,qpp_fraction,true_period_s,recovered_period_s,absolute_period_error_s,relative_period_error,log_period_ratio,classification_outcome,period_label,period_recovery_status,nonselected_m1_center_used
F3BBG_N120_A1_Q004_R061:POS:PRIMARY,F3B2D003268,F3BBG_N120_A1_Q004_R061,120,1.0,0.04,43.55571919618243,41.65886251192521,1.896856684257223,0.0435501173959143,-0.044526888124779826,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q004_R065:POS:PRIMARY,F3B2D003274,F3BBG_N120_A1_Q004_R065,120,1.0,0.04,114.83236718697316,118.38683273362047,3.5544655466473074,0.030953516275248692,0.030484117961431363,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q004_R077:POS:PRIMARY,F3B2D003280,F3BBG_N120_A1_Q004_R077,120,1.0,0.04,49.79321956321832,50.982322416793885,1.1891028535755623,0.023880818794331165,0.023600131947558264,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q004_R079:POS:PRIMARY,F3B2D003282,F3BBG_N120_A1_Q004_R079,120,1.0,0.04,80.80781787311095,81.06244828113246,0.25463040802151227,0.0031510615522541085,0.0031461073623776127,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q004_R088:POS:PRIMARY,F3B2D003290,F3BBG_N120_A1_Q004_R088,120,1.0,0.04,118.62511554600809,122.07534158910205,3.450226043093963,0.0290851227180117,0.02867017716033974,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q004_R095:POS:PRIMARY,F3B2D003294,F3BBG_N120_A1_Q004_R095,120,1.0,0.04,75.50653398880367,76.19149499170177,0.6849610028981061,0.009071546086325114,0.009030646772713823,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A2_Q001_R039:POS:PRIMARY,F3B2D003330,F3BBG_N120_A2_Q001_R039,120,2.0,0.01,52.834894908257084,54.40265875677064,1.5677638485135574,0.029672886663933647,0.02924116603733495,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A2_Q001_R041:POS:PRIMARY,F3B2D003334,F3BBG_N120_A2_Q001_R041,120,2.0,0.01,65.96719163500717,66.97636224154566,1.0091706065384898,0.015298068350736759,0.01518223278283484,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A2_Q001_R042:POS:PRIMARY,F3B2D003336,F3BBG_N120_A2_Q001_R042,120,2.0,0.01,43.99452321807591,44.764450563778276,0.7699273457023637,0.017500527097109798,0.017349156366036376,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A2_Q001_R044:POS:PRIMARY,F3B2D003338,F3BBG_N120_A2_Q001_R044,120,2.0,0.01,50.11740919985413,49.71566849643545,0.40174070341868173,0.008015991046477539,-0.008048291833722743,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A2_Q001_R075:POS:PRIMARY,F3B2D003378,F3BBG_N120_A2_Q001_R075,120,2.0,0.01,46.896982449122966,46.04143645028823,0.8555459988347351,0.018243092714182403,-0.018411549861661124,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A2_Q001_R086:POS:PRIMARY,F3B2D003390,F3BBG_N120_A2_Q001_R086,120,2.0,0.01,44.72585547888067,46.08439716732214,1.3585416884414698,0.030374862009804746,0.02992267972894036,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A2_Q001_R095:POS:PRIMARY,F3B2D003396,F3BBG_N120_A2_Q001_R095,120,2.0,0.01,49.76155118177,50.97511555313491,1.2135643713649102,0.02438759127367187,0.02409496210476854,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A2_Q002_R001:POS:PRIMARY,F3B2D003402,F3BBG_N120_A2_Q002_R001,120,2.0,0.02,40.78350094878602,40.0,0.7835009487860205,0.019211223425127325,-0.019398156998949725,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A2_Q002_R002:POS:PRIMARY,F3B2D003404,F3BBG_N120_A2_Q002_R002,120,2.0,0.02,50.714722109178595,49.964101462102356,0.7506206470762393,0.014800843144921588,-0.014911468547043658,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A2_Q002_R003:POS:PRIMARY,F3B2D003406,F3BBG_N120_A2_Q002_R003,120,2.0,0.02,58.07861081591717,59.68890681742569,1.610296001508516,0.027726145286298652,0.02734873590745674,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A2_Q002_R010:POS:PRIMARY,F3B2D003410,F3BBG_N120_A2_Q002_R010,120,2.0,0.02,85.21739910296695,84.73806960770335,0.4793294952635989,0.005624784378650562,-0.005640663049028719,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A2_Q002_R011:POS:PRIMARY,F3B2D003412,F3BBG_N120_A2_Q002_R011,120,2.0,0.02,50.954451748267566,50.75740425231727,0.1970474959502937,0.0038671301366125137,-0.003874626817694768,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A2_Q002_R014:POS:PRIMARY,F3B2D003414,F3BBG_N120_A2_Q002_R014,120,2.0,0.02,58.29628559766104,59.65673449503984,1.3604488973788023,0.02333680239540658,0.023068662888188214,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
