planned_decision_id,decision_order,decision_class,simulation_unit_id,external_optimizer_seed,payload_logical_sha256,n_samples,mean_dt_external_s,median_dt_external_s,afino_dt_m0_s,afino_dt_m1_s,afino_dt_m2_s,mean_dt_match_m0,mean_dt_match_m1,mean_dt_match_m2,mean_dt_contract_match,positive_fftfreq_bin_count_external,rfftfreq_positive_bin_count_external,afino_positive_bin_count_m0,afino_positive_bin_count_m1,afino_positive_bin_count_m2,positive_fftfreq_match_m0,positive_fftfreq_match_m1,positive_fftfreq_match_m2,positive_fftfreq_contract_match,legacy_rfftfreq_match_m0,legacy_rfftfreq_match_m1,legacy_rfftfreq_match_m2
F3B5_HO_D0080,80,BASELINE,F3BBG_N015_A0_Q001_R078:POS:PRIMARY,0,e711b2d45535b31bd2d8131e3c5358545072de713d9e16e0d4edb1672354723e,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0081,81,BASELINE,F3BBG_N015_A0_Q001_R081:NULL:PRIMARY,0,60915d1347088afd732a52e762ec091d296bf35b0fcc21ce785df0c1022bb65f,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0082,82,BASELINE,F3BBG_N015_A0_Q001_R081:POS:PRIMARY,0,2cda03c1f5c4bbb0709d2fb6d12ff18b2110463fbdf53708746c5719c94d5914,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0083,83,BASELINE,F3BBG_N015_A0_Q001_R083:NULL:PRIMARY,0,d17c292a5ddc1e4a583866139354e3d20a55bf04886a623509aa6714ace9a846,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0084,84,BASELINE,F3BBG_N015_A0_Q001_R083:POS:PRIMARY,0,af5f5bb1f3a088e3cf1a61b2e1309f63a04ce49ee084583ae822bd17b047e022,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0085,85,BASELINE,F3BBG_N015_A0_Q001_R085:NULL:PRIMARY,0,58d67b65adebeaf962e30898402dec615da8e579d8302c1cc7bc6427994dd880,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0086,86,BASELINE,F3BBG_N015_A0_Q001_R085:POS:PRIMARY,0,f50d209175171d3df9567d0d0eb3bc885e7c7054068a1f73ac2a2eac12a73bdf,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0087,87,BASELINE,F3BBG_N015_A0_Q001_R086:NULL:PRIMARY,0,a86fe22b4c5654f47a2fd61245260eebe6eda05aab54414103827ded076fe905,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0088,88,BASELINE,F3BBG_N015_A0_Q001_R086:POS:PRIMARY,0,c464dc572f451ebb63c511373be77a5c820af09ab5efa00a6af4b958b3cfcf33,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0089,89,BASELINE,F3BBG_N015_A0_Q001_R088:NULL:PRIMARY,0,23d3ef393db5e5f75f196fee5c896217aa244097ebfd2de3563d01a6357927ed,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0090,90,BASELINE,F3BBG_N015_A0_Q001_R088:POS:PRIMARY,0,5b47839ab73a0a326ff1459026bab7b1cd68d65a6ca1598b5067a2c2249d78df,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0091,91,BASELINE,F3BBG_N015_A0_Q001_R089:NULL:PRIMARY,0,dacc741883b4c36f1c77e38c1abb7ebe86f8f421c1458a5770f5bd5bd31c4c2c,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0092,92,BASELINE,F3BBG_N015_A0_Q001_R089:POS:PRIMARY,0,0e3052a77167344668401e9a73590514a7fb4856f6ed574ba279eeb46323d764,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0093,93,BASELINE,F3BBG_N015_A0_Q001_R090:NULL:PRIMARY,0,55789662e1ab134936f6ad4e06256549a755b45c1a6b09a1f709426c930af37a,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0094,94,BASELINE,F3BBG_N015_A0_Q001_R090:POS:PRIMARY,0,304340abff7edf094bc80c490b8dc7e8edf29d6566723bd0a78790d4e5fefe8f,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0095,95,BASELINE,F3BBG_N015_A0_Q001_R091:NULL:PRIMARY,0,c9058cd2794d38352ecb84700d186435b8141f344ec6a0da33cbba676abe0743,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0096,96,BASELINE,F3BBG_N015_A0_Q001_R091:POS:PRIMARY,0,145f48547099b9c7497edf545da181df1cec0975215b1e923b79a022f730a912,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0097,97,BASELINE,F3BBG_N015_A0_Q001_R095:NULL:PRIMARY,0,0a9682e785fada1bb2034d2cdd5f25fea34d4ee2e6d18782aeacd4bef3737d93,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0098,98,BASELINE,F3BBG_N015_A0_Q001_R095:POS:PRIMARY,0,02fb2a2730a60c6272141ac907cec680cf82c4f84fc982447fba1e09c482ea82,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0099,99,BASELINE,F3BBG_N015_A0_Q001_R096:NULL:PRIMARY,0,1b0d1b5d6212d2e63088711d894034928ee5282d1d6331256489d79ef96b1a0f,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0100,100,BASELINE,F3BBG_N015_A0_Q001_R096:POS:PRIMARY,0,504a65a5841d9914bf69abdfaefa0811bb1b4bb9a53be6ba553e03caa6420505,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0101,101,BASELINE,F3BBG_N015_A0_Q002_R002:NULL:PRIMARY,0,f1c3a566531c14bdaca220dab1ee0f4935367e6555c72f59c9d209a1aea34f6d,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0102,102,BASELINE,F3BBG_N015_A0_Q002_R002:POS:PRIMARY,0,6d934410ff2eb902fed96dc48fc7d97a628092da5a2c46da528d71c480be1b62,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0103,103,BASELINE,F3BBG_N015_A0_Q002_R003:NULL:PRIMARY,0,2385ee1ae255c78a61f4fbf11245c940d8fea842f7c6daa83c3320008b23d94b,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0104,104,BASELINE,F3BBG_N015_A0_Q002_R003:POS:PRIMARY,0,c4fa377f9f10c0f41ecd2bb9fec7dd955d0700569a234750d2338ef327272652,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0105,105,BASELINE,F3BBG_N015_A0_Q002_R004:NULL:PRIMARY,0,179d053dc8641f97c923c9363bf09d4c21224f1d717e86392fe19a9446a56f3a,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0106,106,BASELINE,F3BBG_N015_A0_Q002_R004:POS:PRIMARY,0,055d271cd38ab1b26f5d6ab319a361101ec23578a580b4021f10d5003b0bd700,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0107,107,BASELINE,F3BBG_N015_A0_Q002_R006:NULL:PRIMARY,0,5cf6e92e6e0c26914307ec0e01bffaf963edcd782b882555647acc48beb90d75,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0108,108,BASELINE,F3BBG_N015_A0_Q002_R006:POS:PRIMARY,0,132139958fe03dedd1ddfaf97e059260212090fdcbf4ef6c05951ea390132f16,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0109,109,BASELINE,F3BBG_N015_A0_Q002_R007:NULL:PRIMARY,0,aea89edf6ebcc7c75a53fbb7dc1cf4b47659836c3d14f3dab98ebf74300f21e1,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0110,110,BASELINE,F3BBG_N015_A0_Q002_R007:POS:PRIMARY,0,bc0cdd7e6018fb634bc4f39a7cc545e791c5beb7dadc4bc381ca09fd961293f0,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0111,111,BASELINE,F3BBG_N015_A0_Q002_R008:NULL:PRIMARY,0,eb3e0403953cb79c3c38dbe2b70556947ebcfe449dd16f1c86b568aabd55927a,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0112,112,BASELINE,F3BBG_N015_A0_Q002_R008:POS:PRIMARY,0,cd06eb03d825a711b626f33ea938deac305a13df7591c8a6b683b988262cea6b,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0113,113,BASELINE,F3BBG_N015_A0_Q002_R009:NULL:PRIMARY,0,69ff21309cc6b04629fe014f6919c970b771b31701f4676d41046f62588a4298,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0114,114,BASELINE,F3BBG_N015_A0_Q002_R009:POS:PRIMARY,0,ecf80c15c17a6ff6eb0eb1b7028c74eb6aa2500d4a082c5ba061a366deea6df0,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0115,115,BASELINE,F3BBG_N015_A0_Q002_R010:NULL:PRIMARY,0,406883ecc372554c83d6e12ac6858118155a81da08c0adc40d8b9fc4a752e3d3,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0116,116,BASELINE,F3BBG_N015_A0_Q002_R010:POS:PRIMARY,0,9a0efe6d5e872328ee23111829b6b7366337bb8def925435c73082ea85bc8c0d,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0117,117,BASELINE,F3BBG_N015_A0_Q002_R016:NULL:PRIMARY,0,b38b7957f43d0c9c9ca8cfdf95c782ba56e8042f1823b9056c659f7b9a660351,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0118,118,BASELINE,F3BBG_N015_A0_Q002_R016:POS:PRIMARY,0,40bf1e2b6aac62d2ea3675918b65a104d404a5ce022567777fe8abd383bad699,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0119,119,BASELINE,F3BBG_N015_A0_Q002_R019:NULL:PRIMARY,0,8b21cfbcb7ea786c7a2f83148ea4fa43fb09d91ec7918730992acc382aae9ef5,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0120,120,BASELINE,F3BBG_N015_A0_Q002_R019:POS:PRIMARY,0,77c251b1d4ecc274a8e1deff09036f098fbee32c46e91de5c9e02989f2c34146,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0121,121,BASELINE,F3BBG_N015_A0_Q002_R020:NULL:PRIMARY,0,3e1168a67d54d9438a712e530774a5f750984d41cbad99202fab28d4aa0af851,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0122,122,BASELINE,F3BBG_N015_A0_Q002_R020:POS:PRIMARY,0,8fcc31158eb646156b90a1b31a8e63c5a21b02e0f481f0dbbf4526ab692677dd,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0123,123,BASELINE,F3BBG_N015_A0_Q002_R021:NULL:PRIMARY,0,e3ee737a667573f6b226ebedc21cdddc02b514153469454c181d2b66f88784db,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0124,124,BASELINE,F3BBG_N015_A0_Q002_R021:POS:PRIMARY,0,134d7296483d6733280781ca77fc967814dce5a4b76ab7a39f474283dd9a4aa5,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0125,125,BASELINE,F3BBG_N015_A0_Q002_R023:NULL:PRIMARY,0,967b08b05cb6587d3a7d6a29862318b639e0c9fe9a5400d1b3645f54858d7b14,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0126,126,BASELINE,F3BBG_N015_A0_Q002_R023:POS:PRIMARY,0,36315be3576877021a5532e9fdd1c0c9bc854eb176fb24c9b0549887b5218ae4,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0127,127,BASELINE,F3BBG_N015_A0_Q002_R024:NULL:PRIMARY,0,42d71c0091d6914cb8f3ebeac3e3f5145ed5a926ead3560491cbc8c8dabe8065,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0128,128,BASELINE,F3BBG_N015_A0_Q002_R024:POS:PRIMARY,0,ff75ff4ee0e8559837bfa8988538eded968379df7f3c1e2ec7ff4d0abdfad6bb,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0129,129,BASELINE,F3BBG_N015_A0_Q002_R025:NULL:PRIMARY,0,5634f1fa58d95e9cbbd45954d073d3dc95f39e7cffc3130798440c01f26001a3,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0130,130,BASELINE,F3BBG_N015_A0_Q002_R025:POS:PRIMARY,0,9555d18ee3d83608690928bb8c158816cd3ed18b998e16c92d2e0d45f95f6041,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0131,131,BASELINE,F3BBG_N015_A0_Q002_R026:NULL:PRIMARY,0,8c217beec545845354ccdd6aef313010f82ccff3ae8e5892d11fa3def0734f0a,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0132,132,BASELINE,F3BBG_N015_A0_Q002_R026:POS:PRIMARY,0,4ab1410dd999f48ef3960df6266ea98c7cce72a41bf5287a27839910ea7cf31f,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0133,133,BASELINE,F3BBG_N015_A0_Q002_R029:NULL:PRIMARY,0,622b2409b860836249af1cb1ccc0aa407fc10c23e19bfd5cf306cf57a226a538,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0134,134,BASELINE,F3BBG_N015_A0_Q002_R029:POS:PRIMARY,0,ef8fcc6b278109f7bed1ed7f78d31d0290649ac284d8e01b8c6dbb5599b6bd9a,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0135,135,BASELINE,F3BBG_N015_A0_Q002_R031:NULL:PRIMARY,0,6d1dd9aabc0657b3fddc443bc57fe0bf65374a247509a75828093c0a424e2fa4,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0136,136,BASELINE,F3BBG_N015_A0_Q002_R031:POS:PRIMARY,0,7850ea44376da290b050c6f6e97eb2d2858d72908966fef4703d785dfb9e3338,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0137,137,BASELINE,F3BBG_N015_A0_Q002_R036:NULL:PRIMARY,0,ba40a3181dfcf677962430c194cc0c6ada988af6a487ee96a432c2692f917f61,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0138,138,BASELINE,F3BBG_N015_A0_Q002_R036:POS:PRIMARY,0,cbc5eb9b9b25e7acd2150c2afdb5d3eea50832c9ea960f6122eb440d10c1ab02,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0139,139,BASELINE,F3BBG_N015_A0_Q002_R037:NULL:PRIMARY,0,2452b135b9cf826c168596435c839c52af303195c9931a800e8aee634134621a,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0140,140,BASELINE,F3BBG_N015_A0_Q002_R037:POS:PRIMARY,0,ed520f4596cf5e1c0e8e8b8cf5230b12aca9b493548e1db7992fa15e09e01364,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0141,141,BASELINE,F3BBG_N015_A0_Q002_R040:NULL:PRIMARY,0,09dca681368dabd116644dc21954f08f55bd0a5a217d4020583080eeeeff2a2d,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0142,142,BASELINE,F3BBG_N015_A0_Q002_R040:POS:PRIMARY,0,410b613e95f6a12947db8b217a66208299d2eb8f8488315982c48e4879ec8ce9,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0143,143,BASELINE,F3BBG_N015_A0_Q002_R041:NULL:PRIMARY,0,9d72f45b268e56219e25292367c78c882788d3bf050a38b9bb44cebd38a75c99,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0144,144,BASELINE,F3BBG_N015_A0_Q002_R041:POS:PRIMARY,0,636fca76eda5eb362d9e934c5aba81fb4842f0890f1d7e795f3b3493c38d540d,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0145,145,BASELINE,F3BBG_N015_A0_Q002_R042:NULL:PRIMARY,0,506fef81c0519ce4e0703b237969ba6f27b32a1be7213f85100862699880a9bf,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0146,146,BASELINE,F3BBG_N015_A0_Q002_R042:POS:PRIMARY,0,9ba6d723814d313444fa68bc41661f24d453ff902a289d949d5c7fdc1b540ae0,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0147,147,BASELINE,F3BBG_N015_A0_Q002_R043:NULL:PRIMARY,0,993cd5e97a48c6ea926ab5a42c366756bb0c144b8d50e4115ed9fc22c5e77b58,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0148,148,BASELINE,F3BBG_N015_A0_Q002_R043:POS:PRIMARY,0,b07d567763d8a1ed295f4f9f22052809eefd2c7029ef0e0bd28f206e41778805,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0149,149,BASELINE,F3BBG_N015_A0_Q002_R045:NULL:PRIMARY,0,9a92fb6189bbfa0e5c44d0561c996b0f9ce0c06bbc3f09bc9944feff2d307899,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0150,150,BASELINE,F3BBG_N015_A0_Q002_R045:POS:PRIMARY,0,3ecf2b256e49405dfaf51feee9cfaa541a058be6171c447e3db7831241b4ddd2,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0151,151,BASELINE,F3BBG_N015_A0_Q002_R046:NULL:PRIMARY,0,6ce0fde9a9081cee520b6176c79ce8498bab080c232835f891c970b92d6e2a93,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0152,152,BASELINE,F3BBG_N015_A0_Q002_R046:POS:PRIMARY,0,a351ed6bdb3fa30c81d6f9cd80eef9773510a1b9f283ba0bfa357ef0dd1147a3,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0153,153,BASELINE,F3BBG_N015_A0_Q002_R053:NULL:PRIMARY,0,7a4f964c812d428c27da8cb61bf6934c121ffd1d8e5f906305d438a17414a9f6,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0154,154,BASELINE,F3BBG_N015_A0_Q002_R053:POS:PRIMARY,0,b391e8fb34b59b60850df6fc3c98f5a8945f335c47d9aef757879edfb2285aa0,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0155,155,BASELINE,F3BBG_N015_A0_Q002_R055:NULL:PRIMARY,0,578e6797e7a808e4e03e91d0b767990238d684d4e2bae2869ce26914c32037b5,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0156,156,BASELINE,F3BBG_N015_A0_Q002_R055:POS:PRIMARY,0,e3e600cfc6a8e3a7c513aca69b16225e3b97429c23961f533807f71bca100b1b,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0157,157,BASELINE,F3BBG_N015_A0_Q002_R056:NULL:PRIMARY,0,f80cdb423cd106925cb6134fbc51c7d78a0d01eed4e11bbf1d3b3cbe024b7070,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0158,158,BASELINE,F3BBG_N015_A0_Q002_R056:POS:PRIMARY,0,6d64907c87664655a1c118e7d71b1df0e8f8777f68c7e01d4cb7bbf52a402812,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0159,159,BASELINE,F3BBG_N015_A0_Q002_R057:NULL:PRIMARY,0,e6e9da805fab3da78b717df4c0fdd0f12c98bace831dd8a80a2ca681174f3256,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0160,160,BASELINE,F3BBG_N015_A0_Q002_R057:POS:PRIMARY,0,3eb2e8096f81e2af4024dac8f2572ff62349aee9020def1993799ed3651419cf,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0161,161,BASELINE,F3BBG_N015_A0_Q002_R058:NULL:PRIMARY,0,1e3502fd49306a05bd8adb19274f7c88fd3b55f2ab6e4ef43a01629802b93bc8,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0162,162,BASELINE,F3BBG_N015_A0_Q002_R058:POS:PRIMARY,0,a49d367d79a665cbc9a55426304b4daa2f843a6399e1a5d8cda23ec95ca690ca,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0163,163,BASELINE,F3BBG_N015_A0_Q002_R060:NULL:PRIMARY,0,fd764b77a48070456aedf1fedd8cadb746411e52c9dfb057c7769a00627a2d4e,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0164,164,BASELINE,F3BBG_N015_A0_Q002_R060:POS:PRIMARY,0,de5e8151ebfbf859b8d6bff9e3f67d7f329057a452e4d5f64f1517a7e45e1f02,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0165,165,BASELINE,F3BBG_N015_A0_Q002_R063:NULL:PRIMARY,0,bf1d4ba940f25801932f4d6a515a2e0324455e3b0c6d27de621ad058d4f0065b,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0166,166,BASELINE,F3BBG_N015_A0_Q002_R063:POS:PRIMARY,0,9b2aec29b0c91a5156c97cacf7be7061d4043486afd42ee96d97b4f406837643,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0167,167,BASELINE,F3BBG_N015_A0_Q002_R065:NULL:PRIMARY,0,47fc4670ef3aa9b9d46bebfee2cf3c60339ec29d55868c623950f5f2ce26a79d,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0168,168,BASELINE,F3BBG_N015_A0_Q002_R065:POS:PRIMARY,0,ca83e88c1bd9a684f0b756066bc520f1f648b8724e96a0b4d495b8d6b7efb03e,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0169,169,BASELINE,F3BBG_N015_A0_Q002_R069:NULL:PRIMARY,0,c5794439209685721562ff5d4b10cb40e0fc13eb3d7fd5e5c22364192dfb0012,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0170,170,BASELINE,F3BBG_N015_A0_Q002_R069:POS:PRIMARY,0,d68c0b86fa2caf09588d6301ff1625fe133db47d525273319d2e8fd74a198c39,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
F3B5_HO_D0171,171,BASELINE,F3BBG_N015_A0_Q002_R071:NULL:PRIMARY,0,2f7d6588632d122ceea239ec84baf0dd4c00afdeabe299cf51b9ccf29432aeac,15,20.0,20.0,20.0,20.0,20.0,True,True,True,True,7,7,7,7,7,True,True,True,True,True,True,True
