planned_decision_id,decision_order,decision_class,simulation_unit_id,background_realization_id,external_optimizer_seed,payload_logical_sha256,decision_status,valid_models,bic_m0,bic_m1,bic_m2,delta_bic_0_1,delta_bic_2_1,qpp_selected,formal_m1_period_s,period_label,result_core_m0_sha256,result_core_m1_sha256,result_core_m2_sha256
F3B5_HO_D1163,1163,BASELINE,F3BBG_N030_A0_Q004_R066:NULL:PRIMARY,F3BBG_N030_A0_Q004_R066,0,58c37618b3923825e1fd0312670271f3001946661dcbb10be9e0e18d794c42bd,VALID,3,-58.537694169015545,-51.00178020195001,-53.42328335700946,-7.535913967065532,-2.4215031550594475,False,48.14483661387088,formal_m1_center_not_selected,54aaeddf05bed3daabc103ad6ec9e6b83dd291a9a536df7caf4ba29eb19fd5e2,4a6b507c2f7b542f77eb4007559896123539b7a3d1fac43a83ac326846c79240,37cca626844e68e306aa3ff37c2eb5847a205f4e28dbe8f34f5dfe82807630b0
F3B5_HO_D1164,1164,BASELINE,F3BBG_N030_A0_Q004_R066:POS:PRIMARY,F3BBG_N030_A0_Q004_R066,0,a6a0a8e5ac00358fc75217b3904f3e5336ed324b6657d9deb58b8d2e7e2815b5,VALID,3,-55.390698316898934,-48.27077717096813,-50.24151526925738,-7.119921145930803,-1.970738098289246,False,104.41062026794117,formal_m1_center_not_selected,f2f076691418b244e7a4f7b6984d1fceb1dd343b8c721a8d1e4cb92eb6cb32fa,bb4da404c2abb61b385e45572e693efce2ae77abd8bd470eb3f8ddfcb798eb88,67673cba798e2944d6bf9f236b186f89d38c935e5071c60c1994d2bc4aabdecf
F3B5_HO_D1165,1165,BASELINE,F3BBG_N030_A0_Q004_R067:NULL:PRIMARY,F3BBG_N030_A0_Q004_R067,0,3cc56283ff85149277cef60616e352c8825464c169aebd14f41705603463cf1f,VALID,3,-60.00029789524506,-52.72912713803805,-54.93907591120113,-7.27117075720701,-2.2099487731630774,False,40.0,formal_m1_center_not_selected,44e4a2fed501a6d12e614566b080c54d5aaf1614c2cca8c1fd940f47a0517e38,dd895afe18df480da2ec56dae70bd86b91c55dc36a92540b62f250a61b476516,d6234bbd6cceb0967303c846d66d525efe319f791760f5f7e37ea8427870e757
F3B5_HO_D1166,1166,BASELINE,F3BBG_N030_A0_Q004_R067:POS:PRIMARY,F3BBG_N030_A0_Q004_R067,0,4592461ce985cbbf4435291200b1aec9a45539a689cca2a85e15ed8ca172746f,VALID,3,-62.15586371047129,-54.931380726930556,-57.24839993916213,-7.224482983540732,-2.317019212231571,False,40.0,formal_m1_center_not_selected,6bc7476b2898656c36760958e31b4d1793698123f677c666e6a4ba0d42e8085d,6ca23e85fa8733eef3bcc58466fa504e2b6c47184cf38a6df00991d31d2375cf,e39e6705af44df6c2e044d5c63b56f4ef847b9543e62c26f8230c117d0f0528d
F3B5_HO_D1167,1167,BASELINE,F3BBG_N030_A0_Q004_R068:NULL:PRIMARY,F3BBG_N030_A0_Q004_R068,0,82cefc23047167f1e594f83c2b8c04ef4440e63c6dc436b73231b9641afd1bbc,VALID,3,-57.45434476424584,-49.90716674204563,-52.48915442850384,-7.547178022200207,-2.5819876864582056,False,253.10270816831428,formal_m1_center_not_selected,21c5bb93d78edd284fb0be3d08ddc04f4e009fb845f55b3a5827a304ef8516c5,213d5abc6db36b97d1e7f789b69f1e983e177c57d85112f42c68d5d9241f26fd,1830a78554e135a9066219ce63719a476d97052b3b519a04e056f7cbc8aa87d6
F3B5_HO_D1168,1168,BASELINE,F3BBG_N030_A0_Q004_R068:POS:PRIMARY,F3BBG_N030_A0_Q004_R068,0,c782287439b9c1c110fbb9d59f023757880573bc60dc9d05e8ecb17dc61bed3b,VALID,3,-53.458134806617174,-46.6917632016372,-48.61766818712364,-6.766371604979973,-1.92590498548644,False,55.28009549856612,formal_m1_center_not_selected,6202bf4777619671041a968176e71fafee725f78de428ca2d44800a65184ed71,d0a299a2bc4274a91f54a13cef3e091fa92c55aaf7331c2c275149b0a032e943,2cec5954fefdfd23a8dcc9ef2532280280b56241028724471223db5ed2a3eee5
F3B5_HO_D1169,1169,BASELINE,F3BBG_N030_A0_Q004_R069:NULL:PRIMARY,F3BBG_N030_A0_Q004_R069,0,4e8081b241e8cf19c6bb211222b49d4f2d16a5e6b7c7c4d764d0c6ac66400f6c,VALID,3,-55.602782651951735,-48.054074598461774,-50.54338743313291,-7.54870805348996,-2.489312834671132,False,41.28429168784386,formal_m1_center_not_selected,a8ad549f00761da245891f5f7da6ed5240fbc46f6a7dd192ee5a727cb43661df,a5590ccfd1e6563a4b26128efc6bf7cd1b955e625d4578bcf083ce7858a55e22,06e5a5e15619b768a0657246ad2d39356b7ef5b0ab1d0f88c0f8f800dec9b826
F3B5_HO_D1170,1170,BASELINE,F3BBG_N030_A0_Q004_R069:POS:PRIMARY,F3BBG_N030_A0_Q004_R069,0,016d8ca2f8820e0062e24ddee20e0c42070e4d401d4a3a431db558dde8b4a6e4,VALID,3,-48.97189098249369,-42.46452911953794,-44.44483848877448,-6.507361862955747,-1.9803093692365366,False,48.584604952760884,formal_m1_center_not_selected,21af37cb1b0eb9cbdc0ef6b05a81a75b0cd8c0210387ead695fecebd17e737a0,a4e650a197a998898f158dc7254167d62b49c3fbb5c863af95c1edcf2ef27487,3e0f427ede9305aea925972a805b26862975c15457d43e0a8e4b432e09683d57
F3B5_HO_D1171,1171,BASELINE,F3BBG_N030_A0_Q004_R071:NULL:PRIMARY,F3BBG_N030_A0_Q004_R071,0,ce0cf42d3522643cd6bf6b5a2e70b1f06659e41997e5598d19353f626f5129b1,VALID,3,-56.206408006654165,-48.74125797183176,-51.275454380154756,-7.465150034822408,-2.534196408322998,False,40.0,formal_m1_center_not_selected,4330103eaa1a12fda9a61cad9af1187e02634e49486fb43d12f33a0a17dcc19d,5ee599bf5b8e5b9ac3455304accc61822f0eae2cc2a8ddb03836481c4da26967,b8ed4368b0c91a5e8913528616323376014186c55c058fc3581a536d9cce2c61
F3B5_HO_D1172,1172,BASELINE,F3BBG_N030_A0_Q004_R071:POS:PRIMARY,F3BBG_N030_A0_Q004_R071,0,d7c825cc4b9b1af8dc607e228ca545f60e1503d5503b718e4c9491fd3c5cf91e,VALID,3,-49.61339085672709,-43.47751767832855,-44.78985502083121,-6.135873178398533,-1.3123373425026585,False,49.395475551659054,formal_m1_center_not_selected,eb78c3dbdd70b65f360119e31a6ebe081164b4e9e221c34827e455f77804b131,d444150fa0416f23ada4a77e33f91db0da985d64e2b12096993cccc0bd884877,79a1569b938bf45aacf5b2b2136b639bf3d8b485eb5bf4d529957f8fd0354324
F3B5_HO_D1173,1173,BASELINE,F3BBG_N030_A0_Q004_R074:NULL:PRIMARY,F3BBG_N030_A0_Q004_R074,0,7e9c3c301c65e9234f55c28aad807c470cd3ab6310362f29e16c9b6fadc0205e,VALID,3,-55.732571807473086,-48.60107741682113,-50.736311389480335,-7.131494390651959,-2.135233972659208,False,51.61953641156609,formal_m1_center_not_selected,5c40b9e0d5cc5bd4aa6b494a9b785c52586d5eb029b5e1a2d054b2ef6a106b31,f73ca4676782c98fa984f830af6ab45293d760df09cf2f88bfe3a8795d549d3b,d8b02d960d2a11eb113a5f787e5163be3b60bc771d3bdc57eda018223ecc4ebf
F3B5_HO_D1174,1174,BASELINE,F3BBG_N030_A0_Q004_R074:POS:PRIMARY,F3BBG_N030_A0_Q004_R074,0,5b6b7039327c4c68519b427f88512696cccbc2fd527631fff56ae9590372fb35,VALID,3,-53.11210375866177,-46.49749081956246,-47.93116754381978,-6.61461293909931,-1.4336767242573245,False,62.853375212839694,formal_m1_center_not_selected,c985846165a6810d545f8e92aaa9c4112fdfa3b968e873903cb45f93a088ff2c,aceb25fb1c5930d0692d898e037399ef3275c638642f7feb5d677f11efb8d0be,fbab6ab6e69327581004e72e94b98f87605e416cc75daeff29d4b9fff68dfc36
F3B5_HO_D1175,1175,BASELINE,F3BBG_N030_A0_Q004_R076:NULL:PRIMARY,F3BBG_N030_A0_Q004_R076,0,2380ab984942a5e3d6c22e2ad195053561249972961165452d800e85fcf5d4b6,VALID,3,-56.5698471622082,-49.11572859793668,-51.371740719749255,-7.454118564271518,-2.2560121218125744,False,49.36309474131235,formal_m1_center_not_selected,cdaf39354fe9ddda6e6ec7995ead8c07f23087e764131a3c6460ecd64d76d158,3294dd930474aa75d142294ae19133d127baec392265fa5e828f8589b241c4f5,f9fb57935e01515a70d7aff88812d108224738d602d144c7cdd6c9b714525e89
F3B5_HO_D1176,1176,BASELINE,F3BBG_N030_A0_Q004_R076:POS:PRIMARY,F3BBG_N030_A0_Q004_R076,0,ce55d81f8eec65b4b6d1b988a3a8d98940aeb6bd19d5df6d7408af8e2d5564d3,VALID,3,-57.15378140260577,-49.76843166725385,-52.0911974071191,-7.385349735351923,-2.322765739865247,False,49.29308795154987,formal_m1_center_not_selected,4bc2db9b24288c51bdc6d9a27b54b5f68aca2430d9d572baf0767d308905081b,e695939080aa81cadcd1910244346fc17477c77ad010dd039a302bb617728113,347070bddb694f2e603ff712319961e4601b76dbbee7f8d8b7cb463a5eff5760
F3B5_HO_D1177,1177,BASELINE,F3BBG_N030_A0_Q004_R078:NULL:PRIMARY,F3BBG_N030_A0_Q004_R078,0,48157958d838edf9969e843f7aa500513f0e7b83484b4a5a5c2d9f8e5880f5d1,VALID,3,-55.82399587555858,-48.861618996156366,-50.85321311985291,-6.962376879402214,-1.9915941236965438,False,40.0,formal_m1_center_not_selected,39f082948640287df6eca14d9617e528f0b50091ad00147c1141942a57da4455,358ea6405de93c8b5639d847883274dbd4d7d47d1424dddebac4d3cc6573c8e8,fc1437a220617e65691ed58ce600ad64fddbd705bd1e3418946ac234f493a190
F3B5_HO_D1178,1178,BASELINE,F3BBG_N030_A0_Q004_R078:POS:PRIMARY,F3BBG_N030_A0_Q004_R078,0,d3f6d20582c0e3b601c5375896bf2506d3423b2381c3f3a6932b9b01d301d1ba,VALID,3,-51.11845481978522,-44.54072449166533,-46.14018332630921,-6.577730328119891,-1.5994588346438832,False,61.26431857223531,formal_m1_center_not_selected,5586afe6479f14345b301a9b43c122f526733440941bc6fd93bde0e7cc559687,c0e7131c3e974eef42e81f27b6e063e0c7226ba14070d836fc14ea0830e451ef,6a932d90b1c76c7b3ed22f433582304b00b77316857196bb39a6ec880b12a5fd
F3B5_HO_D1179,1179,BASELINE,F3BBG_N030_A0_Q004_R079:NULL:PRIMARY,F3BBG_N030_A0_Q004_R079,0,9d94f84e9982779c2a5502deca487d0756e3088b08b28b186e7c4682ddd0f81f,VALID,3,-56.70566801873399,-49.455020678542795,-51.705508215294515,-7.250647340191193,-2.25048753675172,False,44.334209163423544,formal_m1_center_not_selected,225d0e95924ab804374308ef0d2a2b9d16d8f5d480a7bb00a0d277ba7427e5e4,424319429fcd964f46fdfdf521559ef281365e5cfc5cc5eb5744fffe80df7268,e708256a06b463c37db45312520bc6b39b571268320300e6098fd5e60ed7567c
F3B5_HO_D1180,1180,BASELINE,F3BBG_N030_A0_Q004_R079:POS:PRIMARY,F3BBG_N030_A0_Q004_R079,0,888514678c2557b4e210889af9af3a942f5682d7fd712b0944771f346edbee46,VALID,3,-57.317709513726406,-50.0174930092909,-52.235731931742976,-7.300216504435504,-2.2182389224520733,False,44.339965748609636,formal_m1_center_not_selected,f61e708dcc95006ff7a3bde8c5d37e0d9aad9a763bd62be78b3b91cff447c602,a7ed3a6e7f194272ecb66edcf9dcc79bdf4b941f155518f8a92230c92d1a04ca,3911dfdf7a556ecbc2da596c034eb6159417ab0b0dfdb885e2e54c58ffae69e6
F3B5_HO_D1181,1181,BASELINE,F3BBG_N030_A0_Q004_R080:NULL:PRIMARY,F3BBG_N030_A0_Q004_R080,0,96bc5e45ee3a9c67c0fc7da5cc7ce68dda4844212ee1e4417e1197cec395eba5,VALID,3,-57.51201187322139,-50.05328099988337,-52.3976139929475,-7.45873087333802,-2.3443329930641283,False,75.3892712646932,formal_m1_center_not_selected,f404aec611dbd3714290e0afbc20f398f201a4ff530692ca1f9b8395d83bc81f,609125674363b3f96df45224124cc2da7130969dd3a19732f5512b6ab09c2c47,e24eaff704487f7dc27914b4cab36a7239715eb1575908ff78ef3300f4670a20
F3B5_HO_D1182,1182,BASELINE,F3BBG_N030_A0_Q004_R080:POS:PRIMARY,F3BBG_N030_A0_Q004_R080,0,060b08f2c6a0fa88208e3f6318e0a4cef8cb8d3a76eeb2ab9e61b9e29448e6a0,VALID,3,-58.638180923827754,-51.68318336683579,-53.574780050133924,-6.954997556991962,-1.8915966832981326,False,77.79690298511599,formal_m1_center_not_selected,6d718ac3ca08cacef8a24f277b7e20562750814fb3446d53745388ffeed34b8c,7c2baf859b31f203cb974b66fa55b5db2e90b187f343e37091568156350e0d67,159b68c178314063e3553797899a25133ffcd487ce8966ffbd08e08183854fe5
F3B5_HO_D1183,1183,BASELINE,F3BBG_N030_A0_Q004_R081:NULL:PRIMARY,F3BBG_N030_A0_Q004_R081,0,87b53e0696aadbaeb0cbf7bdb6d602f06a22739b66302bb452e77fb9232a0312,VALID,3,-56.98994412692114,-49.98981725483234,-52.07229610257136,-7.000126872088799,-2.0824788477390186,False,40.0,formal_m1_center_not_selected,5279d7424319fb2f2a1e134abb3f835036c068d15afe399ca2777158113213ed,aa321e2b16ebec513b054646c5d75b54a339bd40cbc0b8d839f6b879e8dffabe,b7c822ce140a77a822a698022650ab7c9a58838cfd12d5700faf317dd3dc0488
F3B5_HO_D1184,1184,BASELINE,F3BBG_N030_A0_Q004_R081:POS:PRIMARY,F3BBG_N030_A0_Q004_R081,0,a6d684646c1009a9e490ecfa2086783ef35da289e29c0dcb84c165a92bd33b99,VALID,3,-58.29155063495692,-51.239290105133136,-53.3933372367343,-7.0522605298237835,-2.1540471316011605,False,40.0,formal_m1_center_not_selected,51161edbb69e8dd70606015be485e10e65c0d37fe826b0f3e66f69350343572b,9969e399927e03cd86ef3bef99a77c3229f8a6dc5c5aed055b094f142c80a311,acd9793936c5ad8fda18cea258cd504d7ff10a9a6b28f6fd71afa2f6925165ec
F3B5_HO_D1185,1185,BASELINE,F3BBG_N030_A0_Q004_R084:NULL:PRIMARY,F3BBG_N030_A0_Q004_R084,0,ec0f0e4b918a0f0139394be1929bca2db58205fb21f89048b4453ace33280e18,VALID,3,-60.75774889156535,-53.26120640245455,-55.67365667012264,-7.4965424891108015,-2.412450267668092,False,50.060885913298385,formal_m1_center_not_selected,af80c7d210a848b65eb6e7ee3f0074514e47a6d9b0669a02fda7fc2012f967a6,5894d9733e7e3c142a67f796018e4cda852c83c0bd64f0c31ef87a30223b128d,cbfdce916b18a5476d7d46d6bc1c1497ea95712d93a95133d5956e0d3b913bd1
F3B5_HO_D1186,1186,BASELINE,F3BBG_N030_A0_Q004_R084:POS:PRIMARY,F3BBG_N030_A0_Q004_R084,0,a24d418d1e879087daac216095f2a019715c8189a9b1afd05ea8f8f87b9a08a7,VALID,3,-61.85277780053094,-54.39083895611128,-56.82377967726181,-7.461938844419656,-2.43294072115053,False,50.10905126807527,formal_m1_center_not_selected,be0f8d505aa02af0143da419ae472112fcd32f14afaa533450732e2806df33bd,d676116b07a8269de81510b59864092f6b261057f494b72a9b68cf129ff30046,c75c7f6bfeed3f6d6f0938def91f76578a512f3290e10d4c67389c81292e5202
F3B5_HO_D1187,1187,BASELINE,F3BBG_N030_A0_Q004_R085:NULL:PRIMARY,F3BBG_N030_A0_Q004_R085,0,40cd3d62fd874786e7e7c901d2349039018e9a510ef1b5e1b2045c907f3b5721,VALID,3,-58.33832714505418,-50.74669360830643,-53.33570339047314,-7.59163353674775,-2.5890097821667126,False,55.20785121538445,formal_m1_center_not_selected,caccabb08b378d9beb37411b6db4fd584d84e024943e1257841b01835a0a8372,17f1585a646a7e270ebc215791a5b351a04e66d99b7ab9f5e7d4cbb66a92497b,267009b7e29dbf54e6cf753b3c35036e4c0747723b68119beda0286d4a5b1a3f
F3B5_HO_D1188,1188,BASELINE,F3BBG_N030_A0_Q004_R085:POS:PRIMARY,F3BBG_N030_A0_Q004_R085,0,13516f220c7f25a7453bb15c53a1d0a9934e88f5133e13c9234140e9a1c903b7,VALID,3,-60.16415526310299,-52.61844410120959,-55.32964498465195,-7.545711161893401,-2.711200883442359,False,55.2217121310944,formal_m1_center_not_selected,20479af23c125c13ff501dbaf6b4b5059434724822d885d18fbae91af157b493,ea51e137ffe69735b27f9875f61237dbf5927474fee402d455144e790ef9858b,931a5f795ad955b3caec01ba19c0582df4c4864ab2ae6949c9f065e43ed374b9
F3B5_HO_D1189,1189,BASELINE,F3BBG_N030_A0_Q004_R087:NULL:PRIMARY,F3BBG_N030_A0_Q004_R087,0,f7541d2fa24e409ae333c19ad783f9148cf40b8e976d04e7e94d8c7787983372,VALID,3,-57.55865818480714,-50.56382910152898,-52.585869333822146,-6.994829083278162,-2.0220402322931648,False,57.17283029953259,formal_m1_center_not_selected,3cccc0896f5b6a3e50394adb6a1f6ace3733bab6b811c39dc89454342b524cbb,c20fd712221adaace328019f1ec0548fa2588cb6c388083345880d5867f135e9,40491ca3b1193190fbb5d990e3cfed3574611eb244322558212e0e70eda5591b
F3B5_HO_D1190,1190,BASELINE,F3BBG_N030_A0_Q004_R087:POS:PRIMARY,F3BBG_N030_A0_Q004_R087,0,f6a6c99e4cd268b342dba887d90cf7e57526e5e7c4b3c30fe71e4e15593e75fa,VALID,3,-54.268645369740064,-47.0480843576796,-49.121219509045595,-7.220561012060465,-2.073135151365996,False,111.06510300648439,formal_m1_center_not_selected,3a01d9849f4aa694952b844e40de271848c31e43dac65650e6358f0afc5c9812,1cea5f391aa16a2ac22c5102f9498034ed87d3b631712e276864d53be224e74b,afa58993f3c4fedcd91af390d1279ac3fff82b3b645e2d108b8e0206d571845c
F3B5_HO_D1191,1191,BASELINE,F3BBG_N030_A0_Q004_R091:NULL:PRIMARY,F3BBG_N030_A0_Q004_R091,0,df8b031e3fc8a9aba038ba0e50e78aa6b5b9c9d42aa5282df3918dba6437dcca,VALID,3,-56.80416942315135,-49.52563639242521,-51.63922118371012,-7.2785330307261376,-2.1135847912849073,False,50.34209111414897,formal_m1_center_not_selected,5e9331b18c3b936ab2a72eced7b112a4d6a17ab7e46403027fd7b7fdf5dbfca9,4969621388662a955a2b8c9bb5f92c3ed5331d285c692d68b5eeb16f5b396254,eeb7ab2065a25520fb4c29b30e9b80abad23815027d7f7051ab84c0cd1d715f7
F3B5_HO_D1192,1192,BASELINE,F3BBG_N030_A0_Q004_R091:POS:PRIMARY,F3BBG_N030_A0_Q004_R091,0,b73f247f86ca8f7409e09571d132835e44f73c9c1b875dd4b90d8dcf30b9a8b4,VALID,3,-57.37594041926905,-50.272239993334,-52.56442577491636,-7.1037004259350525,-2.2921857815823614,False,70.94021301873646,formal_m1_center_not_selected,dc1953cb89daca6927880a90b1ef21ca2884bd7e6faafc6e5b5e9c7ed2a779a2,1fc1b97de04813b6796cb649e248fc7fe7aff7fdda0b23d8fe1d64253a5ada21,59be564fbd789298a92fa48535053274832d122af81953d40f1be18e5fe6f09f
F3B5_HO_D1193,1193,BASELINE,F3BBG_N030_A0_Q004_R094:NULL:PRIMARY,F3BBG_N030_A0_Q004_R094,0,fc6d0a05ffe1c428b27198e68525996938cebe86cea014d3acb2e105cb49a64a,VALID,3,-59.115743557549884,-51.38396744749332,-53.95818630339966,-7.731776110056565,-2.574218855906338,False,63.47284631711968,formal_m1_center_not_selected,1622a43c4ab2375536c0ae41816be3e8a7454f9ef1b9985585d724ad66e59677,adffc643139c4efdfea959ac236a85606a0e205dbf2bf70177310f79535f9ce8,e86f4b86913385e0a652304ae0e98e8bdacf268bcd0af3de37ccdc651e1a8eaf
F3B5_HO_D1194,1194,BASELINE,F3BBG_N030_A0_Q004_R094:POS:PRIMARY,F3BBG_N030_A0_Q004_R094,0,8aac55b657a53b74f16d896d746f3b0121c12a298b43bd2fd86a2728404f75d2,VALID,3,-61.751603268309786,-54.24080847099509,-56.78614454397125,-7.510794797314695,-2.5453360729761556,False,135.15475033747137,formal_m1_center_not_selected,98be885528c24feccfab9f7e7a33577bc86913bd941b830d69909fbcd0bebef6,bfc7249864f6cb1113e3ae257307f3d9a031a02967a308606ca4fe26e9615b53,406f5673d3c2ac76c1c565646f4976f071f9b9a2ce84be3ce467ffba96bb28d4
F3B5_HO_D1195,1195,BASELINE,F3BBG_N030_A0_Q004_R096:NULL:PRIMARY,F3BBG_N030_A0_Q004_R096,0,a33a44efcf515aae521ced96a219d82335ff5ae3bd81cfd22647f063ea9f26f4,VALID,3,-58.79615942908445,-51.24007271359103,-53.69068081353129,-7.556086715493414,-2.450608099940254,False,40.0,formal_m1_center_not_selected,632a7715fd9de2f0954b97324b094e709db3a0c63e5e9e0d7fcff30983e0a043,f4cdc90913cad02e5868256baac5a85c031e4b5199c5e7b2093221c55940cf3a,ef624d3b3bae6783af4e44251355064924f0042cbc533ce0282dcac506ad1208
F3B5_HO_D1196,1196,BASELINE,F3BBG_N030_A0_Q004_R096:POS:PRIMARY,F3BBG_N030_A0_Q004_R096,0,3fbc289a2263f90a54ffd968b9c4f03f6627456be53eaf86fb42434984406718,VALID,3,-61.459084656900636,-54.02624812315484,-56.38819728977937,-7.4328365337457925,-2.3619491666245267,False,70.16790020353632,formal_m1_center_not_selected,bbffd350cefc948a69aafaddac14537bf0956347a6f483d29ef49c0a050b004e,0c5d655ce669a5ec72d7e2c19fe2c7aba21edf079fe5efad87e2ba2877b6fba5,7187f77e95b89a36a25fd6b4d2407d4b2e863165941ae94e14b2bdc293b9fa3b
F3B5_HO_D1197,1197,BASELINE,F3BBG_N030_A0_Q004_R097:NULL:PRIMARY,F3BBG_N030_A0_Q004_R097,0,eefde1550b1e9aa6e28efe5d26b32105e6669916021ae9c0dd71276aae2c965b,VALID,3,-55.78046652588635,-48.109313369286625,-50.774643932845294,-7.671153156599722,-2.665330563558669,False,40.0,formal_m1_center_not_selected,0efe50a4c41d4912acc94313aa594eef8a64ff73f7a3404df913967379e88a47,92d144a13e89b568377bb4888acb39a4409ad76a5659113fc4c4365a3cec7fb8,343bd4b299d231601190ee3f5ef54f9f9370ad1c49a34323fc3b6bb6387c550c
F3B5_HO_D1198,1198,BASELINE,F3BBG_N030_A0_Q004_R097:POS:PRIMARY,F3BBG_N030_A0_Q004_R097,0,5545ace95309b009a9e5f3168907f68fb936fa6c06f69c39c0baa7c8c154f6f9,VALID,3,-55.44285236844637,-47.81571137624158,-50.31265641436091,-7.627140992204787,-2.4969450381193283,False,273.6400207829328,formal_m1_center_not_selected,231d2b5ca708c58f5d50c283b7ba37857a64d64c7704fa0424c3ddc9a1d2bfc8,c25812e22ec2f529fd095837fde24f9d9d29c8c2341d6b1e71bafe08056c8638,ca001465e37558009fcb169a25fde12422a13250a2d5c76ec19992ef4a921c69
F3B5_HO_D1199,1199,BASELINE,F3BBG_N030_A0_Q004_R100:NULL:PRIMARY,F3BBG_N030_A0_Q004_R100,0,d97d6c92a133237f97315fde46163a257301e5f5b8abfcdabc80d83496df3e69,VALID,3,-55.922954468134485,-48.571140719465554,-50.93519980989252,-7.351813748668931,-2.364059090426963,False,45.67739944864318,formal_m1_center_not_selected,30bfe060b08fab801f1a2be58589bde0db2f464d37fffe35a534812afe36033d,dda58f3730f90c1d0719a22b588a08346720d76051f042837e33e002e128c228,5d3f41d1d1172d6dadb4a73600d82d63bb3bee0f8feb3c2861df05186e70c29c
F3B5_HO_D1200,1200,BASELINE,F3BBG_N030_A0_Q004_R100:POS:PRIMARY,F3BBG_N030_A0_Q004_R100,0,4fd4cb41eb0f5627c5e399363cbfbc1e117b06430d2208fa1b35a357e787d970,VALID,3,-53.96623874531187,-47.96791392291963,-50.11415760657828,-5.998324822392242,-2.1462436836586534,False,53.437970666990225,formal_m1_center_not_selected,27f46d269d7120be689f485c90f8b8cb4b9ffaaf27daf76a54afb2d20e2b6c90,4f737581000e8c39d4451dbc40e82ce16fc4266c48a106a9ccb58bf4aa6bfbb7,48cc760b3260f4f15583190786ebc6c80d53865adac89430ea5cd0866edd28af
F3B5_HO_D1201,1201,BASELINE,F3BBG_N030_A1_Q001_R001:NULL:PRIMARY,F3BBG_N030_A1_Q001_R001,0,fecae07b97d59973737a84447a8c5cfcb8b644038400a19e1162e35b3511314a,VALID,3,-58.0339989206932,-50.37473576111999,-53.006812098737804,-7.659263159573207,-2.6320763376178107,False,295.91067035384833,formal_m1_center_not_selected,5eda725c9443ef37d34495988ae06f8a0054239b6b64d9ef8150cd6d7d25f998,5da4296874664bf0a10c012b626d7f98098d15e900e7ab459806f885fd174bfc,70348c40c13fb953f62b1dc6bd71fd3b18abca906ec168a7faeb7ee0008aca7c
F3B5_HO_D1202,1202,BASELINE,F3BBG_N030_A1_Q001_R001:POS:PRIMARY,F3BBG_N030_A1_Q001_R001,0,3c305de26ba816c30ee2581604c88a0c30a30893037348bcabbd775eba04d012,VALID,3,-58.86514167257405,-51.24225581271526,-53.8814431288676,-7.6228858598587905,-2.639187316152345,False,299.99999999999994,formal_m1_center_not_selected,7b95a524f1f70570661adf47b53c5d02adc1e16111ec96332bf047421c6bb1fc,73080220bb585e3668e074bf9c4f764fa5a6802d16d648b45554b457412398a1,998dd0cb70fe761c5b05ee53afca11e8acf3e11fda670e9fdde3b0c3f90c8ef5
F3B5_HO_D1203,1203,BASELINE,F3BBG_N030_A1_Q001_R004:NULL:PRIMARY,F3BBG_N030_A1_Q001_R004,0,e8cd83e1c920b7cf01428b8a086b730daf98b907ea3ca08aa8fb4ca0f7585ec9,VALID,3,-58.750662574932456,-51.435249329363415,-53.71751324281499,-7.31541324556904,-2.2822639134515725,False,48.140702029424396,formal_m1_center_not_selected,e5059edb42a9494173d85523180a43203e27f0ce1f0919d33bb8accc0e9516b9,f25fed7920b5b3b60a0faf06d54cd83ca22a449040724d94ee9b0aaffb77115f,bb4dda19b82bc9431477998412328b20b6dbf589af16517db691f332664dad3e
F3B5_HO_D1204,1204,BASELINE,F3BBG_N030_A1_Q001_R004:POS:PRIMARY,F3BBG_N030_A1_Q001_R004,0,e3ae528c42c88a80ec05173b568aefee4d6f7c0cbc85bfa4de09e9dded91f5c0,VALID,3,-58.00731604744535,-50.6877286396956,-52.946193427384216,-7.319587407749751,-2.2584647876886166,False,48.145573846500795,formal_m1_center_not_selected,14e2e413ed8ad57fd0f50606c43411ee9cd7eb5bb0e1359e50562401ee54c56f,191775d6a0838a9cd6b8bede2c405b76b562ccded750e6b7e5c453913296b787,a31ef2d98cc95d8926abd1a5de9ab3451458d5c4dc9c9b371a5f23a8bdf23716
F3B5_HO_D1205,1205,BASELINE,F3BBG_N030_A1_Q001_R006:NULL:PRIMARY,F3BBG_N030_A1_Q001_R006,0,dc7df659c4f911af5a1311be60dd2e547a3ec0ba8712d342531b2efdc48aeb59,VALID,3,-56.82872364880754,-49.210846013832025,-51.642207085693826,-7.617877634975514,-2.431361071861801,False,92.35629020742192,formal_m1_center_not_selected,3ef79ee995570769919c863f06e49feb233576047d177b62c4b9a7cecded4ada,3c1f82f2601afecc4a03690e191e85a9bcdfe3152fe57ca7eef9d7c460f19933,b3cae296b1d4df38ac526ba9050dd1ccf274791f8c1b0b6425756859755369e4
F3B5_HO_D1206,1206,BASELINE,F3BBG_N030_A1_Q001_R006:POS:PRIMARY,F3BBG_N030_A1_Q001_R006,0,58e28a0893f3e9faea036d0f7b167e2b95158c37e1587ebbf0daf5565dcde58a,VALID,3,-57.48264666693436,-49.93200787170561,-52.28524314712661,-7.55063879522875,-2.3532352754209995,False,90.73201432459281,formal_m1_center_not_selected,9aacbbfe796e6a2b4771f0c199b00dd93d03fe49a4110d1a1eee3c45ae3e691f,fdc6654de4e4646c1e8668947ef243e67dda25d1abc3b766d942f6643b794e64,442e8444874772e0407c58233af24923239cb75d6197c30c24247d60d7661169
