variant_id,variant_order,primary_planned_decision_id,event_id,pair_id,observational_role,window_variant_id,processing_profile_id,flux_product,quality_policy,detrending,source_fits_filename,source_fits_sha256,baseline_start_index,baseline_peak_index,baseline_end_index,shifted_start_index,shifted_end_index,raw_n_samples,retained_n_samples,removed_nonfinite_count,removed_quality_count,peak_in_raw_window,peak_retained,retained_index_start,retained_index_end,retained_indices_consecutive,retained_indices_sha256,time_strictly_increasing,time_has_duplicates,median_cadence_s,max_interval_deviation_s,detrend_beta0,detrend_beta1,detrend_scale,admissibility_status,admissibility_reason,diagnostic_flags_json,eligible_payload_order,payload_start_offset,payload_end_offset,time_sha256,flux_sha256,all_finite,materialization_status,error
F2V000718,718,F2D000718,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSm1,P03,SAP,q0_native,none,tess2022164095748-s0053-0000000160619243-0226-a_fast-lc.fits,383de5bc2c295e31fb9194cb712089f26229333c2c685e724659dc519f5cfe3b,43229,43232,43272,43228,43272,45,43,0,2,True,True,43228,43272,False,2932c325e14f285f75cf4c53fc729347190c2e1bd856a553266de7d9d0b3430b,True,False,19.999859773088247,19.999859812378418,,,,IRREGULAR_SAMPLING,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":43232,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[43228,43272],""retained_count"":43,""time_regular_atol_s"":0.001,""time_reindexed"":false}",,,,,,,INPUT_INADMISSIBLE,
F2V000719,719,F2D000719,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSm1,P04,PDCSAP,finite_all,linear_residual_plus_one,tess2022164095748-s0053-0000000160619243-0226-a_fast-lc.fits,383de5bc2c295e31fb9194cb712089f26229333c2c685e724659dc519f5cfe3b,43229,43232,43272,43228,43272,45,45,0,0,True,True,43228,43272,True,c088d2ec40373a95c06c50af8a47774102c35d888483f015b2e30bb859af3eba,True,False,19.999859773088247,1.0058283805847168e-05,4656.333203125001,0.07777013604018514,4656.12255859375,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":43232,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[43228,43272],""retained_count"":45,""time_regular_atol_s"":0.001,""time_reindexed"":false}",473,26542,26587,5244e3d232f72a576bdd506f298faba2f37cbb8b6f100d89ef604feb7197eb26,b9a3da900a8f7e994d5606a109c518eec7a9f52761617d22e6f66ab3028efd19,True,MATERIALIZED,
F2V000720,720,F2D000720,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSm1,P05,SAP,finite_all,linear_residual_plus_one,tess2022164095748-s0053-0000000160619243-0226-a_fast-lc.fits,383de5bc2c295e31fb9194cb712089f26229333c2c685e724659dc519f5cfe3b,43229,43232,43272,43228,43272,45,45,0,0,True,True,43228,43272,True,c088d2ec40373a95c06c50af8a47774102c35d888483f015b2e30bb859af3eba,True,False,19.999859773088247,1.0058283805847168e-05,4144.379519314238,0.06677431576505082,4143.39111328125,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":43232,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[43228,43272],""retained_count"":45,""time_regular_atol_s"":0.001,""time_reindexed"":false}",474,26587,26632,5244e3d232f72a576bdd506f298faba2f37cbb8b6f100d89ef604feb7197eb26,4e8bc74fc77590abee441d2cbcae17f84b8cbec4c81475a40e94defcb7736ced,True,MATERIALIZED,
F2V000721,721,F2D000721,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSp1,P00,PDCSAP,finite_all,none,tess2022164095748-s0053-0000000160619243-0226-a_fast-lc.fits,383de5bc2c295e31fb9194cb712089f26229333c2c685e724659dc519f5cfe3b,43229,43232,43272,43230,43272,43,43,0,0,True,True,43230,43272,True,92c13215d0fc1e96f5611307a0c5ca028622cce5acf23e6a33f663b703f92054,True,False,19.999859773088247,1.0058283805847168e-05,,,,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":43232,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[43230,43272],""retained_count"":43,""time_regular_atol_s"":0.001,""time_reindexed"":false}",475,26632,26675,2c35eec60220582623038397c183e8c783223fbff485ad6cc2f20d80a8b499c9,fcaa90992f6fa2ff5db5f25aed26fd5eacefe946ba7123ecd25e9a3eb23e50c9,True,MATERIALIZED,
F2V000722,722,F2D000722,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSp1,P01,SAP,finite_all,none,tess2022164095748-s0053-0000000160619243-0226-a_fast-lc.fits,383de5bc2c295e31fb9194cb712089f26229333c2c685e724659dc519f5cfe3b,43229,43232,43272,43230,43272,43,43,0,0,True,True,43230,43272,True,92c13215d0fc1e96f5611307a0c5ca028622cce5acf23e6a33f663b703f92054,True,False,19.999859773088247,1.0058283805847168e-05,,,,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":43232,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[43230,43272],""retained_count"":43,""time_regular_atol_s"":0.001,""time_reindexed"":false}",476,26675,26718,2c35eec60220582623038397c183e8c783223fbff485ad6cc2f20d80a8b499c9,0dad12e9da108819ba537b66b151af33327bedb268aabc2912dee2102005c626,True,MATERIALIZED,
F2V000723,723,F2D000723,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSp1,P02,PDCSAP,q0_native,none,tess2022164095748-s0053-0000000160619243-0226-a_fast-lc.fits,383de5bc2c295e31fb9194cb712089f26229333c2c685e724659dc519f5cfe3b,43229,43232,43272,43230,43272,43,41,0,2,True,True,43230,43272,False,1df2502812214ece95a7567deb7062f468535dd4000cf5f4d1396246f93b13cc,True,False,19.999859773088247,19.999859812378418,,,,IRREGULAR_SAMPLING,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":43232,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[43230,43272],""retained_count"":41,""time_regular_atol_s"":0.001,""time_reindexed"":false}",,,,,,,INPUT_INADMISSIBLE,
F2V000724,724,F2D000724,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSp1,P03,SAP,q0_native,none,tess2022164095748-s0053-0000000160619243-0226-a_fast-lc.fits,383de5bc2c295e31fb9194cb712089f26229333c2c685e724659dc519f5cfe3b,43229,43232,43272,43230,43272,43,41,0,2,True,True,43230,43272,False,1df2502812214ece95a7567deb7062f468535dd4000cf5f4d1396246f93b13cc,True,False,19.999859773088247,19.999859812378418,,,,IRREGULAR_SAMPLING,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":43232,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[43230,43272],""retained_count"":41,""time_regular_atol_s"":0.001,""time_reindexed"":false}",,,,,,,INPUT_INADMISSIBLE,
F2V000725,725,F2D000725,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSp1,P04,PDCSAP,finite_all,linear_residual_plus_one,tess2022164095748-s0053-0000000160619243-0226-a_fast-lc.fits,383de5bc2c295e31fb9194cb712089f26229333c2c685e724659dc519f5cfe3b,43229,43232,43272,43230,43272,43,43,0,0,True,True,43230,43272,True,92c13215d0fc1e96f5611307a0c5ca028622cce5acf23e6a33f663b703f92054,True,False,19.999859773088247,1.0058283805847168e-05,4662.2073037790715,0.04636233093945422,4658.29638671875,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":43232,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[43230,43272],""retained_count"":43,""time_regular_atol_s"":0.001,""time_reindexed"":false}",477,26718,26761,2c35eec60220582623038397c183e8c783223fbff485ad6cc2f20d80a8b499c9,86df2a625288f491f0e2e1f47ad70401df217abd8144a9ea7e98388fed612c9d,True,MATERIALIZED,
F2V000726,726,F2D000726,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSp1,P05,SAP,finite_all,linear_residual_plus_one,tess2022164095748-s0053-0000000160619243-0226-a_fast-lc.fits,383de5bc2c295e31fb9194cb712089f26229333c2c685e724659dc519f5cfe3b,43229,43232,43272,43230,43272,43,43,0,0,True,True,43230,43272,True,92c13215d0fc1e96f5611307a0c5ca028622cce5acf23e6a33f663b703f92054,True,False,19.999859773088247,1.0058283805847168e-05,4149.440174191498,0.039680790824358915,4146.3154296875,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":43232,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[43230,43272],""retained_count"":43,""time_regular_atol_s"":0.001,""time_reindexed"":false}",478,26761,26804,2c35eec60220582623038397c183e8c783223fbff485ad6cc2f20d80a8b499c9,23e15589a5506d192c44d219aa83aaff6cd72d4c244dd097444c6ac7a95821a9,True,MATERIALIZED,
F2V000727,727,F2D000727,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSp2,P00,PDCSAP,finite_all,none,tess2022164095748-s0053-0000000160619243-0226-a_fast-lc.fits,383de5bc2c295e31fb9194cb712089f26229333c2c685e724659dc519f5cfe3b,43229,43232,43272,43231,43272,42,42,0,0,True,True,43231,43272,True,67d3ccf77bf117056ea9b8218f28cca81ed9bac8b361d29859b03e1648fbe93b,True,False,19.999859773088247,1.0058283805847168e-05,,,,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":43232,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[43231,43272],""retained_count"":42,""time_regular_atol_s"":0.001,""time_reindexed"":false}",479,26804,26846,b6e6b809e3a195fc7cf38204faf5770505f89aa3f2ef1641220a89a9bd23d07b,6a70fe075c3aa1efab2a2547316688c299c2210dc0fe8a816b94c07238fe6d7c,True,MATERIALIZED,
F2V000728,728,F2D000728,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSp2,P01,SAP,finite_all,none,tess2022164095748-s0053-0000000160619243-0226-a_fast-lc.fits,383de5bc2c295e31fb9194cb712089f26229333c2c685e724659dc519f5cfe3b,43229,43232,43272,43231,43272,42,42,0,0,True,True,43231,43272,True,67d3ccf77bf117056ea9b8218f28cca81ed9bac8b361d29859b03e1648fbe93b,True,False,19.999859773088247,1.0058283805847168e-05,,,,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":43232,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[43231,43272],""retained_count"":42,""time_regular_atol_s"":0.001,""time_reindexed"":false}",480,26846,26888,b6e6b809e3a195fc7cf38204faf5770505f89aa3f2ef1641220a89a9bd23d07b,266eafecdf3818bc3f13b7a1fdddaff63c8c55d125ab47610a1a5466cd16cf59,True,MATERIALIZED,
F2V000729,729,F2D000729,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSp2,P02,PDCSAP,q0_native,none,tess2022164095748-s0053-0000000160619243-0226-a_fast-lc.fits,383de5bc2c295e31fb9194cb712089f26229333c2c685e724659dc519f5cfe3b,43229,43232,43272,43231,43272,42,40,0,2,True,True,43231,43272,False,43059e0783069377acd3e642574d64662cc390f5dd02b084c8fdf1a59f7b7b0c,True,False,19.999859773088247,19.999859812378418,,,,IRREGULAR_SAMPLING,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":43232,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[43231,43272],""retained_count"":40,""time_regular_atol_s"":0.001,""time_reindexed"":false}",,,,,,,INPUT_INADMISSIBLE,
F2V000730,730,F2D000730,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSp2,P03,SAP,q0_native,none,tess2022164095748-s0053-0000000160619243-0226-a_fast-lc.fits,383de5bc2c295e31fb9194cb712089f26229333c2c685e724659dc519f5cfe3b,43229,43232,43272,43231,43272,42,40,0,2,True,True,43231,43272,False,43059e0783069377acd3e642574d64662cc390f5dd02b084c8fdf1a59f7b7b0c,True,False,19.999859773088247,19.999859812378418,,,,IRREGULAR_SAMPLING,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":43232,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[43231,43272],""retained_count"":40,""time_regular_atol_s"":0.001,""time_reindexed"":false}",,,,,,,INPUT_INADMISSIBLE,
F2V000731,731,F2D000731,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSp2,P04,PDCSAP,finite_all,linear_residual_plus_one,tess2022164095748-s0053-0000000160619243-0226-a_fast-lc.fits,383de5bc2c295e31fb9194cb712089f26229333c2c685e724659dc519f5cfe3b,43229,43232,43272,43231,43272,42,42,0,0,True,True,43231,43272,True,67d3ccf77bf117056ea9b8218f28cca81ed9bac8b361d29859b03e1648fbe93b,True,False,19.999859773088247,1.0058283805847168e-05,4664.927292596724,0.029852199642386192,4661.415283203125,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":43232,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[43231,43272],""retained_count"":42,""time_regular_atol_s"":0.001,""time_reindexed"":false}",481,26888,26930,b6e6b809e3a195fc7cf38204faf5770505f89aa3f2ef1641220a89a9bd23d07b,2ddd7f56945dc593b927945be6ed930ce7efaf0b714230e5a3110e5380eeb544,True,MATERIALIZED,
F2V000732,732,F2D000732,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSp2,P05,SAP,finite_all,linear_residual_plus_one,tess2022164095748-s0053-0000000160619243-0226-a_fast-lc.fits,383de5bc2c295e31fb9194cb712089f26229333c2c685e724659dc519f5cfe3b,43229,43232,43272,43231,43272,42,42,0,0,True,True,43231,43272,True,67d3ccf77bf117056ea9b8218f28cca81ed9bac8b361d29859b03e1648fbe93b,True,False,19.999859773088247,1.0058283805847168e-05,4151.776146298362,0.025491664453467962,4147.593994140625,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":43232,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[43231,43272],""retained_count"":42,""time_regular_atol_s"":0.001,""time_reindexed"":false}",482,26930,26972,b6e6b809e3a195fc7cf38204faf5770505f89aa3f2ef1641220a89a9bd23d07b,8eb7c13de2351b45c0ed6aa732e7808dcdcf3619cd277a8687cab1ad2d3ed0a8,True,MATERIALIZED,
F2V000733,733,F2D000733,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEm2,P00,PDCSAP,finite_all,none,tess2022164095748-s0053-0000000160619243-0226-a_fast-lc.fits,383de5bc2c295e31fb9194cb712089f26229333c2c685e724659dc519f5cfe3b,43229,43232,43272,43229,43270,42,42,0,0,True,True,43229,43270,True,f52f457419b81f7321e2ba90f235b82ddc848b8498535a281d93d95d0c6e2cc4,True,False,19.999859773088247,1.0058283805847168e-05,,,,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":43232,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[43229,43270],""retained_count"":42,""time_regular_atol_s"":0.001,""time_reindexed"":false}",483,26972,27014,1614fead69d227a7e34fa412b5308748f178eabf7d3f3125420e05b616d8d1df,0901c99aaea33637e410a295ba0ffd7f534df89ea980cd60be3cf8b5101e17c2,True,MATERIALIZED,
F2V000734,734,F2D000734,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEm2,P01,SAP,finite_all,none,tess2022164095748-s0053-0000000160619243-0226-a_fast-lc.fits,383de5bc2c295e31fb9194cb712089f26229333c2c685e724659dc519f5cfe3b,43229,43232,43272,43229,43270,42,42,0,0,True,True,43229,43270,True,f52f457419b81f7321e2ba90f235b82ddc848b8498535a281d93d95d0c6e2cc4,True,False,19.999859773088247,1.0058283805847168e-05,,,,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":43232,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[43229,43270],""retained_count"":42,""time_regular_atol_s"":0.001,""time_reindexed"":false}",484,27014,27056,1614fead69d227a7e34fa412b5308748f178eabf7d3f3125420e05b616d8d1df,2828bf1a4e049be3c920fca29ac89441a201ecd3113ea5b98ffbbf677434560a,True,MATERIALIZED,
F2V000735,735,F2D000735,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEm2,P02,PDCSAP,q0_native,none,tess2022164095748-s0053-0000000160619243-0226-a_fast-lc.fits,383de5bc2c295e31fb9194cb712089f26229333c2c685e724659dc519f5cfe3b,43229,43232,43272,43229,43270,42,40,0,2,True,True,43229,43270,False,34be302f7e3a5b7fa7fbdfeda113b7efd8ff36517c7ff4a9c419d0d88bccdb10,True,False,19.999859773088247,19.999859812378418,,,,IRREGULAR_SAMPLING,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":43232,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[43229,43270],""retained_count"":40,""time_regular_atol_s"":0.001,""time_reindexed"":false}",,,,,,,INPUT_INADMISSIBLE,
F2V000736,736,F2D000736,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEm2,P03,SAP,q0_native,none,tess2022164095748-s0053-0000000160619243-0226-a_fast-lc.fits,383de5bc2c295e31fb9194cb712089f26229333c2c685e724659dc519f5cfe3b,43229,43232,43272,43229,43270,42,40,0,2,True,True,43229,43270,False,34be302f7e3a5b7fa7fbdfeda113b7efd8ff36517c7ff4a9c419d0d88bccdb10,True,False,19.999859773088247,19.999859812378418,,,,IRREGULAR_SAMPLING,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":43232,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[43229,43270],""retained_count"":40,""time_regular_atol_s"":0.001,""time_reindexed"":false}",,,,,,,INPUT_INADMISSIBLE,
