series_id,condition_id,parent_id,block_id,ground_truth,n_samples,duration_s,red_noise_alpha,period_s,qpp_fraction,data_seed,external_optimizer_seed,decision_status,bic_m0,bic_m1,bic_m2,delta_bic_0_1,delta_bic_2_1,joint_margin,margin_limiting_model,bic_winner,qpp_selected,estimated_period_s,period_population_label,signed_period_error_s,absolute_period_error_s,relative_signed_error,relative_absolute_error
NWS001886,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S05_P080,NWB_A0_S05,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,5,0,VALID,-319.724033114551,-313.5431490027489,-311.80069717277024,-6.180884111802072,1.7424518299786769,-16.180884111802072,M0,M0,False,187.15646898976232,formal_m1_center_not_selected,107.15646898976232,107.15646898976232,1.339455862372029,1.339455862372029
NWS001887,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S06_P080,NWB_A0_S06,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,6,0,VALID,-337.4976271692906,-334.7224731732897,-332.43039914923344,-2.7751539960008813,2.2920740240562623,-12.775153996000881,M0,M0,False,299.99999999999994,formal_m1_center_not_selected,219.99999999999994,219.99999999999994,2.749999999999999,2.749999999999999
NWS001888,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S07_P080,NWB_A0_S07,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,7,0,VALID,-300.71892209411146,-300.77069168156146,-292.6616741380542,0.05176958744999638,8.109017543507264,-9.948230412550004,M0,M1,False,55.30694419161106,formal_m1_center_not_selected,-24.69305580838894,24.69305580838894,-0.30866319760486177,0.30866319760486177
NWS001889,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S08_P080,NWB_A0_S08,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,8,0,VALID,-329.3926184409466,-319.00440133178563,-321.2691747831912,-10.388217109160962,-2.264773451405574,-20.388217109160962,M0,M0,False,40.0,formal_m1_center_not_selected,-40.0,40.0,-0.5,0.5
NWS001890,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S09_P080,NWB_A0_S09,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,9,0,VALID,-350.8513907027682,-341.0498398584064,-343.19337164314976,-9.80155084436177,-2.1435317847433453,-19.80155084436177,M0,M0,False,258.58850446739166,formal_m1_center_not_selected,178.58850446739166,178.58850446739166,2.2323563058423956,2.2323563058423956
NWS001891,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S10_P080,NWB_A0_S10,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,10,0,VALID,-325.74650032595235,-317.69126151154575,-318.1312293478771,-8.055238814406607,-0.4399678363313342,-18.055238814406607,M0,M0,False,48.39412688589081,formal_m1_center_not_selected,-31.605873114109187,31.605873114109187,-0.39507341392636486,0.39507341392636486
NWS001892,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S11_P080,NWB_A0_S11,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,11,0,VALID,-354.2083109887452,-347.05310164080265,-346.5497384564743,-7.155209347942559,0.5033631843283501,-17.15520934794256,M0,M0,False,83.04255129961584,formal_m1_center_not_selected,3.0425512996158375,3.0425512996158375,0.03803189124519797,0.03803189124519797
NWS001893,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S12_P080,NWB_A0_S12,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,12,0,VALID,-333.62825083008346,-328.8190276963661,-325.49446094017856,-4.809223133717353,3.3245667561875507,-14.809223133717353,M0,M0,False,107.81814666362618,formal_m1_center_not_selected,27.81814666362618,27.81814666362618,0.3477268332953273,0.3477268332953273
NWS001894,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S13_P080,NWB_A0_S13,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,13,0,VALID,-322.80694573706495,-316.10247983006474,-314.79477840630875,-6.704465907000213,1.3077014237559865,-16.704465907000213,M0,M0,False,59.90040862430836,formal_m1_center_not_selected,-20.099591375691638,20.099591375691638,-0.2512448921961455,0.2512448921961455
NWS001895,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S14_P080,NWB_A0_S14,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,14,0,VALID,-314.6000508024843,-308.7457126542395,-307.2583049373684,-5.8543381482447785,1.4874077168711324,-15.854338148244778,M0,M0,False,106.64332946526015,formal_m1_center_not_selected,26.643329465260152,26.643329465260152,0.3330416183157519,0.3330416183157519
NWS001896,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S15_P080,NWB_A0_S15,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,15,0,VALID,-354.20403841281393,-355.14494541337933,-346.0505702834978,0.940907000565403,9.094375129881541,-9.059092999434597,M0,M1,False,74.23020802595505,formal_m1_center_not_selected,-5.769791974044949,5.769791974044949,-0.07212239967556186,0.07212239967556186
NWS001897,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S16_P080,NWB_A0_S16,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,16,0,VALID,-351.08082769352546,-340.5992541889252,-342.9535316603133,-10.481573504600249,-2.354277471388059,-20.48157350460025,M0,M0,False,70.5564387364947,formal_m1_center_not_selected,-9.443561263505302,9.443561263505302,-0.11804451579381628,0.11804451579381628
NWS001898,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S17_P080,NWB_A0_S17,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,17,0,VALID,-320.03384846111305,-320.1434209850147,-311.88237296448784,0.1095725239016474,8.261048020526857,-9.890427476098353,M0,M1,False,51.838987972857765,formal_m1_center_not_selected,-28.161012027142235,28.161012027142235,-0.3520126503392779,0.3520126503392779
NWS001899,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S18_P080,NWB_A0_S18,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,18,0,VALID,-312.60022830252734,-314.975336631316,-304.51769043173783,2.375108328788656,10.457646199578164,-7.624891671211344,M0,M1,False,89.08550671546132,formal_m1_center_not_selected,9.085506715461321,9.085506715461321,0.11356883394326651,0.11356883394326651
NWS001900,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S19_P080,NWB_A0_S19,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,19,0,VALID,-314.76924273507456,-304.6654967852827,-306.9329261575582,-10.103745949791858,-2.267429372275501,-20.103745949791858,M0,M0,False,148.08827413716583,formal_m1_center_not_selected,68.08827413716583,68.08827413716583,0.8511034267145728,0.8511034267145728
NWS001901,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S20_P080,NWB_A0_S20,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,20,0,VALID,-338.1796714791526,-332.7781901477527,-330.4445314942102,-5.401481331399907,2.3336586535425,-15.401481331399907,M0,M0,False,142.0515340375513,formal_m1_center_not_selected,62.051534037551306,62.051534037551306,0.7756441754693914,0.7756441754693914
NWS001902,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S21_P080,NWB_A0_S21,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,21,0,VALID,-341.41928996281405,-335.7322950297078,-333.29369642197315,-5.686994933106234,2.4385986077346615,-15.686994933106234,M0,M0,False,40.0,formal_m1_center_not_selected,-40.0,40.0,-0.5,0.5
NWS001903,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S22_P080,NWB_A0_S22,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,22,0,VALID,-337.76787700943765,-332.3554442934931,-329.65668085929775,-5.412432715944533,2.698763434195371,-15.412432715944533,M0,M0,False,106.91292153269562,formal_m1_center_not_selected,26.91292153269562,26.91292153269562,0.33641151915869527,0.33641151915869527
NWS001904,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S23_P080,NWB_A0_S23,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,23,0,VALID,-313.89731737454457,-306.43398235274526,-305.9437067712908,-7.46333502179931,0.4902755814544548,-17.46333502179931,M0,M0,False,51.161697205958504,formal_m1_center_not_selected,-28.838302794041496,28.838302794041496,-0.3604787849255187,0.3604787849255187
NWS001905,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S24_P080,NWB_A0_S24,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,24,0,VALID,-322.2345188703648,-323.3708496879723,-314.5596922727185,1.1363308176074725,8.811157415253774,-8.863669182392528,M0,M1,False,133.62209864563062,formal_m1_center_not_selected,53.622098645630615,53.622098645630615,0.6702762330703826,0.6702762330703826
NWS001906,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S25_P080,NWB_A0_S25,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,25,0,VALID,-315.5361777612734,-313.35508003185953,-307.50796822671253,-2.181097729413864,5.847111805146994,-12.181097729413864,M0,M0,False,153.8710331419753,formal_m1_center_not_selected,73.87103314197529,73.87103314197529,0.9233879142746911,0.9233879142746911
NWS001907,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S26_P080,NWB_A0_S26,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,26,0,VALID,-306.9216952818605,-300.9161709104937,-298.84358438629914,-6.005524371366789,2.0725865241945485,-16.00552437136679,M0,M0,False,134.58027170944118,formal_m1_center_not_selected,54.58027170944118,54.58027170944118,0.6822533963680147,0.6822533963680147
NWS001908,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S27_P080,NWB_A0_S27,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,27,0,VALID,-346.179675720037,-341.8995427052838,-338.16245890935573,-4.280133014753176,3.737083795928072,-14.280133014753176,M0,M0,False,79.45184648197362,formal_m1_center_not_selected,-0.5481535180263819,0.5481535180263819,-0.006851918975329774,0.006851918975329774
NWS001909,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S28_P080,NWB_A0_S28,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,28,0,VALID,-320.0919537415577,-310.55085043201217,-311.9515090851457,-9.54110330954552,-1.4006586531335188,-19.54110330954552,M0,M0,False,62.077826999830904,formal_m1_center_not_selected,-17.922173000169096,17.922173000169096,-0.22402716250211369,0.22402716250211369
NWS001910,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S29_P080,NWB_A0_S29,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,29,0,VALID,-333.1213644019853,-323.3698359889514,-324.9756626637925,-9.751528413033896,-1.6058266748410688,-19.751528413033896,M0,M0,False,164.85437896868797,formal_m1_center_not_selected,84.85437896868797,84.85437896868797,1.0606797371085996,1.0606797371085996
NWS001911,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S30_P080,NWB_A0_S30,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,30,0,VALID,-326.44952088755383,-317.60932774247675,-318.29706148297566,-8.84019314507708,-0.6877337404989134,-18.84019314507708,M0,M0,False,41.56357006799189,formal_m1_center_not_selected,-38.43642993200811,38.43642993200811,-0.48045537415010137,0.48045537415010137
NWS001912,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S31_P080,NWB_A0_S31,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,31,0,VALID,-296.2938568536427,-291.2962841989303,-288.1532041311432,-4.997572654712371,3.143080067787139,-14.997572654712371,M0,M0,False,83.75184260154316,formal_m1_center_not_selected,3.75184260154316,3.75184260154316,0.0468980325192895,0.0468980325192895
NWS001913,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S32_P080,NWB_A0_S32,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,32,0,VALID,-304.09028254232163,-306.0712108269784,-296.45811446765794,1.980928284656784,9.61309635932048,-8.019071715343216,M0,M1,False,208.78754264149592,formal_m1_center_not_selected,128.78754264149592,128.78754264149592,1.609844283018699,1.609844283018699
NWS001914,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S33_P080,NWB_A0_S33,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,33,0,VALID,-358.4387983204807,-352.16565058175223,-350.4721266868573,-6.273147738728483,1.6935238948949518,-16.273147738728483,M0,M0,False,205.88696940598507,formal_m1_center_not_selected,125.88696940598507,125.88696940598507,1.5735871175748133,1.5735871175748133
NWS001915,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S34_P080,NWB_A0_S34,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,34,0,VALID,-333.9321718566283,-335.815561632291,-326.61832202345954,1.8833897756626925,9.197239608831467,-8.116610224337307,M0,M1,False,50.23272116251043,formal_m1_center_not_selected,-29.76727883748957,29.76727883748957,-0.37209098546861963,0.37209098546861963
NWS001916,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S35_P080,NWB_A0_S35,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,35,0,VALID,-328.5753137122922,-322.70447555461254,-320.42207123434764,-5.870838157679657,2.2824043202649023,-15.870838157679657,M0,M0,False,121.46034599076329,formal_m1_center_not_selected,41.46034599076329,41.46034599076329,0.518254324884541,0.518254324884541
NWS001917,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S36_P080,NWB_A0_S36,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,36,0,VALID,-326.25222750035954,-325.94591491425473,-318.4306086220076,-0.30631258610480927,7.515306292247146,-10.30631258610481,M0,M0,False,110.96076882300255,formal_m1_center_not_selected,30.960768823002553,30.960768823002553,0.3870096102875319,0.3870096102875319
NWS001918,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S37_P080,NWB_A0_S37,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,37,0,VALID,-332.1428258482965,-326.689904092916,-323.9879882676137,-5.452921755380544,2.701915825302308,-15.452921755380544,M0,M0,False,62.29440646726881,formal_m1_center_not_selected,-17.705593532731193,17.705593532731193,-0.2213199191591399,0.2213199191591399
NWS001919,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S38_P080,NWB_A0_S38,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,38,0,VALID,-314.98033394814246,-309.75351738421426,-306.93091335331235,-5.226816563928196,2.822604030901914,-15.226816563928196,M0,M0,False,153.63567174137398,formal_m1_center_not_selected,73.63567174137398,73.63567174137398,0.9204458967671748,0.9204458967671748
NWS001920,NW048_QPP_N120_P080_A0_Q040,NWP_A0_S39_P080,NWB_A0_S39,STATIONARY_QPP_PRESENT,120,2380.0,0.0,80.0,0.04,39,0,VALID,-320.1951468633491,-316.22206053378085,-312.30815169500886,-3.9730863295682752,3.913908838771988,-13.973086329568275,M0,M0,False,74.20830007704475,formal_m1_center_not_selected,-5.791699922955246,5.791699922955246,-0.07239624903694057,0.07239624903694057
NWS001921,NW049_NULL_N120_A1,NWP_A1_S00_NULL,NWB_A1_S00,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,0,0,VALID,-430.3635716233466,-428.4869057323266,-423.25652263120656,-1.876665891020025,5.230383101120026,-11.876665891020025,M0,M0,False,166.2626056060091,,,,,
NWS001922,NW049_NULL_N120_A1,NWP_A1_S01_NULL,NWB_A1_S01,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,1,0,VALID,-391.87289622140395,-385.18213384335206,-385.6644115508143,-6.690762378051886,-0.48227770746223086,-16.690762378051886,M0,M0,False,65.08152323378022,,,,,
NWS001923,NW049_NULL_N120_A1,NWP_A1_S02_NULL,NWB_A1_S02,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,2,0,VALID,-384.64704614120365,-375.56180069560924,-378.0109261266342,-9.08524544559441,-2.4491254310249815,-19.08524544559441,M0,M0,False,195.8658998305689,,,,,
NWS001924,NW049_NULL_N120_A1,NWP_A1_S03_NULL,NWB_A1_S03,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,3,0,VALID,-371.706559811206,-362.77235876320015,-365.0353642962499,-8.934201048005832,-2.26300553304975,-18.934201048005832,M0,M0,False,234.47704237843917,,,,,
NWS001925,NW049_NULL_N120_A1,NWP_A1_S04_NULL,NWB_A1_S04,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,4,0,VALID,-377.0485377689096,-368.3585455041106,-369.39651807550797,-8.689992264799002,-1.037972571397347,-18.689992264799002,M0,M0,False,72.39731817335344,,,,,
NWS001926,NW049_NULL_N120_A1,NWP_A1_S05_NULL,NWB_A1_S05,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,5,0,VALID,-369.5358232256752,-367.3910043838682,-362.6634276603762,-2.1448188418069662,4.727576723492007,-12.144818841806966,M0,M0,False,230.69232939856659,,,,,
NWS001927,NW049_NULL_N120_A1,NWP_A1_S06_NULL,NWB_A1_S06,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,6,0,VALID,-450.73780994835863,-445.0332152707178,-448.1881838031737,-5.704594677640841,-3.1549685324558823,-15.704594677640841,M0,M0,False,158.08146358258156,,,,,
NWS001928,NW049_NULL_N120_A1,NWP_A1_S07_NULL,NWB_A1_S07,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,7,0,VALID,-404.0775112692196,-399.48853068643245,-397.3046740084178,-4.588980582787144,2.1838566780146493,-14.588980582787144,M0,M0,False,254.14635840016356,,,,,
NWS001929,NW049_NULL_N120_A1,NWP_A1_S08_NULL,NWB_A1_S08,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,8,0,VALID,-432.65634880586805,-428.6446455989164,-425.6535531620297,-4.011703206951665,2.9910924368866745,-14.011703206951665,M0,M0,False,83.97059625616518,,,,,
NWS001930,NW049_NULL_N120_A1,NWP_A1_S09_NULL,NWB_A1_S09,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,9,0,VALID,-349.30044021225376,-345.15181518442216,-342.05677763985386,-4.148625027831599,3.0950375445682994,-14.1486250278316,M0,M0,False,112.66990670848661,,,,,
NWS001931,NW049_NULL_N120_A1,NWP_A1_S10_NULL,NWB_A1_S10,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,10,0,VALID,-377.79531303759615,-371.91518467104555,-370.03995140007817,-5.8801283665505935,1.8752332709673851,-15.880128366550593,M0,M0,False,203.83944890188306,,,,,
NWS001932,NW049_NULL_N120_A1,NWP_A1_S11_NULL,NWB_A1_S11,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,11,0,VALID,-435.7900452788318,-432.4736507035032,-429.40309798522946,-3.3163945753286157,3.0705527182737455,-13.316394575328616,M0,M0,False,130.74858282591848,,,,,
NWS001933,NW049_NULL_N120_A1,NWP_A1_S12_NULL,NWB_A1_S12,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,12,0,VALID,-366.39046074363523,-358.80633972595695,-359.6312710232196,-7.584121017678285,-0.8249312972626512,-17.584121017678285,M0,M0,False,206.59839518560827,,,,,
NWS001934,NW049_NULL_N120_A1,NWP_A1_S13_NULL,NWB_A1_S13,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,13,0,VALID,-391.4729974856974,-404.19266032860276,-384.53489070936683,12.719662842905336,19.65776961923592,2.719662842905336,M0,M1,True,61.09317262507744,,,,,
NWS001935,NW049_NULL_N120_A1,NWP_A1_S14_NULL,NWB_A1_S14,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,14,0,VALID,-416.2906519657662,-415.36691706136116,-414.59165650487665,-0.9237349044050234,0.7752605564845112,-10.923734904405023,M0,M0,False,78.6001841908757,,,,,
NWS001936,NW049_NULL_N120_A1,NWP_A1_S15_NULL,NWB_A1_S15,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,15,0,VALID,-476.91998771381174,-475.65344519128143,-472.6109364355329,-1.266542522530301,3.0425087557485426,-11.266542522530301,M0,M0,False,100.28723292279803,,,,,
NWS001937,NW049_NULL_N120_A1,NWP_A1_S16_NULL,NWB_A1_S16,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,16,0,VALID,-339.323050845994,-336.3369281320842,-332.9304343204688,-2.986122713909765,3.4064938116154053,-12.986122713909765,M0,M0,False,60.70416376885162,,,,,
NWS001938,NW049_NULL_N120_A1,NWP_A1_S17_NULL,NWB_A1_S17,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,17,0,VALID,-386.7825235586255,-377.6323594008946,-379.63355291409147,-9.150164157730899,-2.001193513196881,-19.1501641577309,M0,M0,False,84.16790474014243,,,,,
NWS001939,NW049_NULL_N120_A1,NWP_A1_S18_NULL,NWB_A1_S18,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,18,0,VALID,-435.712755746285,-427.2129552647398,-429.68032673433527,-8.499800481545208,-2.4673714695954914,-18.499800481545208,M0,M0,False,61.42062461049694,,,,,
NWS001940,NW049_NULL_N120_A1,NWP_A1_S19_NULL,NWB_A1_S19,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,19,0,VALID,-460.5386449752467,-455.9518710009279,-453.7695178083365,-4.586773974318817,2.1823531925913926,-14.586773974318817,M0,M0,False,110.8352621170625,,,,,
NWS001941,NW049_NULL_N120_A1,NWP_A1_S20_NULL,NWB_A1_S20,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,20,0,VALID,-445.9245132926262,-451.3288642273346,-442.17272107591793,5.404350934708361,9.156143151416643,-4.595649065291639,M0,M1,False,117.22646396756761,,,,,
NWS001942,NW049_NULL_N120_A1,NWP_A1_S21_NULL,NWB_A1_S21,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,21,0,VALID,-357.6015062644424,-351.97939376088686,-352.4761067466991,-5.622112503555513,-0.49671298581222345,-15.622112503555513,M0,M0,False,103.18370343015384,,,,,
NWS001943,NW049_NULL_N120_A1,NWP_A1_S22_NULL,NWB_A1_S22,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,22,0,VALID,-341.2729894424395,-336.760897979919,-334.54844620892567,-4.512091462520516,2.2124517709933116,-14.512091462520516,M0,M0,False,82.02978025310087,,,,,
NWS001944,NW049_NULL_N120_A1,NWP_A1_S23_NULL,NWB_A1_S23,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,23,0,VALID,-457.0018254288568,-450.40463211596494,-449.9087367815804,-6.597193312891875,0.49589533438455646,-16.597193312891875,M0,M0,False,46.17500992746076,,,,,
NWS001945,NW049_NULL_N120_A1,NWP_A1_S24_NULL,NWB_A1_S24,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,24,0,VALID,-385.66815055504503,-379.0358124620998,-380.21438396455636,-6.632338092945247,-1.1785715024565775,-16.632338092945247,M0,M0,False,104.5723377503152,,,,,
NWS001946,NW049_NULL_N120_A1,NWP_A1_S25_NULL,NWB_A1_S25,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,25,0,VALID,-458.3124235184121,-454.0376831123422,-451.85738008682335,-4.2747404060698955,2.1803030255188673,-14.274740406069895,M0,M0,False,121.36112439821798,,,,,
NWS001947,NW049_NULL_N120_A1,NWP_A1_S26_NULL,NWB_A1_S26,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,26,0,VALID,-389.52782353523173,-379.509051442651,-381.8997002070158,-10.018772092580718,-2.390648764364812,-20.01877209258072,M0,M0,False,45.4426864028245,,,,,
NWS001948,NW049_NULL_N120_A1,NWP_A1_S27_NULL,NWB_A1_S27,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,27,0,VALID,-392.86388053163535,-386.13436150784617,-385.95786158767487,-6.72951902378918,0.17649992017129534,-16.72951902378918,M0,M0,False,51.780876552843395,,,,,
NWS001949,NW049_NULL_N120_A1,NWP_A1_S28_NULL,NWB_A1_S28,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,28,0,VALID,-437.7475206358621,-432.39773609548837,-434.1049044717731,-5.349784540373719,-1.7071683762847556,-15.349784540373719,M0,M0,False,106.8408752676206,,,,,
NWS001950,NW049_NULL_N120_A1,NWP_A1_S29_NULL,NWB_A1_S29,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,29,0,VALID,-449.26271478876157,-446.3366378842795,-447.09390986838525,-2.926076904482045,-0.7572719841057278,-12.926076904482045,M0,M0,False,71.05932784069162,,,,,
NWS001951,NW049_NULL_N120_A1,NWP_A1_S30_NULL,NWB_A1_S30,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,30,0,VALID,-401.1701266469049,-404.02499980669404,-396.1613699081057,2.854873159789122,7.863629898588329,-7.145126840210878,M0,M1,False,91.50813224695779,,,,,
NWS001952,NW049_NULL_N120_A1,NWP_A1_S31_NULL,NWB_A1_S31,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,31,0,VALID,-374.40442623375793,-367.27813517467445,-367.15086481175223,-7.126291059083485,0.12727036292221783,-17.126291059083485,M0,M0,False,59.79729649365792,,,,,
NWS001953,NW049_NULL_N120_A1,NWP_A1_S32_NULL,NWB_A1_S32,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,32,0,VALID,-399.64254138945876,-389.7649309053309,-391.524454500801,-9.877610484127842,-1.7595235954701138,-19.877610484127842,M0,M0,False,86.68867391974315,,,,,
NWS001954,NW049_NULL_N120_A1,NWP_A1_S33_NULL,NWB_A1_S33,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,33,0,VALID,-449.97093266530794,-442.63815481651767,-443.24044692049347,-7.332777848790272,-0.6022921039757989,-17.332777848790272,M0,M0,False,68.18346027817542,,,,,
NWS001955,NW049_NULL_N120_A1,NWP_A1_S34_NULL,NWB_A1_S34,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,34,0,VALID,-443.6720337785096,-441.64264625880116,-439.53967780769864,-2.0293875197084503,2.1029684511025266,-12.02938751970845,M0,M0,False,156.93729127870668,,,,,
NWS001956,NW049_NULL_N120_A1,NWP_A1_S35_NULL,NWB_A1_S35,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,35,0,VALID,-397.72985347323305,-397.092214756538,-392.339446576192,-0.6376387166950508,4.752768180345981,-10.63763871669505,M0,M0,False,181.3711387505724,,,,,
NWS001957,NW049_NULL_N120_A1,NWP_A1_S36_NULL,NWB_A1_S36,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,36,0,VALID,-366.645817826882,-367.1712943641571,-360.2451188310983,0.5254765372750967,6.926175533058824,-9.474523462724903,M0,M1,False,86.19350282517398,,,,,
NWS001958,NW049_NULL_N120_A1,NWP_A1_S37_NULL,NWB_A1_S37,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,37,0,VALID,-406.07533273934587,-400.4462002779092,-398.54802183463045,-5.6291324614366545,1.8981784432787663,-15.629132461436654,M0,M0,False,299.99999999999994,,,,,
NWS001959,NW049_NULL_N120_A1,NWP_A1_S38_NULL,NWB_A1_S38,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,38,0,VALID,-415.56298401005574,-422.3474567753389,-412.3920584640544,6.784472765283169,9.955398311284512,-3.2155272347168307,M0,M1,False,90.94772650592485,,,,,
NWS001960,NW049_NULL_N120_A1,NWP_A1_S39_NULL,NWB_A1_S39,NULL_FLARE_RED_NOISE,120,2380.0,1.0,,,39,0,VALID,-397.7236221309362,-398.02176940878104,-393.88239870396416,0.29814727784486195,4.1393707048168835,-9.701852722155138,M0,M1,False,160.20372960648064,,,,,
