parent_id,block_id,ground_truth,period_s,qpp_fraction,red_noise_alpha,data_seed,transition,n_from,n_to,delta_bic_0_1_from,delta_bic_0_1_to,delta_bic_2_1_from,delta_bic_2_1_to,joint_margin_from,joint_margin_to,paired_change_delta_bic_0_1,paired_change_delta_bic_2_1,paired_change_joint_margin,support_hypothesis_contrast,support_contrast_sign,cross_m0_up,cross_m0_down,cross_m2_up,cross_m2_down,qpp_selected_from,qpp_selected_to,joint_selection_up,joint_selection_down
NWP_A2_S06_P050,NWB_A2_S06,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,6,90_to_120,90,120,-5.547048733302859,-4.5342639459667,0.8304103493052253,1.9700320145451542,-15.547048733302859,-14.5342639459667,1.0127847873361588,1.139621665239929,1.0127847873361588,-0.12683687790377007,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S06_P080,NWB_A2_S06,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,6,15_to_30,15,30,-5.524890397454538,-6.639726204487545,-1.7509454680454928,-1.8670946158301547,-15.524890397454538,-16.639726204487545,-1.1148358070330069,-0.1161491477846619,-1.1148358070330069,-0.998686659248345,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S06_P080,NWB_A2_S06,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,6,30_to_45,30,45,-6.639726204487545,-6.324927666048268,-1.8670946158301547,-1.1370093055911639,-16.639726204487545,-16.324927666048268,0.31479853843927685,0.7300853102389908,0.31479853843927685,-0.41528677179971396,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S06_P080,NWB_A2_S06,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,6,45_to_60,45,60,-6.324927666048268,-5.881003363790853,-1.1370093055911639,-0.24592075981234984,-16.324927666048268,-15.881003363790853,0.44392430225741464,0.891088545778814,0.44392430225741464,-0.4471642435213994,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S06_P080,NWB_A2_S06,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,6,60_to_90,60,90,-5.881003363790853,-8.519742280441505,-0.24592075981234984,-1.8080218622443454,-15.881003363790853,-18.519742280441505,-2.6387389166506523,-1.5621011024319955,-2.6387389166506523,-1.0766378142186568,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S06_P080,NWB_A2_S06,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,6,90_to_120,90,120,-8.519742280441505,-9.463216025928546,-1.8080218622443454,-2.7263340026029255,-18.519742280441505,-19.463216025928546,-0.9434737454870401,-0.9183121403585801,-0.9434737454870401,-0.025161605128459996,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S07_NULL,NWB_A2_S07,NULL_FLARE_RED_NOISE,,,2.0,7,15_to_30,15,30,-5.535333594729046,-7.722327428284856,-1.9365556268176691,-2.5158689745952785,-15.535333594729046,-17.722327428284856,-2.1869938335558103,-0.5793133477776093,-2.1869938335558103,,,False,False,False,False,False,False,False,False
NWP_A2_S07_NULL,NWB_A2_S07,NULL_FLARE_RED_NOISE,,,2.0,7,30_to_45,30,45,-7.722327428284856,-8.74848932312446,-2.5158689745952785,-2.705914571885387,-17.722327428284856,-18.74848932312446,-1.0261618948396034,-0.1900455972901085,-1.0261618948396034,,,False,False,False,False,False,False,False,False
NWP_A2_S07_NULL,NWB_A2_S07,NULL_FLARE_RED_NOISE,,,2.0,7,45_to_60,45,60,-8.74848932312446,-8.133970353241523,-2.705914571885387,-2.2015591726553794,-18.74848932312446,-18.133970353241523,0.614518969882937,0.5043553992300076,0.614518969882937,,,False,False,False,False,False,False,False,False
NWP_A2_S07_NULL,NWB_A2_S07,NULL_FLARE_RED_NOISE,,,2.0,7,60_to_90,60,90,-8.133970353241523,-6.966694380859394,-2.2015591726553794,-0.5781495574725568,-18.133970353241523,-16.966694380859394,1.1672759723821287,1.6234096151828226,1.1672759723821287,,,False,False,False,False,False,False,False,False
NWP_A2_S07_NULL,NWB_A2_S07,NULL_FLARE_RED_NOISE,,,2.0,7,90_to_120,90,120,-6.966694380859394,-4.903703631134931,-0.5781495574725568,2.026437671420126,-16.966694380859394,-14.903703631134931,2.062990749724463,2.604587228892683,2.062990749724463,,,False,False,False,False,False,False,False,False
NWP_A2_S07_P050,NWB_A2_S07,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,7,15_to_30,15,30,-5.534341759215268,-5.3023088916956596,-1.7595688047738038,-0.5294210538657893,-15.534341759215268,-15.30230889169566,0.2320328675196084,1.2301477509080145,0.2320328675196084,-0.9981148833884061,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S07_P050,NWB_A2_S07,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,7,30_to_45,30,45,-5.3023088916956596,-4.90278944890224,-0.5294210538657893,0.4207858991192097,-15.30230889169566,-14.90278944890224,0.39951944279341944,0.950206952984999,0.39951944279341944,-0.5506875101915796,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S07_P050,NWB_A2_S07,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,7,45_to_60,45,60,-4.90278944890224,-4.203892406933278,0.4207858991192097,1.3932843145346396,-14.90278944890224,-14.203892406933278,0.6988970419689622,0.9724984154154299,0.6988970419689622,-0.27360137344646773,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S07_P050,NWB_A2_S07,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,7,60_to_90,60,90,-4.203892406933278,-8.168933891406482,1.3932843145346396,-2.0214061755862076,-14.203892406933278,-18.168933891406482,-3.965041484473204,-3.4146904901208472,-3.965041484473204,-0.5503509943523568,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S07_P050,NWB_A2_S07,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,7,90_to_120,90,120,-8.168933891406482,-5.110567362169945,-2.0214061755862076,2.125477558677062,-18.168933891406482,-15.110567362169945,3.0583665292365367,4.14688373426327,3.0583665292365367,-1.0885172050267329,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S07_P080,NWB_A2_S07,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,7,15_to_30,15,30,-5.507111710382958,-6.947278703191699,-1.9712984272703649,-2.2322364265160957,-15.507111710382958,-16.9472787031917,-1.4401669928087415,-0.2609379992457308,-1.4401669928087415,-1.1792289935630107,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S07_P080,NWB_A2_S07,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,7,30_to_45,30,45,-6.947278703191699,-6.162821618315235,-2.2322364265160957,-1.162363045049716,-16.9472787031917,-16.162821618315235,0.7844570848764647,1.0698733814663797,0.7844570848764647,-0.28541629658991496,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S07_P080,NWB_A2_S07,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,7,45_to_60,45,60,-6.162821618315235,-5.455557397993914,-1.162363045049716,0.15344878880574697,-16.162821618315235,-15.455557397993914,0.7072642203213206,1.315811833855463,0.7072642203213206,-0.6085476135341423,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S07_P080,NWB_A2_S07,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,7,60_to_90,60,90,-5.455557397993914,-8.367994878825698,0.15344878880574697,-2.33458258266387,-15.455557397993914,-18.367994878825698,-2.912437480831784,-2.488031371469617,-2.912437480831784,-0.4244061093621667,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S07_P080,NWB_A2_S07,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,7,90_to_120,90,120,-8.367994878825698,-5.402594540439736,-2.33458258266387,1.5870679670324535,-18.367994878825698,-15.402594540439736,2.9654003383859617,3.9216505496963237,2.9654003383859617,-0.9562502113103619,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S08_NULL,NWB_A2_S08,NULL_FLARE_RED_NOISE,,,2.0,8,15_to_30,15,30,-5.504344401266762,-7.727368200552462,-1.9374080021892768,-2.5607643851111135,-15.504344401266762,-17.727368200552462,-2.2230237992857003,-0.6233563829218367,-2.2230237992857003,,,False,False,False,False,False,False,False,False
NWP_A2_S08_NULL,NWB_A2_S08,NULL_FLARE_RED_NOISE,,,2.0,8,30_to_45,30,45,-7.727368200552462,-8.980685432959433,-2.5607643851111135,-2.8571983896272855,-17.727368200552462,-18.980685432959433,-1.253317232406971,-0.29643400451617197,-1.253317232406971,,,False,False,False,False,False,False,False,False
NWP_A2_S08_NULL,NWB_A2_S08,NULL_FLARE_RED_NOISE,,,2.0,8,45_to_60,45,60,-8.980685432959433,-9.599047168987283,-2.8571983896272855,-3.046437893697089,-18.980685432959433,-19.599047168987283,-0.6183617360278504,-0.1892395040698034,-0.6183617360278504,,,False,False,False,False,False,False,False,False
NWP_A2_S08_NULL,NWB_A2_S08,NULL_FLARE_RED_NOISE,,,2.0,8,60_to_90,60,90,-9.599047168987283,-0.5163080511163685,-3.046437893697089,6.257356543977664,-19.599047168987283,-10.516308051116368,9.082739117870915,9.303794437674753,9.082739117870915,,,False,False,False,False,False,False,False,False
NWP_A2_S08_NULL,NWB_A2_S08,NULL_FLARE_RED_NOISE,,,2.0,8,90_to_120,90,120,-0.5163080511163685,4.396856503411868,6.257356543977664,10.353554094623405,-10.516308051116368,-5.603143496588132,4.913164554528237,4.096197550645741,4.913164554528237,,,False,False,True,False,False,False,False,False
NWP_A2_S08_P050,NWB_A2_S08,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,8,15_to_30,15,30,-5.596291503155051,-7.141895347900899,-1.9076078362176814,-2.045566629229043,-15.59629150315505,-17.1418953479009,-1.5456038447458482,-0.1379587930113617,-1.5456038447458482,-1.4076450517344865,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S08_P050,NWB_A2_S08,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,8,30_to_45,30,45,-7.141895347900899,-8.432512440461608,-2.045566629229043,-2.6432174707565537,-17.1418953479009,-18.432512440461608,-1.2906170925607086,-0.5976508415275106,-1.2906170925607086,-0.692966251033198,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S08_P050,NWB_A2_S08,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,8,45_to_60,45,60,-8.432512440461608,-9.361165544898995,-2.6432174707565537,-2.8438665502020513,-18.432512440461608,-19.361165544898995,-0.9286531044373874,-0.2006490794454976,-0.9286531044373874,-0.7280040249918898,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S08_P050,NWB_A2_S08,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,8,60_to_90,60,90,-9.361165544898995,-0.6184593485561436,-2.8438665502020513,6.092559722887472,-19.361165544898995,-10.618459348556144,8.742706196342851,8.936426273089523,8.742706196342851,-0.19372007674667202,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S08_P050,NWB_A2_S08,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,8,90_to_120,90,120,-0.6184593485561436,4.2819933154494265,6.092559722887472,10.281997793590108,-10.618459348556144,-5.7180066845505735,4.90045266400557,4.189438070702636,4.90045266400557,0.7110145933029344,POSITIVE,False,False,True,False,False,False,False,False
NWP_A2_S08_P080,NWB_A2_S08,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,8,15_to_30,15,30,-5.130815765862437,-7.045147607369515,-1.8347921223697723,-2.6231430036316112,-15.130815765862437,-17.045147607369515,-1.914331841507078,-0.7883508812618389,-1.914331841507078,-1.125980960245239,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S08_P080,NWB_A2_S08,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,8,30_to_45,30,45,-7.045147607369515,-7.477811305626091,-2.6231430036316112,-2.031364583287939,-17.045147607369515,-17.47781130562609,-0.4326636982565759,0.5917784203436725,-0.4326636982565759,-1.0244421186002484,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S08_P080,NWB_A2_S08,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,8,45_to_60,45,60,-7.477811305626091,-8.028530078790652,-2.031364583287939,-1.7421385587549025,-17.47781130562609,-18.028530078790652,-0.5507187731645615,0.28922602453303625,-0.5507187731645615,-0.8399447976975978,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S08_P080,NWB_A2_S08,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,8,60_to_90,60,90,-8.028530078790652,-0.9617227309101963,-1.7421385587549025,5.956849771640236,-18.028530078790652,-10.961722730910196,7.066807347880456,7.698988330395139,7.066807347880456,-0.6321809825146829,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S08_P080,NWB_A2_S08,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,8,90_to_120,90,120,-0.9617227309101963,4.3085413783074955,5.956849771640236,10.163295094274417,-10.961722730910196,-5.6914586216925045,5.270264109217692,4.206445322634181,5.270264109217692,1.0638187865835107,POSITIVE,False,False,True,False,False,False,False,False
NWP_A2_S09_NULL,NWB_A2_S09,NULL_FLARE_RED_NOISE,,,2.0,9,15_to_30,15,30,-5.538170315106603,-7.800937609010916,-1.9360954371109171,-2.6389745036003234,-15.538170315106603,-17.800937609010916,-2.2627672939043126,-0.7028790664894062,-2.2627672939043126,,,False,False,False,False,False,False,False,False
NWP_A2_S09_NULL,NWB_A2_S09,NULL_FLARE_RED_NOISE,,,2.0,9,30_to_45,30,45,-7.800937609010916,-9.06476861926592,-2.6389745036003234,-2.8909925010088955,-17.800937609010916,-19.06476861926592,-1.2638310102550037,-0.2520179974085721,-1.2638310102550037,,,False,False,False,False,False,False,False,False
NWP_A2_S09_NULL,NWB_A2_S09,NULL_FLARE_RED_NOISE,,,2.0,9,45_to_60,45,60,-9.06476861926592,-8.683842337291765,-2.8909925010088955,-2.2976862283268247,-19.06476861926592,-18.683842337291765,0.3809262819741548,0.5933062726820708,0.3809262819741548,,,False,False,False,False,False,False,False,False
NWP_A2_S09_NULL,NWB_A2_S09,NULL_FLARE_RED_NOISE,,,2.0,9,60_to_90,60,90,-8.683842337291765,-8.931644535550618,-2.2976862283268247,-2.3200964010509324,-18.683842337291765,-18.931644535550618,-0.24780219825885297,-0.022410172724107724,-0.24780219825885297,,,False,False,False,False,False,False,False,False
NWP_A2_S09_NULL,NWB_A2_S09,NULL_FLARE_RED_NOISE,,,2.0,9,90_to_120,90,120,-8.931644535550618,-3.601776011859215,-2.3200964010509324,2.2433802189140124,-18.931644535550618,-13.601776011859215,5.3298685236914025,4.563476619964945,5.3298685236914025,,,False,False,False,False,False,False,False,False
NWP_A2_S09_P050,NWB_A2_S09,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,9,15_to_30,15,30,-5.471066320718085,-5.723375039536322,-1.918887186638643,-0.7712874919193098,-15.471066320718085,-15.723375039536322,-0.25230871881823624,1.1475996947193332,-0.25230871881823624,-1.3999084135375695,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S09_P050,NWB_A2_S09,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,9,30_to_45,30,45,-5.723375039536322,-3.59516682888642,-0.7712874919193098,2.2966201141790634,-15.723375039536322,-13.59516682888642,2.128208210649902,3.067907606098373,2.128208210649902,-0.9396993954484714,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S09_P050,NWB_A2_S09,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,9,45_to_60,45,60,-3.59516682888642,-3.8281021518645844,2.2966201141790634,1.7467035390043861,-13.59516682888642,-13.828102151864584,-0.23293532297816455,-0.5499165751746773,-0.23293532297816455,0.31698125219651274,POSITIVE,False,False,False,False,False,False,False,False
NWP_A2_S09_P050,NWB_A2_S09,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,9,60_to_90,60,90,-3.8281021518645844,-8.720048990281043,1.7467035390043861,-1.3883839639069038,-13.828102151864584,-18.720048990281043,-4.891946838416459,-3.13508750291129,-4.891946838416459,-1.756859335505169,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S09_P050,NWB_A2_S09,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,9,90_to_120,90,120,-8.720048990281043,-3.810650317730847,-1.3883839639069038,2.058180327993796,-18.720048990281043,-13.810650317730847,4.909398672550196,3.4465642919006996,4.909398672550196,1.4628343806494968,POSITIVE,False,False,False,False,False,False,False,False
NWP_A2_S09_P080,NWB_A2_S09,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,9,15_to_30,15,30,-5.703936956151633,-6.232566048914805,-1.8855683769047493,-1.3903992156388512,-15.703936956151633,-16.232566048914805,-0.5286290927631718,0.49516916126589816,-0.5286290927631718,-1.02379825402907,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S09_P080,NWB_A2_S09,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,9,30_to_45,30,45,-6.232566048914805,-5.5226193070334375,-1.3903992156388512,-0.2900407630523887,-16.232566048914805,-15.522619307033438,0.7099467418813674,1.1003584525864625,0.7099467418813674,-0.39041171070509506,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S09_P080,NWB_A2_S09,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,9,45_to_60,45,60,-5.5226193070334375,-5.76947775995518,-0.2900407630523887,0.3021316759038086,-15.522619307033438,-15.76947775995518,-0.24685845292174236,0.5921724389561973,-0.24685845292174236,-0.8390308918779397,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S09_P080,NWB_A2_S09,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,9,60_to_90,60,90,-5.76947775995518,-8.843514035719068,0.3021316759038086,-3.0708543109823268,-15.76947775995518,-18.843514035719068,-3.0740362757638877,-3.3729859868861354,-3.0740362757638877,0.29894971112224766,POSITIVE,False,False,False,False,False,False,False,False
NWP_A2_S09_P080,NWB_A2_S09,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,9,90_to_120,90,120,-8.843514035719068,-3.2629912473502145,-3.0708543109823268,2.1155135967069327,-18.843514035719068,-13.262991247350215,5.580522788368853,5.1863679076892595,5.580522788368853,0.3941548806795936,POSITIVE,False,False,False,False,False,False,False,False
NWP_A2_S10_NULL,NWB_A2_S10,NULL_FLARE_RED_NOISE,,,2.0,10,15_to_30,15,30,-5.534653891412583,-7.6168892223812605,-1.911958029856632,-2.4138351604801898,-15.534653891412583,-17.61688922238126,-2.082235330968677,-0.5018771306235577,-2.082235330968677,,,False,False,False,False,False,False,False,False
NWP_A2_S10_NULL,NWB_A2_S10,NULL_FLARE_RED_NOISE,,,2.0,10,30_to_45,30,45,-7.6168892223812605,-7.487395929190029,-2.4138351604801898,-1.9661686468395487,-17.61688922238126,-17.48739592919003,0.12949329319123137,0.44766651364064103,0.12949329319123137,,,False,False,False,False,False,False,False,False
NWP_A2_S10_NULL,NWB_A2_S10,NULL_FLARE_RED_NOISE,,,2.0,10,45_to_60,45,60,-7.487395929190029,-7.034864938611236,-1.9661686468395487,-1.2575840803273195,-17.48739592919003,-17.034864938611236,0.45253099057879353,0.7085845665122292,0.45253099057879353,,,False,False,False,False,False,False,False,False
NWP_A2_S10_NULL,NWB_A2_S10,NULL_FLARE_RED_NOISE,,,2.0,10,60_to_90,60,90,-7.034864938611236,-7.1259333377295775,-1.2575840803273195,-0.035789638456208195,-17.034864938611236,-17.125933337729577,-0.09106839911834186,1.2217944418711113,-0.09106839911834186,,,False,False,False,False,False,False,False,False
NWP_A2_S10_NULL,NWB_A2_S10,NULL_FLARE_RED_NOISE,,,2.0,10,90_to_120,90,120,-7.1259333377295775,-6.317031815862379,-0.035789638456208195,-0.9389078331624887,-17.125933337729577,-16.31703181586238,0.8089015218671989,-0.9031181947062805,0.8089015218671989,,,False,False,False,False,False,False,False,False
NWP_A2_S10_P050,NWB_A2_S10,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,10,15_to_30,15,30,-5.274418570225857,-5.883333266234317,-1.932992758531653,-1.0489669693311754,-15.274418570225857,-15.883333266234317,-0.6089146960084602,0.8840257892004777,-0.6089146960084602,-1.4929404852089379,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S10_P050,NWB_A2_S10,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,10,30_to_45,30,45,-5.883333266234317,-6.835207572008869,-1.0489669693311754,-0.8767075297333804,-15.883333266234317,-16.83520757200887,-0.9518743057745525,0.172259439597795,-0.9518743057745525,-1.1241337453723474,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S10_P050,NWB_A2_S10,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,10,45_to_60,45,60,-6.835207572008869,-8.293200336097186,-0.8767075297333804,-2.081349705046705,-16.83520757200887,-18.293200336097186,-1.457992764088317,-1.2046421753133245,-1.457992764088317,-0.2533505887749925,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S10_P050,NWB_A2_S10,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,10,60_to_90,60,90,-8.293200336097186,-6.709812735936907,-2.081349705046705,0.10090744709054889,-18.293200336097186,-16.709812735936907,1.583387600160279,2.182257152137254,1.583387600160279,-0.5988695519769749,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S10_P050,NWB_A2_S10,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,10,90_to_120,90,120,-6.709812735936907,-6.168946100912422,0.10090744709054889,-0.9648824696315614,-16.709812735936907,-16.16894610091242,0.5408666350244857,-1.0657899167221103,0.5408666350244857,1.606656551746596,POSITIVE,False,False,False,False,False,False,False,False
NWP_A2_S10_P080,NWB_A2_S10,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,10,15_to_30,15,30,-5.508504482553345,-6.708981256758193,-1.7197669235279003,-1.9710627303354187,-15.508504482553345,-16.708981256758193,-1.2004767742048479,-0.2512958068075184,-1.2004767742048479,-0.9491809673973295,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S10_P080,NWB_A2_S10,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,10,30_to_45,30,45,-6.708981256758193,-6.060456533862691,-1.9710627303354187,-1.040010531004242,-16.708981256758193,-16.06045653386269,0.6485247228955018,0.9310521993311767,0.6485247228955018,-0.2825274764356749,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S10_P080,NWB_A2_S10,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,10,45_to_60,45,60,-6.060456533862691,-6.656794899311137,-1.040010531004242,-0.82098167874625,-16.06045653386269,-16.656794899311137,-0.596338365448446,0.21902885225799196,-0.596338365448446,-0.8153672177064379,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S10_P080,NWB_A2_S10,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,10,60_to_90,60,90,-6.656794899311137,-6.9607846780726845,-0.82098167874625,0.08667328636681759,-16.656794899311137,-16.960784678072685,-0.3039897787615473,0.9076549651130676,-0.3039897787615473,-1.211644743874615,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S10_P080,NWB_A2_S10,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,10,90_to_120,90,120,-6.9607846780726845,-6.233071315497227,0.08667328636681759,-0.9120219834384216,-16.960784678072685,-16.233071315497227,0.7277133625754573,-0.9986952698052391,0.7277133625754573,1.7264086323806964,POSITIVE,False,False,False,False,False,False,False,False
NWP_A2_S11_NULL,NWB_A2_S11,NULL_FLARE_RED_NOISE,,,2.0,11,15_to_30,15,30,-5.579297526264973,-7.722981657458007,-1.9338251319367723,-2.5596962859511905,-15.579297526264973,-17.722981657458007,-2.1436841311930337,-0.6258711540144182,-2.1436841311930337,,,False,False,False,False,False,False,False,False
NWP_A2_S11_NULL,NWB_A2_S11,NULL_FLARE_RED_NOISE,,,2.0,11,30_to_45,30,45,-7.722981657458007,-8.757719195487368,-2.5596962859511905,-2.700068143360312,-17.722981657458007,-18.75771919548737,-1.0347375380293613,-0.1403718574091215,-1.0347375380293613,,,False,False,False,False,False,False,False,False
NWP_A2_S11_NULL,NWB_A2_S11,NULL_FLARE_RED_NOISE,,,2.0,11,45_to_60,45,60,-8.757719195487368,-8.372651197539255,-2.700068143360312,-2.213804220601503,-18.75771919548737,-18.372651197539255,0.38506799794811286,0.48626392275880903,0.38506799794811286,,,False,False,False,False,False,False,False,False
NWP_A2_S11_NULL,NWB_A2_S11,NULL_FLARE_RED_NOISE,,,2.0,11,60_to_90,60,90,-8.372651197539255,-8.536915009829386,-2.213804220601503,-3.2630233199907366,-18.372651197539255,-18.536915009829386,-0.16426381229013032,-1.0492190993892336,-0.16426381229013032,,,False,False,False,False,False,False,False,False
NWP_A2_S11_NULL,NWB_A2_S11,NULL_FLARE_RED_NOISE,,,2.0,11,90_to_120,90,120,-8.536915009829386,-8.941672316956783,-3.2630233199907366,-3.6913521231506365,-18.536915009829386,-18.941672316956783,-0.4047573071273973,-0.42832880315989996,-0.4047573071273973,,,False,False,False,False,False,False,False,False
NWP_A2_S11_P050,NWB_A2_S11,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,11,15_to_30,15,30,-5.288727274275939,-5.958078506916024,-1.8783775034774832,-0.9194927708699367,-15.288727274275939,-15.958078506916024,-0.6693512326400857,0.9588847326075465,-0.6693512326400857,-1.6282359652476321,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S11_P050,NWB_A2_S11,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,11,30_to_45,30,45,-5.958078506916024,-7.09293526211485,-0.9194927708699367,-1.0562960578229479,-15.958078506916024,-17.09293526211485,-1.1348567551988253,-0.13680328695301114,-1.1348567551988253,-0.9980534682458142,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S11_P050,NWB_A2_S11,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,11,45_to_60,45,60,-7.09293526211485,-8.801119349041244,-1.0562960578229479,-2.275595229785381,-17.09293526211485,-18.801119349041244,-1.7081840869263942,-1.219299171962433,-1.7081840869263942,-0.48888491496396114,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S11_P050,NWB_A2_S11,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,11,60_to_90,60,90,-8.801119349041244,-9.755083912033683,-2.275595229785381,-3.879456615001004,-18.801119349041244,-19.755083912033683,-0.9539645629924394,-1.6038613852156232,-0.9539645629924394,0.6498968222231838,POSITIVE,False,False,False,False,False,False,False,False
NWP_A2_S11_P050,NWB_A2_S11,STATIONARY_QPP_PRESENT,50.0,0.04,2.0,11,90_to_120,90,120,-9.755083912033683,-8.970172513990747,-3.879456615001004,-3.4890992534991483,-19.755083912033683,-18.970172513990747,0.7849113980429365,0.39035736150185585,0.7849113980429365,0.3945540365410807,POSITIVE,False,False,False,False,False,False,False,False
NWP_A2_S11_P080,NWB_A2_S11,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,11,15_to_30,15,30,-5.279725902581665,-7.449519135661191,-1.8976818608897394,-2.5920650212116385,-15.279725902581665,-17.44951913566119,-2.1697932330795258,-0.6943831603218991,-2.1697932330795258,-1.4754100727576267,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S11_P080,NWB_A2_S11,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,11,30_to_45,30,45,-7.449519135661191,-7.941202827088375,-2.5920650212116385,-2.1627040190501248,-17.44951913566119,-17.941202827088375,-0.49168369142718404,0.42936100216151374,-0.49168369142718404,-0.9210446935886978,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A2_S11_P080,NWB_A2_S11,STATIONARY_QPP_PRESENT,80.0,0.04,2.0,11,45_to_60,45,60,-7.941202827088375,-7.541662970012283,-2.1627040190501248,-1.3973821090172578,-17.941202827088375,-17.541662970012283,0.39953985707609263,0.765321910032867,0.39953985707609263,-0.36578205295677435,NEGATIVE,False,False,False,False,False,False,False,False
