parent_id,block_id,ground_truth,red_noise_alpha,data_seed,period_s,qpp_fraction,parent_n_samples,time_sha256,envelope_sha256,noise_sha256,phase_float64_sha256,qpp_component_sha256,parent_flux_sha256,all_finite,flux_mean,flux_std_ddof1,flux_min,flux_max,construction_status,error
NWP_A1_S19_P050,NWB_A1_S19,STATIONARY_QPP_PRESENT,1,19,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,babd586581f71cab720548e34484778a2c3e6c799564dbaace1ccac7ac21b58a,8e5f4597693d916649746499d52a8606ef7efba4344ca653999fa97d14bc2dc8,a86587cd8e89cf6930d565f7b6bdb4968728b34027ab4fe302c0b3c4d17646d9,d674085fa5deff8ee8697ed5abeefb20ef6cbf6e0fcd29a8f9cfe67b57f1ac5d,True,1.0204270076388842,0.072940627117241877,0.98554010655497537,1.4816143333961851,OK,
NWP_A1_S19_P080,NWB_A1_S19,STATIONARY_QPP_PRESENT,1,19,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,babd586581f71cab720548e34484778a2c3e6c799564dbaace1ccac7ac21b58a,8e5f4597693d916649746499d52a8606ef7efba4344ca653999fa97d14bc2dc8,bc27e9624bb2917ef58cdb1ec6838195b343cfc342a1e57dfc922cb95719b53b,7e986a87166b379a3bebdbc0ff373a1e59f60b7faab38937aa364c84ef60dfcf,True,1.0203981900693126,0.07277999027701447,0.98554011327832014,1.4816143333961851,OK,
NWP_A1_S20_NULL,NWB_A1_S20,NULL_FLARE_RED_NOISE,1,20,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,f26bc665e78f53b34b2acddc82abba4ec899dba1201b102901a0d300094884f4,bd91824cc30c79876c621e3af56d03ac3ab6a627fc5f8f891e0d10d3ce72e4de,,6ca1f4c70a69009eab6d90b470c8771d502a74ff79dbac5d7fc4a6419271ff8d,True,1.0205013742233473,0.071735161677314419,0.99113266921000032,1.5013764053073697,OK,
NWP_A1_S20_P050,NWB_A1_S20,STATIONARY_QPP_PRESENT,1,20,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,f26bc665e78f53b34b2acddc82abba4ec899dba1201b102901a0d300094884f4,bd91824cc30c79876c621e3af56d03ac3ab6a627fc5f8f891e0d10d3ce72e4de,36106841609c29f897bebe0dd864b0df17f5a55e9db4db228919b93fe47a3d92,48a6273426476a82787cbf6477bdab32650cc613b10730af79f77927fb132d2e,True,1.0204565937685617,0.071364838471726658,0.99113266640201225,1.4865982782970018,OK,
NWP_A1_S20_P080,NWB_A1_S20,STATIONARY_QPP_PRESENT,1,20,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,f26bc665e78f53b34b2acddc82abba4ec899dba1201b102901a0d300094884f4,bd91824cc30c79876c621e3af56d03ac3ab6a627fc5f8f891e0d10d3ce72e4de,6ac5f1f799c279d67beea58119afc803bf2c57ef249f47505bfe9d39959551c6,632ea70cbcb26e6dde785b96377ff5e797066c162cd0512a73631ac0343248c6,True,1.0204651661221606,0.071482988435513123,0.99113267177060249,1.4865982782970018,OK,
NWP_A1_S21_NULL,NWB_A1_S21,NULL_FLARE_RED_NOISE,1,21,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,6e8355bf60cd7578cfd5aecb8db0c3ada4eff02fea4faa29afa1729c8061416b,656e0e6fcd20a384ae64d26f772b75f21f9532d9b68b0f0615deca85309d4946,,bc3068bf7b975d2462cc81a857afcef2336ac5d8b1068ff591d6075aa8fdbda4,True,1.0205013742233473,0.070734368826390823,0.99173192657835896,1.4977777472322196,OK,
NWP_A1_S21_P050,NWB_A1_S21,STATIONARY_QPP_PRESENT,1,21,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,6e8355bf60cd7578cfd5aecb8db0c3ada4eff02fea4faa29afa1729c8061416b,656e0e6fcd20a384ae64d26f772b75f21f9532d9b68b0f0615deca85309d4946,5f0ba4de87e308537c0108595d588c4d6016c7230b1609cd0974f5b74ec8cbda,259424d611766415e99f855581b2193aaaab7b595ca6fc5f5b874f3e031c0376,True,1.0204369395772257,0.070169856224232552,0.99173192657901488,1.4789288867628798,OK,
NWP_A1_S21_P080,NWB_A1_S21,STATIONARY_QPP_PRESENT,1,21,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,6e8355bf60cd7578cfd5aecb8db0c3ada4eff02fea4faa29afa1729c8061416b,656e0e6fcd20a384ae64d26f772b75f21f9532d9b68b0f0615deca85309d4946,e9dfef468270f73a6fe96a49f26c77609c52cef9103aed4b7aac6ea7cf7b6078,e88077123205eced16d1ce97e9e6a0b2a4dc418951be369d58696d3370b9fa93,True,1.0204269105675434,0.070153951176254503,0.99173192657797149,1.4789288867628798,OK,
NWP_A1_S22_NULL,NWB_A1_S22,NULL_FLARE_RED_NOISE,1,22,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,7acd6fbd820c5676da61c42af298d2ec9ea24f85cb9e8c91e67803b15c991a05,b18253bcd945408b1771cc36e074e237be53519d8378f01ef891ee5091b6f9ac,,4746b1aee4a0e63cb08eea465e48f665c560063e6cdd6796428c4c813bb1cce4,True,1.0205013742233473,0.07040524800734993,0.98640429763878612,1.4923888550848705,OK,
NWP_A1_S22_P050,NWB_A1_S22,STATIONARY_QPP_PRESENT,1,22,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,7acd6fbd820c5676da61c42af298d2ec9ea24f85cb9e8c91e67803b15c991a05,b18253bcd945408b1771cc36e074e237be53519d8378f01ef891ee5091b6f9ac,6e2af4845e2f89f2f096a8c34cea5b07ca17c882a5a19f01e8b6485dd99cc79b,5322da4c2b63ab657db35b77d181d3bb4b92a3e08f5b0d04a6c357d1721a78c9,True,1.020570698472653,0.071098612524641627,0.98640429767092841,1.5120235495565104,OK,
NWP_A1_S22_P080,NWB_A1_S22,STATIONARY_QPP_PRESENT,1,22,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,7acd6fbd820c5676da61c42af298d2ec9ea24f85cb9e8c91e67803b15c991a05,b18253bcd945408b1771cc36e074e237be53519d8378f01ef891ee5091b6f9ac,8f2c19a6c7e63b2dbe159b1b4258631485c51fa9f1b0b977d410bd91d3574b40,261d962b810eeb417994641fd80613c00d7b51469c9c2cb6c97027636447b73f,True,1.0205874558946451,0.071154684523048642,0.98640429757363202,1.5120235495565104,OK,
NWP_A1_S23_NULL,NWB_A1_S23,NULL_FLARE_RED_NOISE,1,23,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,daa47dedbb4bfd171d0505272bdf2bb3c240d1f96360f329a473d370bb80f46a,bdc92b57a7b62d73b65a77c02227fdb33bef53e4d721563020010329417b13e6,,91f801a799c66f54ddd3c9dd29c7cb3d69098fde31f815abae5d9b48b49c1d4a,True,1.0205013742233473,0.07476413755312053,0.99108663474053138,1.5070438836258109,OK,
NWP_A1_S23_P050,NWB_A1_S23,STATIONARY_QPP_PRESENT,1,23,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,daa47dedbb4bfd171d0505272bdf2bb3c240d1f96360f329a473d370bb80f46a,bdc92b57a7b62d73b65a77c02227fdb33bef53e4d721563020010329417b13e6,ea822e3d41b94a4de71d456897d282494e9fcd5690745b7d95d3fc7f8cb464f4,c4ec6c9ef574a5d9b93f9d14adfe4ef1021100f007fb968aad3b5d645645823e,True,1.0205020565855805,0.074767537686522792,0.99108663474067882,1.5109591755215774,OK,
NWP_A1_S23_P080,NWB_A1_S23,STATIONARY_QPP_PRESENT,1,23,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,daa47dedbb4bfd171d0505272bdf2bb3c240d1f96360f329a473d370bb80f46a,bdc92b57a7b62d73b65a77c02227fdb33bef53e4d721563020010329417b13e6,3554bd9e58ded731fe578c0a13bc7e6f72525622e3d9a9f19938bb9f1564c849,3f0372391f76e3cedf97b99bab125f34386df78e77d1b86aa42c1f31980d6238,True,1.0204677599586323,0.074496429402389874,0.99108663474060044,1.5109591755215774,OK,
NWP_A1_S24_NULL,NWB_A1_S24,NULL_FLARE_RED_NOISE,1,24,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,32dec0f32fa230119ac2b7f2855736adc57f6d2fcbfa37d509460e2bff1a3721,1aea1da69924de944f7fc66d36151eceaa161b4c6c0a372ab4d47f681fd66ab0,,5e19f7dc42cf24df82e133400421f4d123d43c86d78b34f8c374221d6268051c,True,1.0205013742233473,0.071640226961541875,0.98923634746705358,1.4995815514913069,OK,
NWP_A1_S24_P050,NWB_A1_S24,STATIONARY_QPP_PRESENT,1,24,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,32dec0f32fa230119ac2b7f2855736adc57f6d2fcbfa37d509460e2bff1a3721,1aea1da69924de944f7fc66d36151eceaa161b4c6c0a372ab4d47f681fd66ab0,328bee0c1e68a15eb7f3653c9fde2fb85e23517ccbb0b0be9d006b5202e37af4,fe59759e3de86266443f68059afc7846fc8638936eb40919e9aba8f16fe77cdd,True,1.0204364186567314,0.071076191519859569,0.98923634746726252,1.4806408965351479,OK,
NWP_A1_S24_P080,NWB_A1_S24,STATIONARY_QPP_PRESENT,1,24,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,32dec0f32fa230119ac2b7f2855736adc57f6d2fcbfa37d509460e2bff1a3721,1aea1da69924de944f7fc66d36151eceaa161b4c6c0a372ab4d47f681fd66ab0,3aa9e2421bddf172dc5f66ac358bab621dac43e02af26b52177da491ebf61ba0,db4b0ccf60d44dccc7f2b0a824f5500165a3a74781db95363776e2f81de277d6,True,1.0204257475877749,0.071058034781629226,0.98923634746726097,1.4806408965351479,OK,
NWP_A1_S25_NULL,NWB_A1_S25,NULL_FLARE_RED_NOISE,1,25,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,ca4fae8ffcaac65052de123b0dbfdc76e389fd1d51d707a560372aae77dc42f4,a7bb3d1d73acfa9c44538231c8fc2a7be8d1b1e6001b87ca1a6545b17d79f9fd,,cc25e7bd35893dca531c476485d7a6e20d188f2111d4455b61c2c44aaa3b0971,True,1.0205013742233473,0.072316958083891159,0.98700481609195534,1.4994447733861449,OK,
NWP_A1_S25_P050,NWB_A1_S25,STATIONARY_QPP_PRESENT,1,25,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,ca4fae8ffcaac65052de123b0dbfdc76e389fd1d51d707a560372aae77dc42f4,a7bb3d1d73acfa9c44538231c8fc2a7be8d1b1e6001b87ca1a6545b17d79f9fd,b321a59ba8e9c689148f64f42d6a00a01293e16724417a0081a1fa8c634018db,84a66c070b4fd94c2f39bd4ea0aabdf7bd53dd45ff068df9c6c47cc74ed859f5,True,1.0204997031495073,0.072354116062903553,0.98700481615458147,1.4952699583145033,OK,
NWP_A1_S25_P080,NWB_A1_S25,STATIONARY_QPP_PRESENT,1,25,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,ca4fae8ffcaac65052de123b0dbfdc76e389fd1d51d707a560372aae77dc42f4,a7bb3d1d73acfa9c44538231c8fc2a7be8d1b1e6001b87ca1a6545b17d79f9fd,f9b1f59b25875655a6ff1690bf229e8ff40d7fc754e0085cf99e6daa9f54b38d,062b2b14cdb44278986f5b410de060258a9b46205477f3fb4fc4772a680dee2c,True,1.0205335708867651,0.072641235242386734,0.98700481617430791,1.4952699583145033,OK,
NWP_A1_S26_NULL,NWB_A1_S26,NULL_FLARE_RED_NOISE,1,26,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,36df3d8e990a0e85008c1935a03088c7f3032393a2adb8071d28a05863bac2b0,daa3997a76cb4689b2105043cd6dc8a4ec8e6c0b96544608a75e3c9f76f0c439,,808f71ccfd780c47b4832022ef578e95a19d690e67ae106344f2f71cb7633ae5,True,1.0205013742233473,0.071712444997852079,0.98512792180496866,1.4953254318945355,OK,
NWP_A1_S26_P050,NWB_A1_S26,STATIONARY_QPP_PRESENT,1,26,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,36df3d8e990a0e85008c1935a03088c7f3032393a2adb8071d28a05863bac2b0,daa3997a76cb4689b2105043cd6dc8a4ec8e6c0b96544608a75e3c9f76f0c439,60b7b90c4f504c295f815a9a2fd359a423fa1a878e055d1ed00a99ff060a9e56,3e4c2b9494e8bdb2749e2ca5c019e9e09c0088b1101186ea620dcdfed372383e,True,1.020545643320877,0.072147386397921023,0.98512792180435071,1.5099879610743006,OK,
NWP_A1_S26_P080,NWB_A1_S26,STATIONARY_QPP_PRESENT,1,26,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,36df3d8e990a0e85008c1935a03088c7f3032393a2adb8071d28a05863bac2b0,daa3997a76cb4689b2105043cd6dc8a4ec8e6c0b96544608a75e3c9f76f0c439,17fe44189a453fdcef2fb634e2fe72a475b17dd42e03af8f626186ea8ef34db2,631e5d4a2955f1f098f80a55e7ced854d04986e47b816181ce463c17b2168c69,True,1.0205366766889226,0.072009378862456633,0.98512792180389064,1.5099879610743006,OK,
NWP_A1_S27_NULL,NWB_A1_S27,NULL_FLARE_RED_NOISE,1,27,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,e42ab4e2816b16af2d3c3325366e59237419d5ede2e3d3cb0c43bb64d1b9de62,036dfff0d0a6a561f088ab8a2f6f68b8d6f813488317ece36f7c2fdba833e1de,,65fb7ef64b74d37b10a3f82ac2f181f043b6fe5889627c74d06eeeb0540b193a,True,1.0205013742233473,0.072637917136384816,0.98946648930436742,1.5041370599176864,OK,
NWP_A1_S27_P050,NWB_A1_S27,STATIONARY_QPP_PRESENT,1,27,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,e42ab4e2816b16af2d3c3325366e59237419d5ede2e3d3cb0c43bb64d1b9de62,036dfff0d0a6a561f088ab8a2f6f68b8d6f813488317ece36f7c2fdba833e1de,817d4ac9ba8ba28ad0da53856bd088c1db0385f871218d73bbc43aab7dcf31eb,fd18582509a73a926f1b5c3e98a50cc6533b2aea68ffe77cc5d0720486a50ddc,True,1.0205066160653813,0.072681601950175395,0.98946647239079555,1.5092436813004233,OK,
NWP_A1_S27_P080,NWB_A1_S27,STATIONARY_QPP_PRESENT,1,27,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,e42ab4e2816b16af2d3c3325366e59237419d5ede2e3d3cb0c43bb64d1b9de62,036dfff0d0a6a561f088ab8a2f6f68b8d6f813488317ece36f7c2fdba833e1de,8d09a8be08d96438a0b46a2ab2e307e9255fa153d4bf3eacfc3e6040501ad23c,493085571f9967850989023e9f5590617646f51e823291fb98177c1d2ae29ef3,True,1.0204743479353202,0.072406187831194471,0.98946648416708238,1.5092436813004233,OK,
NWP_A1_S28_NULL,NWB_A1_S28,NULL_FLARE_RED_NOISE,1,28,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,69d817a86ef58d7f05701813b97e59ead127a72c834e545fdb4e234859c2037a,2ca150f38bff5d2715e780b14c8c51435767f697da23171cab4c214d58214715,,6c89bf78f045be5f5a9fcdcf927ddfbf761f48a887876c21ee60368f929f9246,True,1.0205013742233473,0.071408284137966863,0.98868174511803586,1.4997262323177409,OK,
NWP_A1_S28_P050,NWB_A1_S28,STATIONARY_QPP_PRESENT,1,28,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,69d817a86ef58d7f05701813b97e59ead127a72c834e545fdb4e234859c2037a,2ca150f38bff5d2715e780b14c8c51435767f697da23171cab4c214d58214715,cbec2a3e0b1b21dd88055cb8b2e5ea6c1a2cc24ae669427de2d5f7044aa02957,9d6099f04a5be146dc8e94facade4b309f2091f75fb20ea9abc27d4f2bf3c6b4,True,1.0204381219807863,0.070875198122231919,0.98868175464472219,1.4810908460721559,OK,
NWP_A1_S28_P080,NWB_A1_S28,STATIONARY_QPP_PRESENT,1,28,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,69d817a86ef58d7f05701813b97e59ead127a72c834e545fdb4e234859c2037a,2ca150f38bff5d2715e780b14c8c51435767f697da23171cab4c214d58214715,1f06922bbfb08d7d36fa6678f9340278b075c222fbfd9097888dc3f0257cc618,cef09321f0800d40da18e929c4f666c4ddb2507bbce110102699b30b437aec93,True,1.0204295029726369,0.07085717653508139,0.98868174869395076,1.4810908460721559,OK,
NWP_A1_S29_NULL,NWB_A1_S29,NULL_FLARE_RED_NOISE,1,29,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,208207720ae2a00964af9b9d1f61f2db1a1becec987bb962378db776f57aa8cc,cf509ec2cd19784900f90fc0a8b64bf0d4aa42f2dce6b931c9447b15c978b17b,,19becfdee40d23f768f8047e695a13b6a525182a1f2c34b9117a9c051738ad03,True,1.0205013742233471,0.072371395080834691,0.98856563192330937,1.504100076430082,OK,
NWP_A1_S29_P050,NWB_A1_S29,STATIONARY_QPP_PRESENT,1,29,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,208207720ae2a00964af9b9d1f61f2db1a1becec987bb962378db776f57aa8cc,cf509ec2cd19784900f90fc0a8b64bf0d4aa42f2dce6b931c9447b15c978b17b,a6e9b245f341217f71876090fd9ba57bd5551d2e9207170edb8f94a11b68c095,fc7df5365049f720f2f478cbc21c5f528a4d8fd315f47c1b11b48e056ca12f21,True,1.0204750710026917,0.072123413748296603,0.98855671793659172,1.5006711498634262,OK,
NWP_A1_S29_P080,NWB_A1_S29,STATIONARY_QPP_PRESENT,1,29,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,208207720ae2a00964af9b9d1f61f2db1a1becec987bb962378db776f57aa8cc,cf509ec2cd19784900f90fc0a8b64bf0d4aa42f2dce6b931c9447b15c978b17b,449d384496d90826dc1e518d593b5668ba4b4a145cdc3cdaa87f9ea0f4fa7608,752619464b54b44a6fcf42e82f2fff2443c48816d67b4c8208cbc5dc748dde48,True,1.020431483787609,0.071785596076165983,0.98851440888741715,1.5006711498634262,OK,
NWP_A1_S30_NULL,NWB_A1_S30,NULL_FLARE_RED_NOISE,1,30,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,6364d37d01afb45c590e1b9a6e58d8fd9c8c764213b2aec9dec73fdbd00df6ba,074b9c40bf198daf9956a54e09a064145bbc6cd02570b35339cc1aaed302b978,,145241bcc40b9c81ab33f43acd99083036e081857a653801304dc8896d26b14f,True,1.0205013742233473,0.072106196046409166,0.98973415551521804,1.499839104249669,OK,
NWP_A1_S30_P050,NWB_A1_S30,STATIONARY_QPP_PRESENT,1,30,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,6364d37d01afb45c590e1b9a6e58d8fd9c8c764213b2aec9dec73fdbd00df6ba,074b9c40bf198daf9956a54e09a064145bbc6cd02570b35339cc1aaed302b978,248f73041168f9d5f0481b58c7199e356c857b2dba08358f6332e79237697594,a6760f4d3ae64fc4af3444151e0b3098f7b5075b8a1703ab447788ab20e23897,True,1.0204364134041124,0.071506783421794951,0.98977437850211569,1.4845754751753168,OK,
NWP_A1_S30_P080,NWB_A1_S30,STATIONARY_QPP_PRESENT,1,30,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,6364d37d01afb45c590e1b9a6e58d8fd9c8c764213b2aec9dec73fdbd00df6ba,074b9c40bf198daf9956a54e09a064145bbc6cd02570b35339cc1aaed302b978,83def725dea95cb86e159404ee4619b49919fd50414f3ffa01feed5861b4fc46,c180690613421b066394c5cd5e9546636ffbffab43986e24bad063f516c69dfb,True,1.0203916823731927,0.071201780170213877,0.98981521091384905,1.4845754751753168,OK,
NWP_A1_S31_NULL,NWB_A1_S31,NULL_FLARE_RED_NOISE,1,31,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,7bdf68c90ebde2e8b2997e6fbb1f7fba2113dce610422bfd1098795a3f03940f,949c7fdcf57be360cec6f2996f193a48ebb85166aefb6352b90f22592e2b0163,,2effc4ea6fa9fe6244a229d47a0f1338659d7b4a0878654107513e44edabefc7,True,1.0205013742233473,0.071941348918317424,0.98638145280100875,1.4939758053587926,OK,
NWP_A1_S31_P050,NWB_A1_S31,STATIONARY_QPP_PRESENT,1,31,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,7bdf68c90ebde2e8b2997e6fbb1f7fba2113dce610422bfd1098795a3f03940f,949c7fdcf57be360cec6f2996f193a48ebb85166aefb6352b90f22592e2b0163,a9388b4aece006a0ed9f0e78f0f7e176157a199384459a05f3f41f4815f5041b,bc4f8b777e70bbff4c56981f43589c5f961799b521f9fb95ee68f465b0a45598,True,1.020511628199221,0.07208223507317417,0.98638145217566808,1.4929750599831815,OK,
NWP_A1_S31_P080,NWB_A1_S31,STATIONARY_QPP_PRESENT,1,31,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,7bdf68c90ebde2e8b2997e6fbb1f7fba2113dce610422bfd1098795a3f03940f,949c7fdcf57be360cec6f2996f193a48ebb85166aefb6352b90f22592e2b0163,faa4a396840836c65a4e0052323a1ad5f53461d637bff88b5baf6c36d35d37ae,32853d0b4d97109bb321b6a94e489ee0aa9bb2c56d577ba72f7c107769494c16,True,1.0205502623211478,0.072387351991146417,0.98638145217566808,1.4929750599831815,OK,
NWP_A1_S32_NULL,NWB_A1_S32,NULL_FLARE_RED_NOISE,1,32,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,256712ad8e202eac4e973e47a6bdac13906493af19fbe51db274cc7f995f4231,40fdc0586a6e264d406c011b4cb44b898f8c7406649f5a0f172f9255c050a60f,,484eda8810a94d40fa4ba9f874248d55ac856a111b05d871f1bf0c9785e6a7f6,True,1.0205013742233473,0.073060423716743428,0.98982077572404248,1.4969843361064157,OK,
NWP_A1_S32_P050,NWB_A1_S32,STATIONARY_QPP_PRESENT,1,32,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,256712ad8e202eac4e973e47a6bdac13906493af19fbe51db274cc7f995f4231,40fdc0586a6e264d406c011b4cb44b898f8c7406649f5a0f172f9255c050a60f,e4e0258d6655eadd20cc81304b6e88b423c94ec745f08538c21879495cb5b058,0c7704f6e56a793834d0ec2f613a67f4de57346a61e5c72b4b23273cc4326087,True,1.0205590804689348,0.073625875235651825,0.98982143979249426,1.5098080714906703,OK,
NWP_A1_S32_P080,NWB_A1_S32,STATIONARY_QPP_PRESENT,1,32,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,256712ad8e202eac4e973e47a6bdac13906493af19fbe51db274cc7f995f4231,40fdc0586a6e264d406c011b4cb44b898f8c7406649f5a0f172f9255c050a60f,8035a13cc5ad3832d35f3abe28de9ca00489b15d9c5d7df69ba3ae3b9b68f3ff,8af3f9c0f61fe379ac2fa14f21e254a164a7367ade68dffa7d13e7da5c63840b,True,1.020605624217801,0.073951864334465697,0.98982022656902435,1.5098080714906703,OK,
